Time:,7:13:45.687869,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04619138104015238,6,8,389,211,0.08064192423412105
0.047800966460687246,10,6,202,197,0.03347436684648108
0.0704648830404409,8,8,157,75,0.0029341447674022508
0.20003806001566782,4,8,240,133,0.048605878610700065
0.04482607609012472,8,4,194,252,0.07270977873486632
0.08901922381291975,2,10,389,65,0.060583999231349536
0.041563196773289734,10,2,43,276,0.020185806377915286
0.10199440970397425,10,6,366,251,0.030757790160119945
0.0674716806041365,6,6,77,42,0.06979800950077969
0.03231470474129844,6,10,221,118,0.06686328542085089
0.03513648851862686,4,8,394,276,0.018810961046816087
0.06390277663150344,4,8,296,22,0.09712336592657626
0.07925828140127147,2,6,193,39,0.09876741241299145
0.07020448017934276,6,6,380,44,0.03610195968586977
0.04434517270226836,4,2,120,88,0.012006459246827077
0.04016198352262475,4,2,133,202,0.009669953007555831
0.03936047027948408,10,4,126,186,0.056077578577088345
0.08208390124883899,6,4,61,253,0.09041360125837512
0.058757102345205744,8,4,136,52,0.09736574659897988
0.08547484369418813,2,4,270,183,0.08714436116424583
0.04633427180898265,6,8,254,155,0.09884880914230898
0.09594009608065598,2,6,86,64,0.03573297491422772
1.021078144010867,8,6,367,82,0.04645931738342402
0.04775805370764859,4,8,60,87,0.08040175895092692
0.3602246455257945,8,4,251,183,0.06155147659912612
0.07906101754427959,10,6,324,135,0.0692480037350623
0.06498993825264443,10,6,105,153,0.04594197287104473
0.04055232257223641,4,6,260,84,0.0611383794408819
0.0611960136246056,6,6,105,273,0.03282993148972293
0.03981123950689595,6,4,190,10,0.08988712008927235
0.035769494450636936,4,8,274,231,0.0652561515151052
0.060078152312124336,6,6,204,168,0.07909566993167284
0.03849830638030817,6,2,45,197,0.0545702776484065
0.038766161579092524,6,4,102,30,0.06137483481102342
0.05042076225442673,8,10,191,229,0.019160009000861955
0.047660193781468824,4,6,171,174,0.005868339592638942
0.06724050705343328,6,4,212,206,0.05425040912439362
0.04292378464815272,6,8,222,196,0.06662136233211248
0.0598585949892774,6,4,342,31,0.0944655478245442
0.07798108968413044,6,10,224,205,0.05947601575810611
0.0705068986365832,4,10,239,87,0.05434887024431983
0.06270016567885099,4,10,65,165,0.009783913896099674
0.06434987782790322,6,6,215,187,0.04761548789527824
0.04785814305851744,6,6,352,234,0.07670171430563848
0.06191822700190346,8,8,260,68,0.007443501056011269
0.033377767411578954,4,10,333,15,0.0951016739595857
0.045421458586856,8,4,133,34,0.011330321831596194
0.10680396287114383,10,8,373,175,0.005542946899956124
0.07724909126420408,2,8,245,5,0.009571527268958182
2.692765468810197,4,6,188,22,0.0643573101648519
0.051911953941786104,4,6,114,120,0.013718855418791583
0.05415746457952225,4,10,247,1,0.07387860554596765
0.04540658023991871,4,8,275,110,0.05990598777774496
0.0352483581830004,4,10,158,110,0.0001
0.03524139148244269,4,6,166,225,0.0001872348558240834
0.03749509481563298,4,8,357,1,0.07814673241811834
0.8614628083825371,8,10,273,28,0.06276702666448031
0.036689195535004666,8,4,40,229,0.04569527001446106
0.04549258036793747,8,10,348,129,0.06768685253654705
0.047143805702924736,8,8,242,300,0.06557777904585094
0.039667833359084186,6,4,155,153,0.06083027476709578
0.042324099253213225,6,4,98,224,0.007470546576840483
0.03296694721585951,4,6,400,98,0.1
0.058849653370962776,8,10,91,175,0.1
0.0532021955746212,4,2,291,146,0.09742962452913358
0.05382046294433771,4,8,229,76,0.029349471640871042
0.06772722737679286,6,4,53,156,0.0701620855167902
0.036208943543941274,6,4,40,115,0.0001
0.06032079210431498,6,10,269,40,0.011294560081520931
0.05931709218867798,6,2,387,275,0.045523538488648416
0.03513451411222502,4,8,399,300,0.06558117115646239
0.07096041571857159,8,6,69,300,0.0452007337260455
0.04065400705209486,6,2,68,115,0.056386450745340676
0.030972683012314976,6,4,40,300,0.047847426485514925
0.02754458741631639,6,6,161,117,0.06382442600195261
0.05118368718851608,2,10,121,152,0.06415189257460896
0.03845877442511374,2,4,46,153,0.0073578499212714685
0.08536775714532623,10,8,67,125,0.0629637396368709
0.05793783481155866,10,4,272,182,0.044722858681850025
0.11853758626861287,10,4,256,33,0.060075657068398895
0.04339490800451681,10,2,330,1,0.013450226299254882
0.03297432949760051,4,8,213,144,0.07401088206298666
0.03971309080636459,4,6,261,13,0.1
0.036014403176032335,4,8,148,222,0.03217092274089664
0.09394139510118786,2,6,179,83,0.07644328651517585
0.054200231269205035,4,8,210,118,0.07653895455409097
0.19716820185317535,10,4,230,76,0.07208094935411469
0.08705957279953243,2,6,400,300,0.06818865882362019
0.09806520251697014,8,2,351,206,0.07468387397115775
0.20836421572618435,10,2,247,223,0.012465455351137057
0.09672811685408612,2,8,278,150,0.06609890043308579
0.0529596290737575,10,8,40,185,0.04604317736738714
0.08900782955300064,2,10,123,163,0.04840045492505628
1.672189904862056,6,6,183,86,0.06636821622456858
0.04855822488280821,6,8,92,130,0.06682175076442333
0.037568286565210655,4,4,177,154,0.05880950708128726
0.08440399998050141,2,6,61,11,0.0711287705101419
0.08450162455714011,2,8,400,243,0.06746595880746724
0.04259944282320529,4,6,175,177,0.08120840359718144
