Time:,8:15:23.864589,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04444285684134744,6,8,389,211,0.08064192423412105
0.07819979077006076,10,6,202,197,0.03347436684648108
0.04660398418406147,8,8,157,75,0.0029341447674022508
0.05991475605094512,4,8,240,133,0.048605878610700065
0.07344079370870207,8,4,194,252,0.07270977873486632
0.09724206128219472,2,10,389,65,0.060583999231349536
0.06298881016998478,10,2,43,276,0.020185806377915286
0.060185660340337066,10,6,366,251,0.030757790160119945
0.08691570039687288,6,6,77,42,0.06979800950077969
0.21731116189603233,6,10,221,118,0.06686328542085089
0.04186199164051069,4,8,394,276,0.018810961046816087
0.08016585960083336,4,8,296,22,0.09712336592657626
0.05228834694867616,2,6,193,39,0.09876741241299145
0.04295624112522736,6,6,380,44,0.03610195968586977
0.0420735744826728,4,2,120,88,0.012006459246827077
0.043825881112393654,4,2,133,202,0.009669953007555831
0.11753467383878541,10,4,126,186,0.056077578577088345
0.04725542679658735,6,4,61,253,0.09041360125837512
0.06856088594478894,8,4,136,52,0.09736574659897988
0.04677057311094925,2,4,270,183,0.08714436116424583
0.05619450290893449,6,8,254,155,0.09884880914230898
0.04738948876353065,2,6,86,64,0.03573297491422772
0.0683368177469106,8,6,367,82,0.04645931738342402
0.049868689974948775,4,8,60,87,0.08040175895092692
0.04368138582590752,8,4,251,183,0.06155147659912612
0.12128094505363546,10,6,324,135,0.0692480037350623
0.15934728722447092,10,6,105,153,0.04594197287104473
0.06963357631106071,4,6,260,84,0.0611383794408819
0.030178963126113026,6,6,105,273,0.03282993148972293
0.06341661606264737,6,4,190,10,0.08988712008927235
0.04213640631889331,4,8,274,231,0.0652561515151052
0.037704969336391544,6,6,204,168,0.07909566993167284
0.04685833981363015,6,2,45,197,0.0545702776484065
0.5589177897735709,6,4,102,30,0.06137483481102342
0.1443982817104639,8,10,191,229,0.019160009000861955
0.05405042844836877,4,6,171,174,0.005868339592638942
0.039483827136622504,6,4,212,206,0.05425040912439362
0.08431362591055823,6,8,222,196,0.06662136233211248
0.05186931721387675,6,4,342,31,0.0944655478245442
0.06968511275989009,6,10,224,205,0.05947601575810611
0.049514330664862834,4,10,239,87,0.05434887024431983
0.03890660943207828,4,10,65,165,0.009783913896099674
0.059310182325700934,6,6,215,187,0.04761548789527824
0.06663737573473338,6,6,352,234,0.07670171430563848
0.06581900653342272,8,8,260,68,0.007443501056011269
0.04407330420002048,4,10,333,15,0.0951016739595857
0.10532366266967026,8,4,133,34,0.011330321831596194
0.05983672936907947,10,8,373,175,0.005542946899956124
0.033371946124235934,2,8,245,5,0.009571527268958182
0.12495560778926221,4,6,188,22,0.0643573101648519
0.0633600188745143,6,6,110,38,0.07448808682514094
0.06312330020506601,6,8,50,277,0.057751451343477304
0.942172164660669,4,10,216,8,0.09134635509742059
0.05490942363245011,6,4,132,300,0.06649658568350109
0.04739632128113902,6,8,138,173,0.03425982662693481
0.040050407417907656,6,2,326,150,0.03197000622627129
0.0361617077449475,6,6,108,164,0.05210791216425648
0.052798942407938566,6,6,149,287,0.05271778793934597
0.040933346797027044,6,8,221,139,0.05320656367330007
0.046666303178852626,4,4,285,13,0.09570985148813188
0.0846108975361619,6,4,377,245,0.06579299704389524
0.022547344809667687,2,8,71,106,0.011391432340648773
0.08384924229219812,2,6,244,180,0.009801319480048924
0.034825727970086436,2,6,84,1,0.011626611880336445
0.037059507903159254,2,6,102,156,0.013263887480293926
0.033170942250865906,4,4,295,212,0.015836916965431054
0.04328643898238044,4,10,355,72,0.01751719656456427
0.051904169211359694,4,8,47,112,0.01507770154671405
0.03866630951186928,4,4,138,300,0.012950401668394215
0.046457791639697474,4,10,293,300,0.06756504573655328
0.061349832413425856,6,6,352,300,0.0302341031447406
9.518393432198552,6,10,308,1,0.05017830124091349
0.03940283500583845,10,10,400,1,0.1
0.0673485954892337,10,2,400,22,0.02716596542789501
0.052288797433615954,2,10,400,55,0.1
0.036126853632453965,2,8,400,12,0.0001
0.03537445944937095,2,10,40,300,0.1
0.03587884406366936,2,10,400,300,0.0001
0.06947959438481649,10,2,386,300,0.08285456469367518
0.050190339202594185,2,10,400,76,0.06822215777789513
0.07516026655003578,2,2,40,79,0.014123405377394245
0.02758125122986025,4,6,328,253,0.00019940984790706346
0.04579375870855456,2,2,40,300,0.1
0.04867206897240751,10,10,40,300,0.1
0.03940283500583845,10,6,400,1,0.1
0.04821746863711783,6,8,400,14,0.1
0.04737571710826923,2,2,400,128,0.1
0.07704506467696531,10,2,400,27,0.08428637633778681
0.12706451753106346,10,2,400,103,0.043771582893535214
0.10232526974618596,2,10,400,99,0.05640557874094197
0.03583515851949906,2,10,400,103,0.0001
0.09852782272656986,2,10,400,25,0.1
0.07604807857308543,2,10,40,235,0.1
0.09223004012220223,2,8,400,73,0.059962845758384356
0.03449360230289104,2,2,400,142,0.0001
0.033702897835378554,10,2,42,19,0.08773085479137885
0.10269195178902783,10,2,87,49,0.06482040362703587
0.04878579798042189,2,2,400,96,0.07726505615203366
0.053060608720164125,2,6,400,300,0.1
0.043078156514591626,10,2,40,103,0.05101135756110667
0.1281530293465655,10,10,355,300,0.04243192585867448
0.9769575572035331,8,10,400,50,0.031041497908849074
0.5424090727545202,10,2,400,1,0.021609644862881847
