Time:,3:27:14.240456,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.03220191244270053,4,6,362,131,0.08181162160528913
0.02875769057187005,4,6,363,138,0.08788074627173076
0.03819938261148231,4,6,373,150,0.09568713423711481
0.6127394515986387,4,6,362,137,0.06385284699666623
0.05566359035693186,4,6,362,122,0.033253693738844375
0.03200170552750411,4,10,362,142,0.07400655165985423
0.06300943532082681,4,6,362,261,0.086599909941563
0.05322068544455361,4,6,363,139,0.09447542787792042
0.0455341246790175,4,6,360,180,0.08770326870298908
0.03860407363207871,4,6,361,168,0.0883148989953816
0.13907555632963933,4,6,362,176,0.09427144243717193
0.03370802650004232,4,6,368,147,0.07555219685379846
0.05727551922054118,4,6,390,151,0.08593158419309424
0.029189730053463803,4,6,362,205,0.07925514024830772
0.061859360385560024,4,8,361,148,0.07676553756334384
0.030723256189380474,4,6,279,143,0.08915382525392014
0.04521541292773184,4,6,365,151,0.053967870653411396
3.9252284314564934,4,6,362,54,0.08566700343279174
0.031583742310728566,4,6,278,54,0.0855754390509562
0.04550926199442587,4,6,397,54,0.08435023523624685
0.06683907714852576,4,6,324,54,0.08223754940063535
0.034452813109393195,4,6,355,13,0.08528801680006098
0.06098316271386448,4,6,356,53,0.09275171911630456
0.04067610103100069,4,6,374,49,0.08604050694122455
0.0662862768604325,8,8,357,57,0.08542743700876587
0.056904647545797764,4,8,355,35,0.08547523417927222
0.051813699679788494,6,6,359,50,0.08439804326274014
0.03090648375802799,4,6,364,57,0.0702949872849903
0.04285297194146114,4,6,363,63,0.018069447062250645
0.04120010809416479,4,6,367,48,0.08289015014974237
0.05240409558030581,4,4,362,54,0.08465444156090039
0.06550359679601753,4,10,364,68,0.08335859857088325
0.05014414133753806,4,2,371,53,0.08588462417331798
0.041976342225489204,4,6,362,71,0.0854856189961747
0.03786610566671236,4,10,362,53,0.09877873448971265
0.09858794311920235,8,6,356,54,0.08039852290293972
0.06780010471251023,6,6,362,7,0.08613486064891744
0.15491034435864212,4,6,363,52,0.04109534335770656
0.04293807816745929,4,6,362,32,0.034225904917353
0.02726996749146896,4,6,361,33,0.08247440649681716
0.04103682013990913,4,6,353,54,0.08898355129924469
0.03721148021667637,4,8,363,73,0.08559924975645236
0.05592666747919816,4,6,81,59,0.08514744602548234
0.030930574722347344,4,4,364,53,0.0868588517905966
0.03338243770550274,4,6,353,55,0.06876029735168195
0.08940421642842528,4,6,345,71,0.08542652616596134
0.03326586310681251,8,6,400,53,0.08541266507032637
0.04558612140902385,4,6,368,53,0.08606902063211137
0.05079212342171769,4,6,360,68,0.07927557054101027
0.04328033900407087,4,6,363,60,0.09441145231402201
9.055546636166458,4,6,361,43,0.07812055712466343
0.050860122313799654,4,6,330,34,0.07789945660174272
0.04380331680100669,4,6,396,40,0.06851880861637331
0.05160521450374893,4,4,337,45,0.07505144589239492
0.03657422186652581,4,10,359,40,0.07682763876886244
0.04149463167869933,4,8,395,35,0.07846103038971575
0.039582686103766966,4,6,398,46,0.07513201206347382
0.04535866945266475,4,4,360,47,0.07646025902902977
0.05928819030172146,4,6,351,39,0.07535078158131059
0.03489794968050048,4,6,217,42,0.07912384737911952
0.038343461384549714,4,4,337,44,0.07870725855325557
0.07278916522273544,10,6,364,44,0.07963351117794515
0.04571244195524768,4,6,365,6,0.07845478814775854
0.036533259540090346,4,10,359,44,0.07845828479657502
0.082124640728457,6,6,349,43,0.07027510781271498
0.05989273582384631,4,6,232,44,0.07963685691518366
0.04762164905283825,2,8,378,44,0.07584884658154148
0.049872040783916105,4,6,378,45,0.07425210690446125
0.03344498614683674,4,6,357,2,0.07880929197012776
0.053809708158091205,6,6,361,41,0.0181937223722579
0.048177878736361264,2,4,362,35,0.07799268359909385
0.04545281951701145,4,6,390,36,0.07711215056283771
0.03605543282209631,4,6,359,45,0.0736303361730405
0.0346403113587133,4,6,358,40,0.010865602289619969
0.030964465559878595,4,6,370,42,0.07954438344335998
0.03588458395712032,4,6,264,45,0.07875625932404955
1.2211089670945912,4,6,313,48,0.07797597548520328
0.035054013759753,4,6,302,59,0.07750022972903253
0.044741394725994386,4,6,311,42,0.06877073855767356
0.04081278890667406,4,6,400,43,0.08687887235595507
0.030753577894673544,4,2,361,44,0.07535855116930126
0.04265793676692668,4,6,352,42,0.06858925158870216
0.04438863890492655,2,6,369,39,0.0777090359992777
0.039755706095206685,4,6,100,43,0.07646196023493414
0.0711893421167162,4,4,363,43,0.08165231713630007
0.04745893755685404,4,6,305,43,0.03838302208898601
0.051459733818944066,4,6,349,43,0.0176479336625595
0.043225477433535886,4,6,360,52,0.05470500293942353
