Time:,6:42:30.756834,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.12269860079026966,6,8,389,211,0.08064192423412105
0.10071340109694206,10,6,202,197,0.03347436684648108
0.027469018255228777,8,8,157,75,0.0029341447674022508
0.08195683829559945,4,8,240,133,0.048605878610700065
0.06004730343122501,8,4,194,252,0.07270977873486632
0.08561398586245521,2,10,389,65,0.060583999231349536
0.052683004194694696,10,2,43,276,0.020185806377915286
0.05043261044385682,10,6,366,251,0.030757790160119945
0.046487169594563775,6,6,77,42,0.06979800950077969
0.20313031806291415,6,10,221,118,0.06686328542085089
0.04409249438838422,4,8,394,276,0.018810961046816087
0.03452593107173862,4,8,296,22,0.09712336592657626
0.048575413840219996,2,6,193,39,0.09876741241299145
0.0343513815027201,6,6,380,44,0.03610195968586977
0.04372592615831837,4,2,120,88,0.012006459246827077
0.04626559004601033,4,2,133,202,0.009669953007555831
0.0838460702212924,10,4,126,186,0.056077578577088345
0.02662884971255059,6,4,61,253,0.09041360125837512
0.06127082985059761,8,4,136,52,0.09736574659897988
0.09644053750813986,2,4,270,183,0.08714436116424583
0.11151825308947161,6,8,254,155,0.09884880914230898
0.04486475765298958,2,6,86,64,0.03573297491422772
0.03843245744944802,8,6,367,82,0.04645931738342402
0.023803876713793325,4,8,60,87,0.08040175895092692
0.0530296032620494,8,4,251,183,0.06155147659912612
0.06706416437350032,10,6,324,135,0.0692480037350623
0.05672102744783305,10,6,105,153,0.04594197287104473
0.09130574050848629,4,6,260,84,0.0611383794408819
0.09453956800851965,6,6,105,273,0.03282993148972293
0.06306479320747677,6,4,190,10,0.08988712008927235
0.054263019128012874,4,8,274,231,0.0652561515151052
0.09347534907640276,6,6,204,168,0.07909566993167284
0.03742885711686734,6,2,45,197,0.0545702776484065
0.04256717119170801,6,4,102,30,0.06137483481102342
0.14234366716113933,8,10,191,229,0.019160009000861955
0.06665540613550212,4,6,171,174,0.005868339592638942
0.06838512249971904,6,4,212,206,0.05425040912439362
0.09033111433716114,6,8,222,196,0.06662136233211248
0.046604053453341406,6,4,342,31,0.0944655478245442
0.058076969244223425,6,10,224,205,0.05947601575810611
0.09097290501198144,4,10,239,87,0.05434887024431983
0.043208068083655606,4,10,65,165,0.009783913896099674
0.09349367552941222,6,6,215,187,0.04761548789527824
0.0644273973186566,6,6,352,234,0.07670171430563848
0.05072967330490859,8,8,260,68,0.007443501056011269
0.03210598232887899,4,10,333,15,0.0951016739595857
0.07873351088513784,8,4,133,34,0.011330321831596194
0.06268768824856902,10,8,373,175,0.005542946899956124
0.0315631079645907,2,8,245,5,0.009571527268958182
0.03179746952528052,4,6,188,22,0.0643573101648519
0.061554601542824335,6,6,45,237,0.09926744844800199
0.02914105795140869,4,6,40,85,0.07317165606075511
0.05203645223500718,4,10,54,90,0.09764976343418458
0.03895628637540989,4,4,55,88,0.07861184696257284
0.09162696145007011,4,10,61,83,0.07470788013314028
