Time:,7:59:03.602411,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.05910212720206456,6,8,389,211,0.08064192423412105
0.05219173858591772,10,6,202,197,0.03347436684648108
0.027626739799783875,8,8,157,75,0.0029341447674022508
0.4097256534572006,4,8,240,133,0.048605878610700065
0.07077110138378968,8,4,194,252,0.07270977873486632
0.05710165558916536,2,10,389,65,0.060583999231349536
0.07621204142326495,10,2,43,276,0.020185806377915286
0.10093939889152269,10,6,366,251,0.030757790160119945
0.049353636782249646,6,6,77,42,0.06979800950077969
0.18563126865074928,6,10,221,118,0.06686328542085089
0.04137536092559928,4,8,394,276,0.018810961046816087
0.03766567617692973,4,8,296,22,0.09712336592657626
0.05666458921477658,2,6,193,39,0.09876741241299145
0.05807887651095806,6,6,380,44,0.03610195968586977
0.0438112047201906,4,2,120,88,0.012006459246827077
0.0436452382257034,4,2,133,202,0.009669953007555831
0.06546759389927893,10,4,126,186,0.056077578577088345
0.032687021680021654,6,4,61,253,0.09041360125837512
0.03941861872312556,8,4,136,52,0.09736574659897988
0.06434645839071156,2,4,270,183,0.08714436116424583
0.03416656020837962,6,8,254,155,0.09884880914230898
0.04396587346874398,2,6,86,64,0.03573297491422772
0.07228805855326668,8,6,367,82,0.04645931738342402
0.08157221717460099,4,8,60,87,0.08040175895092692
0.05121687436636819,8,4,251,183,0.06155147659912612
0.0715534096651781,10,6,324,135,0.0692480037350623
0.04631539487853849,10,6,105,153,0.04594197287104473
0.06317951886743246,4,6,260,84,0.0611383794408819
0.08120614102326887,6,6,105,273,0.03282993148972293
0.04187080826648008,6,4,190,10,0.08988712008927235
0.05194978029548834,4,8,274,231,0.0652561515151052
0.03132156807194435,6,6,204,168,0.07909566993167284
0.03525587582545501,6,2,45,197,0.0545702776484065
0.051309951636767305,6,4,102,30,0.06137483481102342
0.07192553265879043,8,10,191,229,0.019160009000861955
0.05614028699155212,4,6,171,174,0.005868339592638942
0.05776348504313259,6,4,212,206,0.05425040912439362
0.037191621784460276,6,8,222,196,0.06662136233211248
0.0866802583981632,6,4,342,31,0.0944655478245442
0.07555241536155714,6,10,224,205,0.05947601575810611
0.05929506847429209,4,10,239,87,0.05434887024431983
0.042280619948500214,4,10,65,165,0.009783913896099674
0.1032432671338729,6,6,215,187,0.04761548789527824
0.03421202692178425,6,6,352,234,0.07670171430563848
0.06612197227234382,8,8,260,68,0.007443501056011269
0.09526954896118714,4,10,333,15,0.0951016739595857
0.08998833968405555,8,4,133,34,0.011330321831596194
0.05300284106944798,10,8,373,175,0.005542946899956124
0.031892511636823,2,8,245,5,0.009571527268958182
0.11276598656697936,4,6,188,22,0.0643573101648519
0.08173301925178984,6,8,149,75,0.0029409341833765154
0.053517642581245375,10,6,287,75,0.0029343606424803576
0.09048715947463,8,8,328,183,0.07863561221156677
0.05351507923891076,4,6,40,11,0.07795761127938967
0.036741198421878916,8,6,258,268,0.09044853867614519
0.03383828169028941,6,6,213,256,0.09040230257144725
0.061770626539057044,10,6,373,266,0.08558902788639888
0.1529550460061862,6,4,98,186,0.05492968899878575
0.08362507156103752,6,2,180,230,0.06305353271244839
0.0866282515067502,6,2,84,185,0.04758497287685065
0.04148255581074226,8,10,81,75,0.0029323828042854944
0.03922462117742502,8,4,258,75,0.0029212264050893426
0.1123279327895715,6,6,148,168,0.07910744629650619
0.0426790187001815,4,4,314,172,0.09038022994124044
0.0509281578147993,10,8,140,209,0.09037695459684919
0.1278771970363625,10,10,400,300,0.09780323040715909
0.05526714311847423,4,6,94,260,0.09030224607331343
