Time:,11:14:53.893213,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04453685439614905,2,6,224,41,0.08064192423412103
0.041220004715104876,4,2,179,130,0.007273215059508822
0.03242331332738706,4,10,45,90,0.024808593416913882
0.07529419075883949,2,6,356,147,0.09273606069074071
0.05993556736540502,10,6,42,162,0.0428274181917624
0.028161783733218346,10,2,56,295,0.09682790027813942
0.06762600018457875,10,6,144,239,0.0020710613474879506
0.13210719710784238,10,4,195,95,0.07869205483768324
0.04222727006913202,8,10,230,214,0.056239312813269125
0.04761652968010758,6,4,391,74,0.039154858473409694
0.04930007452949002,8,2,259,182,0.0918360358210653
0.0894821347106554,2,4,369,54,0.09271900346907196
0.0445953573149082,10,8,99,291,0.06650706442900041
0.1645723723224673,10,6,393,172,0.0647102188636915
0.03586937261375154,4,10,225,172,0.07078503380927997
0.14725271676908627,8,8,287,294,0.02917128202799367
0.03074460704754964,8,2,118,153,0.031132724044077346
0.052427564029495125,10,2,98,106,0.019263820659653652
0.14339343028879922,10,8,309,48,0.019758268482958752
0.04165254295885829,6,10,248,98,0.09594806861738564
0.04848037508842872,4,6,192,296,0.01701845950808498
0.05804851878276291,10,10,146,140,0.0568229622306388
0.037671175363029864,4,4,202,173,0.05785016516445345
0.024180156292858745,6,8,52,256,0.05146311125843841
0.06928698255865035,10,8,268,163,0.04262202063245138
0.04175622090697096,4,2,139,200,0.09094373788872283
0.05903743138787056,4,6,242,203,0.09193063320108244
0.05394681296266488,8,8,52,141,0.07206510027954517
0.05033550231070652,4,10,59,184,0.04648073603176681
0.08199299050257665,8,8,142,300,0.007804288449990143
0.06161195421321451,4,10,202,235,0.0912199196237351
0.10990184889806538,10,8,344,146,0.026772041541217317
0.04244858737278983,4,4,320,17,0.04590662423325395
0.05843112114113171,8,2,186,100,0.011056464700712114
0.03853215390698963,8,10,281,1,0.034981229817218525
