Time:,14:58:09.983222,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.06646116714791744,6,8,389,211,0.08064192423412105
0.07071405925389486,10,6,202,197,0.03347436684648108
0.02754074522026784,8,8,157,75,0.0029341447674022508
0.05781022833577839,4,8,240,133,0.048605878610700065
0.04833869493039677,8,4,194,252,0.07270977873486632
0.07929143085379732,2,10,389,65,0.060583999231349536
0.07008468209262583,10,2,43,276,0.020185806377915286
0.06705529770667297,10,6,366,251,0.030757790160119945
0.054469128521651554,6,6,77,42,0.06979800950077969
0.048607075803903804,6,10,221,118,0.06686328542085089
0.05212594347960741,4,8,394,276,0.018810961046816087
0.07241034013746758,4,8,296,22,0.09712336592657626
0.06324829596915135,2,6,193,39,0.09876741241299145
0.06146595763317162,6,6,380,44,0.03610195968586977
0.04507160357114456,4,2,120,88,0.012006459246827077
0.04675546501564273,4,2,133,202,0.009669953007555831
0.05048266947588154,10,4,126,186,0.056077578577088345
0.048302823604971915,6,4,61,253,0.09041360125837512
0.10985389871754889,8,4,136,52,0.09736574659897988
0.08106455647061027,2,4,270,183,0.08714436116424583
0.3521624403954094,6,8,254,155,0.09884880914230898
0.0553357841175772,2,6,86,64,0.03573297491422772
0.046087738003433444,8,6,367,82,0.04645931738342402
0.027792073972502405,4,8,60,87,0.08040175895092692
0.04698867090652998,8,4,251,183,0.06155147659912612
0.04394374028298546,10,6,324,135,0.0692480037350623
0.06189657446115839,10,6,105,153,0.04594197287104473
0.912260112492703,4,6,260,84,0.0611383794408819
0.07541637450977111,6,6,105,273,0.03282993148972293
0.04593481152199312,6,4,190,10,0.08988712008927235
0.04861398818892483,4,8,274,231,0.0652561515151052
0.029101229012234334,6,6,204,168,0.07909566993167284
0.036819116731561574,6,2,45,197,0.0545702776484065
0.03957705457167776,6,4,102,30,0.06137483481102342
0.06679101981750643,8,10,191,229,0.019160009000861955
0.057252586909101136,4,6,171,174,0.005868339592638942
0.06489077394076746,6,4,212,206,0.05425040912439362
0.04618021772920574,6,8,222,196,0.06662136233211248
0.037746465220328214,6,4,342,31,0.0944655478245442
0.09026730590064883,6,10,224,205,0.05947601575810611
0.04733659345720861,4,10,239,87,0.05434887024431983
0.040600737470541645,4,10,65,165,0.009783913896099674
0.1028268497468403,6,6,215,187,0.04761548789527824
0.04717989624501066,6,6,352,234,0.07670171430563848
0.03634335166350741,8,8,260,68,0.007443501056011269
0.0370864521704559,4,10,333,15,0.0951016739595857
0.1281499643546848,8,4,133,34,0.011330321831596194
0.05774931237735254,10,8,373,175,0.005542946899956124
0.03230313934585294,2,8,245,5,0.009571527268958182
0.036481758131251076,4,6,188,22,0.0643573101648519
0.04817870863561745,6,4,84,20,0.055755246377429714
0.051321002444346335,2,6,278,109,0.08464779862948728
0.04446056162402708,8,6,301,72,0.005036016197599948
0.06304181034986438,6,4,121,53,0.06355833773068874
0.057413280837771405,4,8,151,231,0.08226628544276401
0.061242563788237676,10,6,258,24,0.03227561069732444
0.044046897881276054,4,6,166,191,0.07838524465922352
0.0828789085835691,2,6,239,29,0.02770374694726794
0.041097831446134755,4,10,125,230,0.010712476120575732
0.03928485461800356,8,6,381,186,0.0007997797657336583
0.09145679460168725,2,8,356,56,0.00733641672718381
0.035838773542663405,4,8,279,300,0.03600694340128283
0.05235594415349606,6,2,95,107,0.07505801946601108
0.03500795311580979,4,6,291,102,0.0930341081321148
