Time:,5:35:52.753787,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.07797872421865196,6,8,389,211,0.08064192423412105
0.05429942142688186,10,6,202,197,0.03347436684648108
0.05244938980692792,8,8,157,75,0.0029341447674022508
0.04004099476651361,4,8,240,133,0.048605878610700065
0.0815051029642364,8,4,194,252,0.07270977873486632
0.04684946424526733,2,10,389,65,0.060583999231349536
0.03527034886186592,10,2,43,276,0.020185806377915286
0.06856121688189355,10,6,366,251,0.030757790160119945
0.056198144029078675,6,6,77,42,0.06979800950077969
0.03622978238337323,6,10,221,118,0.06686328542085089
0.04018654186631682,4,8,394,276,0.018810961046816087
0.03905596468684502,4,8,296,22,0.09712336592657626
0.03689835193068161,2,6,193,39,0.09876741241299145
0.04996885702429453,6,6,380,44,0.03610195968586977
0.04167670931655217,4,2,120,88,0.012006459246827077
0.05780404727248147,4,2,133,202,0.009669953007555831
0.14637753401688133,10,4,126,186,0.056077578577088345
0.04126467184763185,6,4,61,253,0.09041360125837512
0.07537880079150176,8,4,136,52,0.09736574659897988
0.04688751415397095,2,4,270,183,0.08714436116424583
0.06931826290843232,6,8,254,155,0.09884880914230898
0.08301030532090306,2,6,86,64,0.03573297491422772
0.049727363911012866,8,6,367,82,0.04645931738342402
0.08176116982139572,4,8,60,87,0.08040175895092692
0.058291684187871486,8,4,251,183,0.06155147659912612
0.058007216571309264,10,6,324,135,0.0692480037350623
0.05597211645344341,10,6,105,153,0.04594197287104473
0.029610592805796664,4,6,260,84,0.0611383794408819
0.04127632322063586,6,6,105,273,0.03282993148972293
0.05651792272080392,6,4,190,10,0.08988712008927235
0.04757592609824205,4,8,274,231,0.0652561515151052
0.036985526400437126,6,6,204,168,0.07909566993167284
0.0314290476919593,6,2,45,197,0.0545702776484065
0.07085871234363761,6,4,102,30,0.06137483481102342
0.051193159183560204,8,10,191,229,0.019160009000861955
0.04091780235230634,4,6,171,174,0.005868339592638942
0.05069807100664496,6,4,212,206,0.05425040912439362
0.06678737858382171,6,8,222,196,0.06662136233211248
0.03963028518795088,6,4,342,31,0.0944655478245442
0.04817883851635518,6,10,224,205,0.05947601575810611
0.03182721724955707,4,10,239,87,0.05434887024431983
0.05285512248811003,4,10,65,165,0.009783913896099674
0.05125572270129152,6,6,215,187,0.04761548789527824
0.06009674864884284,6,6,352,234,0.07670171430563848
0.057845246618996364,8,8,260,68,0.007443501056011269
0.035091156523664145,4,10,333,15,0.0951016739595857
0.05422524042441336,8,4,133,34,0.011330321831596194
0.0886233220726687,10,8,373,175,0.005542946899956124
0.07487429062804506,2,8,245,5,0.009571527268958182
0.03536135301394563,4,6,188,22,0.0643573101648519
0.06033108939511506,4,8,261,85,0.05890619978456913
2.882001568146962,4,8,324,71,0.06323125417922623
0.04397416361876594,4,10,337,36,0.09077345171892917
0.035131820839730675,10,8,288,1,0.027643584059128604
0.04551361310750359,8,10,281,1,0.00485818801305889
0.03826770151910603,2,6,40,300,0.014124827816185107
0.02911105945166168,10,2,83,209,0.03993351491277254
0.03774120982526343,4,4,384,257,0.02131806700756097
0.03591631872718598,2,6,137,300,0.0001
0.06912358741842961,6,8,114,291,0.024007176284054646
0.07732848983457885,6,4,307,291,0.03612963901110385
0.04143929963332073,6,10,110,64,0.08936638371279122
0.1141559937114778,2,10,147,34,0.0847529373166656
0.02720445993898442,4,2,192,92,0.045287058089778565
0.038161447008477914,8,2,229,286,0.09163594631693495
0.09751938179583282,10,2,271,20,0.014188843995263807
0.09152146566175573,2,6,289,37,0.052431106764573354
0.020137965027071558,10,8,334,31,0.1
0.0323278025751921,4,4,191,44,0.08892911720859419
0.06883088353842598,2,10,229,1,0.03431507067294669
0.07339656452126506,4,8,288,97,0.06911466632823754
0.09462359099199927,10,2,301,264,0.04210014783412902
0.054600661075457996,6,8,176,291,0.0661408821848463
0.0536191894327882,2,10,348,112,0.0977101703975591
0.03475435534049232,10,10,338,300,0.0001
0.0375602754786104,4,6,203,54,0.06271395050426459
0.048692188191134925,6,8,226,92,0.05715036528871051
0.044196555464057076,4,8,247,92,0.05687463265257078
0.056739402860116514,4,8,313,300,0.06629688819906533
0.03859070418257718,6,4,235,125,0.09208502576603082
0.05388690687269043,10,8,93,14,0.09744613268381737
0.03762552707198052,4,8,288,1,0.09349756138238798
0.030562347251292556,4,4,273,69,0.07311617050761177
0.08782648809946675,6,4,125,146,0.08911327427649746
0.06946761321090691,2,8,309,300,0.1
0.059941932120962625,6,8,299,300,0.06228388183715177
0.0605424415127181,4,10,179,103,0.09333472339740088
0.06099676244716299,10,8,364,133,0.0992785799912419
0.03433810434997666,6,4,364,234,0.09365971505280178
0.046560602694468274,10,6,313,171,0.09969290114172143
0.050271188677990485,10,2,69,13,0.09740382434137781
0.05658258528601037,6,4,257,144,0.09560025269042498
0.04693307273184954,10,4,53,298,0.03404033629601849
0.03421619876069068,4,8,58,116,0.09492989679632775
0.03677291307108359,10,2,298,147,0.037487658301756925
0.13205006242137285,10,2,304,276,0.03747471273863897
0.04902363173741611,10,2,241,91,0.04009095269187178
0.07777477181064534,2,4,51,232,0.09898572364796998
0.06030344290839393,6,6,381,92,0.03737260009723629
0.459172773516325,6,4,286,116,0.0788086148698479
0.09562227201721232,4,6,330,187,0.06305136968829587
0.03583636585705296,4,2,220,211,0.04628602184032184
0.038252511397319014,10,6,292,1,0.0819378035367602
16.345055125309948,10,8,278,1,0.022877274248170106
0.03646143287585015,4,4,40,1,0.06231826976446973
0.03530299793923739,10,8,262,5,0.029375542847230405
0.04727098678221735,4,10,313,107,0.07370142587716821
0.05672311102910176,10,8,323,145,0.039879619000294235
0.08690641485175918,2,8,288,249,0.09172094709262743
0.07781024569106205,10,6,150,18,0.09109087312247147
0.101106477601909,8,2,40,1,0.06690748493005094
0.041744311043453795,2,2,400,1,0.0001
0.08615087059876796,2,2,379,300,0.027589625335324136
0.03490382689026932,10,2,246,69,0.017676404829264712
0.05855426694974784,2,2,98,119,0.006344363425706279
0.052293103000968635,10,6,376,74,0.07568967776301126
0.04604355606800197,8,10,206,292,0.013360482302696593
0.06234111014404955,8,4,298,283,0.01755699473625727
0.07556077841270024,2,6,183,300,0.0246470846445217
0.028042945512567245,4,8,175,236,0.042362777104778496
0.041097874383316184,2,2,356,235,0.019365541522336466
0.05084465838286445,2,10,368,5,0.01911470823282754
0.08683992242571859,6,10,104,60,0.07365595660246127
0.03723858761895349,4,10,69,60,0.024831198244447614
0.06945379350618426,4,4,312,183,0.027668087675877258
0.040960297248792445,4,4,260,299,0.038184252794008396
0.057001732686459236,4,8,232,65,0.032963071533697944
0.04811511892465823,4,2,352,50,0.0831400976236172
0.044195187759231994,8,8,47,94,0.09240140951158027
0.04564630469056624,4,8,371,221,0.020902521921946235
0.051001821818299674,8,6,333,105,0.08650751012177312
0.0846691879682434,2,4,243,70,0.058793090910026054
0.046314281979409955,6,2,315,9,0.02750993294943978
0.03374381266810535,10,4,106,192,0.00035881329465663604
0.08486652655149961,6,2,331,60,0.021185734509513138
0.043465606591858566,2,2,345,21,0.09299423899959129
0.030091694585103274,10,2,51,175,0.08627129133881721
0.037018063178520966,4,2,248,300,0.06469862339495464
0.029623123841028318,10,10,215,295,0.0862928969701828
0.09594236986437375,2,6,82,41,0.0652820843873672
0.0339829286011947,10,2,159,36,0.007459223859357636
0.037030100531669,4,8,120,45,0.08556620767394472
0.040989395776304054,4,2,234,30,0.03304003041058454
0.051762555546202973,8,6,160,8,0.023828987498096074
0.0452586970787491,4,2,135,193,0.0689798517568154
0.09934816994405574,8,2,330,288,0.005291947983967423
0.060345087656039305,8,6,279,106,0.05278221972424117
0.05517688938234921,8,10,48,27,0.05808571591168322
0.04739135077319567,8,10,122,172,0.06462638187447425
0.053202221768593905,8,10,317,83,0.07044104261159645
0.038996299945090775,6,10,307,273,0.0942118265061751
0.031171037962702867,8,10,288,283,0.07681145286235627
0.049236753842055385,8,4,233,68,0.08010541073588322
0.03416693202874649,8,10,200,69,0.08229374684367302
0.03396541901173054,2,10,238,173,0.004144969942131666
0.043498402789608016,6,10,131,218,0.04299345517888905
0.056293712799915324,6,2,226,46,0.04304376642272115
0.06093876687035532,4,10,382,281,0.037750555039430596
0.036482735555424355,6,10,52,298,0.051572877551261595
0.04831411560142592,4,2,378,42,0.09467746255986054
0.10880177887347267,6,10,334,131,0.029080002936765
0.0429539006812741,10,2,40,300,0.01923451381596045
0.030416851867931253,4,10,56,184,0.0013924636480502353
0.036931805444847,4,4,55,216,0.0001147281106515977
0.06626303766089581,8,10,213,211,0.09837866160981029
0.05849053979986809,2,4,185,3,0.08108479276863387
0.04810866435815957,4,2,82,90,0.1
0.04635106953493445,8,2,379,229,0.05648652347142824
0.07151655716210546,6,8,247,289,0.017583709277962465
0.04444271572298899,4,2,275,164,0.07794131121770262
0.04385383386819613,8,10,63,155,0.028439709185409716
0.07224671292344949,8,4,200,256,0.029612393125517122
0.05480661765857316,8,8,352,36,0.03427200731970159
0.03251526445257466,8,6,254,2,0.04036167357586401
0.04061748800984089,8,2,184,296,0.03601215134053807
0.04632893545503766,8,2,127,299,0.04318806198732559
0.04548419706069374,8,2,177,43,0.049593186424007
0.0315666945460153,6,2,115,28,0.014482305395041273
0.10968709514631585,6,8,356,84,0.011298188030119555
0.04421161821708635,6,2,54,188,0.008607638848814582
0.05670299356182141,6,6,66,31,0.004155554207488498
0.04532426737081446,10,2,142,15,0.07900915637616596
0.04546049100002595,2,10,156,21,0.028737455299900513
0.08400820627525057,10,2,190,141,0.07258769641426871
0.03428562038630857,6,2,75,14,0.0001
0.027431199682819204,6,10,355,101,0.0001
0.05410396635637018,10,2,82,123,0.06469726695360799
0.052114714085897615,10,8,50,296,0.06354595360700677
0.03307445215261513,2,10,300,275,0.07731423497301598
0.07442324869661306,2,4,162,176,0.07497501484304775
0.04581798340897328,2,10,387,49,0.07164275560757392
0.04089408370193782,2,2,110,195,0.011487671961207414
0.032033277474139775,4,2,124,45,0.05232092479346833
0.07234252053324972,2,10,244,270,0.04076388022225997
0.08057961080751895,2,6,153,92,0.04556724446324062
0.05297576987978426,2,2,78,21,0.04080755170962273
0.0446533780019574,4,2,187,199,0.016976177389283836
0.050191180014435115,4,6,78,44,0.013767787184284737
0.06764699079743398,10,10,123,266,0.07904608688918337
0.13585726490665107,10,10,356,174,0.05049923431816307
0.042969086753053276,10,2,123,160,0.049637893289921665
0.08536794600961843,2,2,381,168,0.06967714462721976
0.051935479150277575,8,10,259,224,0.04325839530070477
0.036469776107542845,4,6,108,1,0.06855632829864075
0.06599201780804527,10,10,329,223,0.07250578129942983
0.04329099954724972,4,8,320,265,0.024756993766806044
0.10183477387544658,10,8,291,19,0.013532463464012512
0.0771248400707071,2,8,392,260,0.028198458430312826
0.04301540055614732,8,4,160,300,0.06284255567313726
0.059475790522273864,6,8,272,300,0.040347368326431834
0.037716719878747786,8,2,139,197,0.0001
0.09113603705263822,10,10,291,253,0.05847838273738659
0.09658830895664752,2,10,361,92,0.05578571655309829
0.04685044577408488,8,10,184,91,0.049547854083641533
0.029631892310603907,6,2,382,57,0.06633381123228592
0.03857070038350628,4,8,197,26,0.07326178702918988
0.04843264278937489,6,2,347,290,0.05001174847702503
0.03532433677371336,4,6,57,1,0.0661434434893549
0.04388127987925405,10,10,121,213,0.00975056641238949
0.08102469957946343,2,10,211,191,0.04893096056273184
0.053942606237502216,2,2,241,9,0.04889412414982372
0.057458196641585114,10,4,345,286,0.09427185261781225
0.0944729147293413,10,2,48,1,0.03031598858549281
0.036613114504312816,8,2,76,80,0.08425181541276514
0.07387845872343467,2,2,236,123,0.03252249964871146
0.0230049648666327,4,4,143,229,0.057472122953672405
0.0667533128492871,4,10,368,71,0.029061349231474302
0.03334704794492745,4,4,126,78,0.06787362932758216
0.03985836895397721,6,2,178,41,0.1
0.10569264239684738,6,10,390,6,0.006707324907831445
0.0471913183124598,6,10,207,298,0.0777397454026229
0.03391277586263827,8,10,51,143,0.03819662944937367
0.05377300999052661,4,2,208,82,0.003906962149332321
0.042117279120258484,8,2,81,290,0.021636454310614506
0.1510773512610919,8,6,152,59,0.024214637092143686
2.7545986597373795,8,6,171,1,0.020793682343575856
0.3819605030390263,8,8,132,251,0.061445214645914514
0.04082456081264483,6,6,159,39,0.023764617730713505
0.04118320895219801,6,8,106,300,0.02818267430568473
0.04648053045233276,8,10,147,300,0.017448331185660033
0.09776162255495506,4,8,357,300,0.015595809333833371
2.8338565377102745,8,8,123,1,0.07098748553982313
0.0632049014319895,2,8,309,1,0.07150231831130832
0.037070953952234684,8,6,203,1,0.023917339684110094
0.07314193963048325,8,6,215,1,0.023901957987133408
0.06113347899808395,8,2,210,270,0.015950748728085242
0.03345529687032469,8,6,282,33,0.023744648793719743
0.06996903846890251,8,2,352,286,0.07445215105823236
0.0758392193034713,8,6,271,33,0.023720319155400037
0.046426919600236254,8,6,212,1,0.023758897774666905
