Time:,4:05:34.052380,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04033719771417292,6,8,389,211,0.08064192423412105
0.0457537971955156,10,6,202,197,0.03347436684648108
0.029656316811793534,8,8,157,75,0.0029341447674022508
0.040737350410389825,4,8,240,133,0.048605878610700065
0.04406791990742464,8,4,194,252,0.07270977873486632
0.04902971825611453,2,10,389,65,0.060583999231349536
0.04598432491503656,10,2,43,276,0.020185806377915286
0.13478695671547286,10,6,366,251,0.030757790160119945
0.037489680505009004,6,6,77,42,0.06979800950077969
0.08095794198517184,6,10,221,118,0.06686328542085089
0.035515334094645246,4,8,394,276,0.018810961046816087
0.04021951145466154,4,8,296,22,0.09712336592657626
0.05595702579969315,2,6,193,39,0.09876741241299145
0.05775950870759549,6,6,380,44,0.03610195968586977
0.04277247829246942,4,2,120,88,0.012006459246827077
0.04033828232456242,4,2,133,202,0.009669953007555831
0.06581174201300233,10,4,126,186,0.056077578577088345
0.054590628377761664,6,4,61,253,0.09041360125837512
0.03669835845151739,8,4,136,52,0.09736574659897988
0.04828182755373156,2,4,270,183,0.08714436116424583
0.22490469720260634,6,8,254,155,0.09884880914230898
0.048915557704580476,2,6,86,64,0.03573297491422772
0.04189633120145665,8,6,367,82,0.04645931738342402
0.06824052419404945,4,8,60,87,0.08040175895092692
0.03480138125102647,8,4,251,183,0.06155147659912612
0.0673031413051947,10,6,324,135,0.0692480037350623
0.058016332412041356,10,6,105,153,0.04594197287104473
0.08192519673784962,4,6,260,84,0.0611383794408819
0.06968227378860757,6,6,105,273,0.03282993148972293
0.03657942055808538,6,4,190,10,0.08988712008927235
0.04394533388464498,4,8,274,231,0.0652561515151052
0.07395976783461851,6,6,204,168,0.07909566993167284
0.04134939315827223,6,2,45,197,0.0545702776484065
0.05475050937964266,6,4,102,30,0.06137483481102342
0.06187732844352697,8,10,191,229,0.019160009000861955
0.061376068045069794,4,6,171,174,0.005868339592638942
0.09468560301593747,6,4,212,206,0.05425040912439362
0.06304509332454995,6,8,222,196,0.06662136233211248
0.07058876499909593,6,4,342,31,0.0944655478245442
0.07040414061495412,6,10,224,205,0.05947601575810611
0.04596163834911286,4,10,239,87,0.05434887024431983
0.041703564079090615,4,10,65,165,0.009783913896099674
0.05714117470028196,6,6,215,187,0.04761548789527824
0.03883964402312791,6,6,352,234,0.07670171430563848
0.1048368650091304,8,8,260,68,0.007443501056011269
0.07539633561125936,4,10,333,15,0.0951016739595857
0.10642907883593554,8,4,133,34,0.011330321831596194
0.05059498055408479,10,8,373,175,0.005542946899956124
0.03433074340459066,2,8,245,5,0.009571527268958182
0.08649916261620175,4,6,188,22,0.0643573101648519
0.07896946187200095,8,6,156,75,0.004210319447554854
0.033266867733479324,8,8,157,75,0.0029312839540123364
0.05505359708088678,8,8,237,194,0.0029563866768334544
0.05805643304994535,8,8,161,139,0.0020029080406561836
0.04897583420388883,8,8,128,22,0.003115944936701652
0.042602985576508455,8,8,182,88,0.002954835019463276
0.05035103442759548,8,8,148,73,0.0029827429873832616
0.050257925767989924,2,8,288,5,0.009571525864257505
0.1138634516674985,4,8,386,276,0.018810961117045052
0.08341005249476194,2,8,245,99,0.00951994606022341
0.0453158615310046,8,4,251,183,0.06155149038077053
0.08272039152933677,2,8,395,276,0.018794742353974055
0.06750465323687513,8,8,157,75,0.05321584659118322
0.11190787179915795,8,8,112,75,0.002913751491787842
0.07400771889506128,8,4,251,183,0.06155138615995644
0.030128641517148513,6,6,77,42,0.06979799827769596
0.05013390107394303,8,8,157,75,0.0029327814236579184
0.05518102615814479,8,8,157,75,0.002932896854992434
0.04431868269727755,4,8,395,276,0.01881095334410747
0.038444887925450755,4,8,394,276,0.018810964066940616
0.07072300274645044,6,6,77,42,0.06979799649640288
0.1718327397665591,6,4,190,10,0.08988712066609211
0.03544590190303037,4,8,395,276,0.01881098919467839
0.05351244993732519,4,8,296,22,0.09712336800778518
0.039350999061079896,4,4,395,283,0.018804718785549342
0.04071618658004619,4,4,395,277,0.01880977682292006
0.0390785695757755,6,8,157,75,0.002976244764115536
0.03721671712257723,8,8,157,75,0.002931199511812167
0.043560781905324204,8,8,157,75,0.0029326867989975455
0.04431767117169916,8,8,157,75,0.0029398440807134048
0.03954398124078431,4,4,395,277,0.01880981632530995
0.0654865410066889,8,8,157,75,0.0029333245677091724
0.0759606780752691,6,8,157,75,0.0029762476458894188
0.08989939838510223,8,8,157,75,0.0027504615430526884
0.0474724431473826,4,8,395,276,0.01881097037636497
0.06554050124365493,6,4,395,279,0.018808049223140395
0.05395562006059088,4,4,395,279,0.01880800911153585
0.040200934346878034,4,6,400,298,0.06732671682783636
0.045036170425761024,4,10,395,277,0.018810089481079713
