Time:,0:24:04.146073
MSE,H1,H2
0.04566183429399723,2,2
0.054433748839409504,2,4
0.04238293141136353,2,6
0.05334676764361232,2,8
0.05560158624392442,2,10
0.04664821009298861,2,12
0.045912718069931746,4,2
0.1415823062105066,4,4
0.06194600073956334,4,6
0.03388720665601269,4,8
0.05192343969895462,4,10
0.05210840482763333,4,12
0.04862911157503492,6,2
0.05119541360149279,6,4
0.05728227269811974,6,6
0.054990983348947184,6,8
0.06567564074433214,6,10
0.050611340377515725,6,12
0.044726008211565756,8,2
0.06940728364749646,8,4
0.056779434217542106,8,6
0.06496720949497888,8,8
0.044931799848185044,8,10
0.058743352580989935,8,12
0.05953839486462327,10,2
0.10707446011672356,10,4
0.06294445102821179,10,6
0.038182659567268976,10,8
0.03214830113935182,10,10
0.1948568199078571,10,12
0.04562620924087987,12,2
0.05675699453844658,12,4
0.0500890531061196,12,6
0.03924484827521853,12,8
0.04402187711493353,12,10
0.042857893587565664,12,12
