Time:,0:14:58.967190
MSE,H1,H2
0.04377143513393501,2,2
0.04359590843484788,2,4
0.04266683787171406,2,6
0.06275756171042134,2,8
0.05239387778744492,2,10
0.043389394732946764,2,12
0.03582378336266728,4,2
0.03335768368799352,4,4
0.11468384991698405,4,6
0.03410977751827353,4,8
2.471330866085491,4,10
0.04655178486624608,4,12
0.07808285041512711,6,2
0.04738914085053688,6,4
0.04107195506665493,6,6
0.03793432467403491,6,8
0.09370650160223444,6,10
0.173080482781539,6,12
0.05131726316252616,8,2
0.058033160636606906,8,4
0.07602989311059806,8,6
0.061968742807323146,8,8
0.059698729066930134,8,10
0.09137238605116405,8,12
0.04757036849055374,10,2
0.06905522990056029,10,4
0.07469968727528854,10,6
0.09196765122215378,10,8
0.13350628261946734,10,10
0.28763486845546393,10,12
0.08019887242690511,12,2
0.1035305408143974,12,4
0.04294223608210392,12,6
0.1440507615660308,12,8
0.08611691293564816,12,10
0.07454074847136385,12,12
