Time:,0:24:10.637043
MSE,H1,H2
0.05010317826997816,2,2
0.046240653959620875,2,4
0.051910882297223605,2,6
0.04802117514392075,2,8
0.03822514123307556,2,10
0.04718221980915091,2,12
0.037737545521665916,4,2
0.0648146125563303,4,4
0.05627026800181272,4,6
0.043685841618259,4,8
0.059661178443902556,4,10
0.04590242908590471,4,12
0.04291016582056994,6,2
0.05816605334508673,6,4
0.0666473775323582,6,6
0.11496549388857692,6,8
0.05142432136032891,6,10
0.07551851003741922,6,12
0.053802959667138335,8,2
0.050019898903437096,8,4
0.07889120047387525,8,6
0.04992064493808822,8,8
0.05845180126494852,8,10
0.05923796379159904,8,12
0.06001085124324594,10,2
0.050669836357810416,10,4
0.06444243581428015,10,6
0.05199780542260804,10,8
0.04675814852267951,10,10
0.06415913529380458,10,12
0.04423724910233134,12,2
0.5114386823422278,12,4
0.07034640504243873,12,6
0.06695596400056628,12,8
0.054386387407246786,12,10
0.07296231928209126,12,12
