Time:,0:14:56.250426
MSE,H1,H2
0.042395778749810646,2,2
0.04678430371763126,2,4
0.04550158406939601,2,6
0.05708757876138385,2,8
0.04812674666954886,2,10
0.04690609021352342,2,12
0.03400577928079304,4,2
0.4213604717533041,4,4
0.04173797544813282,4,6
0.13104999762765882,4,8
0.03866066183894711,4,10
0.07609478322688457,4,12
0.10165931184576567,6,2
0.14562362560711223,6,4
0.13237075000186765,6,6
0.04206113320367328,6,8
0.05636767579300059,6,10
0.27510373731083015,6,12
0.053275016548577234,8,2
0.04442280515243838,8,4
0.06650742783774384,8,6
0.07699240687585648,8,8
0.060718489253264105,8,10
0.09797907220716781,8,12
0.0418870545873391,10,2
0.0712135378992755,10,4
0.0493175362098318,10,6
0.06282879146886752,10,8
0.06253406356898236,10,10
0.06788395563079003,10,12
0.0600868036905459,12,2
0.09404662915409098,12,4
0.05433524955557314,12,6
0.137776628415526,12,8
0.05976049380407843,12,10
0.14019359130873268,12,12
