Time:,0:14:57.410362
MSE,H1,H2
0.044546093833112414,2,2
0.044781184935681444,2,4
0.04648403564943746,2,6
0.0559732006151195,2,8
0.0469285011274463,2,10
0.04475496951204975,2,12
0.03794951356662335,4,2
0.04903082588832585,4,4
0.09592507188886856,4,6
0.06109901670191292,4,8
0.050021692520925226,4,10
0.1955728674968034,4,12
0.05116255624498497,6,2
0.05524980184543763,6,4
0.06667905902690593,6,6
0.06392381378163196,6,8
0.08945607995086588,6,10
0.057373205056817284,6,12
0.0644268146538014,8,2
0.08064269736798059,8,4
0.08384426549043383,8,6
0.053801441047906004,8,8
0.03950416025810436,8,10
0.05712390721526618,8,12
0.061849612507387644,10,2
0.056868895378716464,10,4
0.1213688667027753,10,6
0.12915283530903154,10,8
0.053966604680671895,10,10
0.17705596358228506,10,12
0.07718909524744512,12,2
0.19397569563266684,12,4
0.1224834787319734,12,6
0.09586385965490113,12,8
0.06341368670473652,12,10
0.07777673526509124,12,12
