Time:,0:24:12.205847
MSE,H1,H2
0.04374985845608944,2,2
0.04678945244652907,2,4
0.049416813334553514,2,6
0.04654438380786946,2,8
0.054455820971621584,2,10
0.04344119152104828,2,12
0.040573699350800706,4,2
0.042770132139264866,4,4
0.050474775194607205,4,6
0.07569378415163106,4,8
0.055260473240318686,4,10
0.04625644151722655,4,12
0.08350181461650219,6,2
0.04598459106520028,6,4
0.05718381143116528,6,6
0.06354330697591584,6,8
0.050906150683757326,6,10
0.05527287085376794,6,12
0.051272416751185136,8,2
0.07404294929291524,8,4
0.0581830611799589,8,6
0.04321918605698958,8,8
0.07267055973577849,8,10
0.05553542449068039,8,12
0.04111437561784232,10,2
0.040366868850130744,10,4
0.05884422498903002,10,6
0.05645146507227136,10,8
0.0705723794016018,10,10
0.05298078954491557,10,12
0.04974618192754982,12,2
0.060764383131274385,12,4
0.055488793529004,12,6
0.06457265194022872,12,8
19.299415059711045,12,10
0.054503191143015044,12,12
