Time:,0:14:58.470519
MSE,H1,H2
0.04375935502113777,2,2
0.04596943698800948,2,4
0.05783834129488752,2,6
0.053685351268146386,2,8
0.04530275137494086,2,10
0.04590676153524569,2,12
0.0328866470065356,4,2
2.981995831674125,4,4
0.11453132703969435,4,6
0.0671373365873285,4,8
0.05392987815610289,4,10
0.36030274881838004,4,12
0.01905752171351046,6,2
0.031413338130212104,6,4
0.04212805580030794,6,6
0.1012437408400598,6,8
0.05161496145965453,6,10
0.04115252004897859,6,12
0.04469148792363401,8,2
0.04265697950715937,8,4
0.08110501186166263,8,6
0.18583016593883256,8,8
0.06295123514182967,8,10
0.09221790056839894,8,12
0.06448378502195239,10,2
0.062485031686192266,10,4
0.05080810035844731,10,6
0.09977373841883756,10,8
0.05577667597837114,10,10
0.06659353635566762,10,12
0.061328163759307754,12,2
0.0892706936725308,12,4
0.05881837635566826,12,6
0.08885029244574869,12,8
0.06324284980634393,12,10
0.0949375329137592,12,12
