Time:,0:24:13.516198
MSE,H1,H2
0.04240433315774851,2,2
0.047160915187215914,2,4
0.04682104132945522,2,6
0.04644475381573134,2,8
0.05304846352206425,2,10
0.046171169030215856,2,12
0.03791884347747543,4,2
0.039644898901698936,4,4
0.03459385980020772,4,6
0.054402790465536977,4,8
0.0373360560487662,4,10
0.036500364589456935,4,12
0.04728294196455318,6,2
0.05348555080114124,6,4
0.10126056802786035,6,6
0.05755143803349152,6,8
0.05433877078737876,6,10
0.060490124404726356,6,12
0.0557853619854462,8,2
0.05224290472056209,8,4
0.05072695850689573,8,6
0.053224362290582035,8,8
0.05188462571515902,8,10
0.03991897204176614,8,12
0.041457839754034484,10,2
0.032374660216995324,10,4
0.06711326351327186,10,6
9.345643433926236,10,8
0.050734254198346984,10,10
0.06947830790797574,10,12
0.05851257589353816,12,2
0.06620452390929853,12,4
0.08581223922156478,12,6
0.07440390109402285,12,8
0.06371900451447272,12,10
0.0431991079908657,12,12
