Time:,0:24:08.143556
MSE,H1,H2
0.03828741127266524,2,2
0.047862066062773934,2,4
0.04422491793716955,2,6
0.04827383726657743,2,8
0.03759082497674095,2,10
0.049600922313335113,2,12
0.0333119113488307,4,2
0.057787131998310565,4,4
0.03875476340759911,4,6
0.04332435442427687,4,8
0.046291596101946095,4,10
0.04255850244813379,4,12
0.044612915483579915,6,2
0.038020820102469516,6,4
0.04114912505159875,6,6
0.05326916344250768,6,8
0.0272396603032633,6,10
0.03971353162262184,6,12
0.03930766281414888,8,2
0.04824649756443214,8,4
0.03756276378893033,8,6
0.037036123104370995,8,8
0.061793926219832415,8,10
0.04597696043382482,8,12
0.09991301610950878,10,2
0.07308052949239793,10,4
0.057244392969980934,10,6
0.03381094174260214,10,8
0.05017259013859086,10,10
0.06059938462494898,10,12
0.03342456406796792,12,2
0.06257766230619481,12,4
0.039685039856335626,12,6
0.105253155466147,12,8
0.06341451213516514,12,10
0.04822463701737044,12,12
