Time:,0:10:25.012553
MSE,H1,H2
0.04719368983564527,2,2
0.0625770719071316,2,4
0.057189108679894136,2,6
0.05388212230914583,2,8
0.05504249875949357,2,10
0.041149612629109114,2,12
0.043517043920782095,4,2
0.07073589063316994,4,4
0.059276759565152035,4,6
0.06905042175031945,4,8
0.049951053301859255,4,10
0.04726393958212843,4,12
0.06091506981519793,6,2
0.1493223112136204,6,4
0.07225555858138702,6,6
0.22833712368849762,6,8
0.052612096049026266,6,10
0.07979359139360016,6,12
0.04698895983432962,8,2
0.11586955376638994,8,4
0.08391605328384383,8,6
0.05762346674248595,8,8
0.1837320611117417,8,10
0.07610771336210714,8,12
0.11039077283774501,10,2
0.10639475429704856,10,4
0.0726547907288775,10,6
0.12634524506528128,10,8
0.4613615470716541,10,10
0.09565913914243557,10,12
0.07746247209714426,12,2
0.1179346617856365,12,4
0.14939285992527956,12,6
0.10623967811344182,12,8
0.08341987605648135,12,10
0.11329207610211622,12,12
