Time:,0:10:19.997257
MSE,H1,H2
0.04793820051492835,2,2
0.07034547153508294,2,4
0.05739958405022126,2,6
0.05639850514031019,2,8
0.056186469206299515,2,10
0.04880522839384731,2,12
0.05136891870941969,4,2
0.10417404808927354,4,4
0.08633558134859369,4,6
0.08073599615151,4,8
0.056346360691139866,4,10
0.12274418760970124,4,12
0.11275150420547893,6,2
0.24481076782634095,6,4
0.21736630996090198,6,6
0.32516637621081157,6,8
0.06477657223727498,6,10
0.12001358208480563,6,12
0.17105567174518105,8,2
0.089480314306302,8,4
0.06487625660654747,8,6
0.08259849668587346,8,8
0.05010622642855877,8,10
0.1135314577351244,8,12
0.06018215887686047,10,2
0.10150750094771901,10,4
0.14649161578463726,10,6
0.08117402402952499,10,8
0.08466768048062269,10,10
0.1281195425777334,10,12
0.054601451090144325,12,2
0.06855957043542604,12,4
0.07974268661989964,12,6
0.12045587826966059,12,8
0.07668815676557267,12,10
0.10549024594503977,12,12
