Time:,0:16:21.952808
MSE,H1,H2
0.047932758138753896,2,2
0.047360031089707835,2,4
0.06366303767768304,2,6
0.059932413951566295,2,8
0.05799211709907163,2,10
0.04713471150097943,2,12
0.04111235293782893,4,2
0.04508455843523317,4,4
0.03497876077966661,4,6
0.043241717778857214,4,8
0.0643306162192484,4,10
0.12303295272330203,4,12
0.23724592717400084,6,2
0.07868514964345996,6,4
0.4462408248308174,6,6
0.21666968239432072,6,8
0.07008535126760347,6,10
0.1694204523532614,6,12
0.14575554522323259,8,2
0.044907614702868366,8,4
0.13086163907672588,8,6
0.08759829701893254,8,8
0.1953910256534791,8,10
0.09398712346898855,8,12
0.06856117806511083,10,2
0.539710170966541,10,4
0.07151737171065009,10,6
0.19989414532830782,10,8
0.1868752306350764,10,10
0.3379551160657304,10,12
0.10004540751906352,12,2
0.11186126874819334,12,4
0.14173159667492555,12,6
0.12329484266424712,12,8
0.07420461072474793,12,10
0.07765920187262718,12,12
