Time:,0:24:14.978433
MSE,H1,H2
0.05280800312856605,2,2
0.05159446616733561,2,4
0.05721023243734704,2,6
0.05719806277005955,2,8
0.05459871918067848,2,10
0.05072116771979976,2,12
0.05687375413836704,4,2
0.06197855543283636,4,4
0.03789849618167177,4,6
0.052411204068044046,4,8
0.045555841695918906,4,10
0.12189814718919537,4,12
0.048190223546109426,6,2
0.06162017914152701,6,4
0.08435736197260116,6,6
0.03734908359814314,6,8
0.0337658143304667,6,10
0.04914400194872069,6,12
0.059822341209934855,8,2
0.05170105187385397,8,4
0.06320275181731125,8,6
0.03472835033624826,8,8
0.049264521749459805,8,10
0.09232369240865371,8,12
0.05675205255801948,10,2
0.06918191050754041,10,4
0.11774724272497983,10,6
0.04356053393984116,10,8
0.07072941604187125,10,10
0.0527005356382548,10,12
0.05592645536723098,12,2
0.05769408282264167,12,4
0.07118071467614412,12,6
0.08085202109640896,12,8
0.06068605948610199,12,10
0.11411414320610243,12,12
