Time:,0:39:59.695218
MSE,Epochs,Batch Size
0.00593822107804567,229,351
0.006004220349844797,52,292
0.013259013586937374,182,23
0.006083922697121244,155,42
0.014385193227852125,366,155
0.007340205322496257,341,394
0.004789514065566338,246,366
0.008714794156119258,103,68
0.007835701120935007,455,277
0.006314678033829434,479,188
0.006733698185744393,286,322
0.01244111535665049,472,97
0.014764679729754662,354,205
0.006788184153218998,109,255
0.007478205874534995,81,31
0.006008751715240225,91,348
0.006174093679710041,28,95
0.00964804395472883,493,77
0.005841935044716054,70,223
0.006187895636739218,217,247
0.0063261182596154,397,371
0.004197802900809843,142,129
0.004899063289291004,371,372
0.008597806923953148,20,375
0.017432589829842946,290,69
0.007065751192563258,139,329
0.010249859484189864,366,16
0.006099202034864017,227,232
0.008015758728319245,255,324
0.017312707905251728,211,29
0.009564423587489016,143,152
0.007261210716216604,218,360
0.005776270023961659,63,205
0.005431071466348882,60,205
0.005687049031982527,55,204
0.005838988886369863,52,206
0.005612320000496295,51,210
0.006038442405759857,49,213
0.00580806995411099,52,217
0.005583267129584891,55,223
0.007611904226674676,145,111
0.005718700096610449,54,223
0.005817694709813054,56,226
0.005730960927308523,255,400
0.006452368341113369,382,400
0.008036636069173169,254,400
0.005911829102470958,53,221
0.0056925452353639985,54,222
0.0054704549244653155,55,224
0.005976752934803684,57,229
0.008646074820270239,500,238
0.006024720366688327,55,222
0.004909029655721987,55,220
0.005976535009020553,55,223
0.005690640742286322,273,362
0.005151327615118303,55,218
0.005854444665862366,55,217
0.007736757487248847,135,128
0.0055091646308485925,55,219
0.008401099380874947,373,364
0.007015684032046772,54,223
0.006351629366017272,54,215
0.005816114243933904,57,222
0.00561233600877654,57,222
0.005779509293632572,58,224
0.005480871584044038,59,224
0.005747483422083192,61,231
0.0055534509636919445,61,231
0.006042559603095906,64,239
0.006016296403433551,59,221
0.006319975770694601,58,219
0.008253891505986141,10,160
0.00621606818732602,62,225
0.004530693762886759,10,10
0.005890726777238145,10,10
0.005687439122149852,10,10
0.005807745060313094,11,10
0.005190957323653452,10,10
0.006329151901615056,10,10
0.00534618999941601,11,10
0.006310624453510155,12,10
0.0043895948815069145,10,10
0.005991964069598365,10,10
0.005718653746508106,10,10
0.0057758357750616945,10,10
0.0050713046877628705,10,10
0.005710245573624759,10,10
0.005553586342428235,10,10
0.007766780402108392,168,128
0.00566558781848004,10,10
0.005698275382962504,10,11
0.0054137815607218365,10,13
0.006159866669572966,10,36
0.005479764180735434,10,10
0.0051742704702125355,10,10
0.004212632471609817,10,10
0.004054334636861687,10,10
0.004891236092612049,10,10
0.0059012563480415545,10,10
0.006078908084374053,10,10
0.005745330571461351,10,10
0.005775429686181672,10,10
0.00595120874656338,10,10
0.005099601307101351,10,10
0.006067253706501657,10,10
0.006373446782162274,10,10
0.00520110847376772,10,10
0.005075732736349748,10,10
0.004665195078789021,10,10
0.004725940206063837,10,10
0.005485418574641118,10,10
0.005460048780817877,459,400
0.005293669384365437,500,400
0.006696471950078531,486,400
0.007593710410372982,433,400
0.0063029428779359615,10,10
0.00458978244845125,10,10
0.005323435460492063,10,10
0.00584612759058226,10,10
0.005343714450241396,10,10
0.005988678141522592,10,10
0.004604741276903929,10,10
0.005787711455884063,10,10
0.005726315236441702,10,10
0.005845636343213292,10,10
0.006890415937852974,254,366
0.006109617330744384,10,10
0.005071235288904425,10,10
0.0063256771727401954,10,10
