Time:,0:45:03.122736
MSE,Epochs,Batch Size
0.005663497634843188,229,351
0.005767272941337764,52,292
0.007872928409579321,182,23
0.012854978149081356,155,42
0.01503207686811732,366,155
0.007167973871664811,341,394
0.0047317332342682915,246,366
0.007353205581366053,103,68
0.01105612849750782,455,277
0.01526220143413889,479,188
0.006331242286998916,286,322
0.008780912664987619,472,97
0.015113900777507816,354,205
0.00656068843217743,109,255
0.006265814815193004,81,31
0.0058784467274749464,91,348
0.007150886370253383,28,95
0.006869967508039525,493,77
0.005829958694586228,70,223
0.00584517849224614,217,247
0.00666979572594219,397,371
0.0048158792945608405,142,129
0.005041672110283162,371,372
0.008487805188296877,20,375
0.012548629500626527,290,69
0.0061120117643987115,139,329
0.01536771243776087,366,16
0.00627884119181782,227,232
0.007770834831117267,255,324
0.008380980701514601,211,29
0.008855642538884172,132,180
0.004942779161574241,214,365
0.006842101624792707,211,372
0.007361503489402868,213,355
0.006085094701877135,253,380
0.006421958772292485,250,377
0.005822512760930036,123,305
0.00783669470335273,116,305
0.008023793523895976,245,375
0.005126192402809517,191,296
0.007090226024387254,191,294
0.005313497923155594,191,301
0.006282143514406438,191,300
0.005902246218551871,192,299
0.0061706093717439695,193,298
0.0065676947879972246,193,298
0.007372317953855314,29,245
0.00673305810971778,192,297
0.004784782105827899,193,299
0.00696542091683295,193,299
0.00715278408855399,194,298
0.006078733642666528,10,10
0.006613496825825829,11,10
0.004584615773209651,185,327
0.0049062431469215975,177,340
0.005423575320775832,172,345
0.007923482422630619,171,345
0.005964963870755215,185,331
0.0073647765624590715,185,331
0.006570414779841885,187,325
0.006234545907314335,389,400
0.0078594571341873,187,324
0.005823823151074045,380,400
0.007371356776921502,381,400
0.007267918418999597,194,274
0.007170735585621296,187,336
0.005892970762377361,148,400
0.005909769123012106,150,400
0.006542647608238192,150,400
0.006517167945173531,146,383
0.005177087086892172,154,387
0.005045934193514609,155,391
0.006562123458946865,158,397
0.005169786565253159,153,388
0.00539688738946962,152,388
0.006443523873741437,151,387
0.0070687333933782265,152,388
0.00604051580757314,154,389
0.005643677285907569,154,388
0.006246986789791746,154,387
0.005698315327226855,154,387
0.006452697943837391,154,386
0.005114038478984961,154,387
0.0070354882508408415,154,386
0.006381147451902915,154,389
0.005009029208914869,153,388
0.006459800946186217,152,387
0.007033257418956944,154,388
0.0058442499501872,152,388
0.006254343948224061,151,388
