Time:,3:22:14.021763,Eff. time:,"4 days, 11:51:28.696416",Size:,10000,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.054537318646907806,2,10,250,0.01
0.04127031937241554,2,10,250,0.02
0.04264717176556587,2,10,250,0.04
0.03782464191317558,2,10,250,0.1
0.3373154103755951,2,10,300,0.0001
0.651353657245636,2,10,300,0.0002
0.3001869022846222,2,10,300,0.0004
0.23707593977451324,2,10,300,0.001
0.35035908222198486,2,10,300,0.002
0.2966051995754242,2,10,300,0.004
0.07537977397441864,2,10,300,0.01
0.03895732760429382,2,10,300,0.02
0.04114532098174095,2,10,300,0.04
0.03947382792830467,2,10,300,0.1
0.03795849531888962,2,25,1,0.0001
0.03348498046398163,2,25,1,0.0002
0.030900217592716217,2,25,1,0.0004
0.03760130703449249,2,25,1,0.001
0.02833017334342003,2,25,1,0.002
0.0688335970044136,2,25,1,0.004
0.05023220553994179,2,25,1,0.01
0.045703399926424026,2,25,1,0.02
0.030513472855091095,2,25,1,0.04
0.03798460587859154,2,25,1,0.1
0.1746521145105362,2,25,10,0.0001
0.03912114351987839,2,25,10,0.0002
0.04016255959868431,2,25,10,0.0004
0.03992992639541626,2,25,10,0.001
0.04358494654297829,2,25,10,0.002
0.02693604677915573,2,25,10,0.004
0.040494661778211594,2,25,10,0.01
0.07075291872024536,2,25,10,0.02
0.03658117353916168,2,25,10,0.04
0.07659740746021271,2,25,10,0.1
0.05692519620060921,2,25,25,0.0001
0.043522633612155914,2,25,25,0.0002
0.08620738238096237,2,25,25,0.0004
0.045604854822158813,2,25,25,0.001
0.03800715133547783,2,25,25,0.002
0.023590292781591415,2,25,25,0.004
0.024095546454191208,2,25,25,0.01
0.0655708983540535,2,25,25,0.02
0.047808561474084854,2,25,25,0.04
0.06163720786571503,2,25,25,0.1
0.6107389330863953,2,25,50,0.0001
0.05613432452082634,2,25,50,0.0002
0.2675991952419281,2,25,50,0.0004
0.061222098767757416,2,25,50,0.001
0.04426722973585129,2,25,50,0.002
0.04023255035281181,2,25,50,0.004
0.022516420111060143,2,25,50,0.01
0.07108663022518158,2,25,50,0.02
0.026699064299464226,2,25,50,0.04
0.07355515658855438,2,25,50,0.1
0.1047162413597107,2,25,80,0.0001
0.5638725757598877,2,25,80,0.0002
0.050115689635276794,2,25,80,0.0004
0.048141442239284515,2,25,80,0.001
0.04078756272792816,2,25,80,0.002
0.04012950509786606,2,25,80,0.004
0.025031888857483864,2,25,80,0.01
