Time:,5:01:10.057831,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch Size,Learning rate
0.08211473375558853,10,334,184,0.07715885589435388
0.040720563381910324,17,94,60,0.08153477711169514
0.04219350218772888,4,82,5,0.04873466099260709
0.05876417085528374,7,329,30,0.0056937455516905145
0.03948260843753815,9,48,88,0.02471480488070927
0.057116519659757614,15,360,296,0.011832594630276383
0.0471702516078949,8,203,162,0.07908314804920503
0.04532165825366974,10,197,171,0.09692897408406849
0.028092307969927788,2,237,139,0.03770957566765944
0.046221449971199036,7,333,194,0.004837905104271622
0.08201222121715546,20,288,279,0.09181984350460036
0.05376419425010681,20,183,80,0.04307212093423216
0.06803350150585175,16,256,25,0.07048399294568503
0.051360491663217545,4,52,99,0.04743861414919318
0.03820519149303436,2,178,36,0.08964321899113487
0.0615411140024662,16,175,9,0.09066244035060343
0.04642469063401222,16,263,64,0.02930116986693349
0.03645845502614975,14,359,202,0.03303511082616516
0.07451030611991882,5,44,22,0.07303258530746162
0.05386577919125557,20,288,297,0.0690843784939172
0.04202953726053238,19,250,160,0.016948868058094056
0.04913153126835823,4,378,216,0.04770661062754099
0.06474535167217255,18,186,52,0.013270019040775339
0.06292594969272614,9,49,170,0.07820960386644404
0.038729697465896606,6,117,54,0.04298364179607445
0.04716702923178673,19,57,275,0.01597711552595399
0.06044484302401543,19,315,17,0.025482754843646014
0.06269897520542145,19,342,48,0.06910851732444305
0.06464730948209763,8,377,184,0.0699650473383522
0.05829058215022087,11,296,41,0.08291030086050319
0.05031421780586243,15,205,25,0.03736735474529425
0.043659601360559464,19,191,71,0.05729123442491085
0.03515070304274559,12,190,188,0.02211419124755611
0.0600179098546505,13,212,292,0.07732116764609456
0.07105641067028046,2,120,37,0.017609871075555106
0.057446226477622986,9,277,170,0.056946594439960335
0.04739677533507347,13,173,286,0.019757370795247305
0.056334853172302246,17,386,115,0.0331605266618711
0.052915073931217194,6,280,55,0.037742313934745135
0.0413651242852211,1,162,121,0.04681060929190662
0.07246295362710953,13,399,156,0.040420794409195944
0.046213578432798386,2,56,188,0.0009060343315203696
0.05234494060277939,9,42,128,0.036342000342735346
0.06660030782222748,13,191,5,0.04139362443257383
0.05017448589205742,5,231,234,0.05222055934008496
0.05214132368564606,11,63,123,0.0703518795300015
0.07390718907117844,19,238,100,0.0643542411134325
0.0681433454155922,19,117,272,0.0529065394515498
0.05647394806146622,15,228,179,0.03714495648647075
0.06023532897233963,3,231,228,0.0018760327771751445
0.028541453182697296,2,269,139,0.037715597006087516
0.06342045962810516,2,114,139,0.03763496645344935
0.07872274518013,2,313,215,0.03960042595361102
0.04162559658288956,1,252,145,0.037621162041654686
0.046251483261585236,1,328,140,0.03762067029112696
0.05147989094257355,1,276,80,0.037616923732063344
0.038523897528648376,1,291,115,0.03761461869819386
0.04235781356692314,1,237,105,0.03760821594409098
0.04528297483921051,1,369,227,0.0376016217126255
0.04156545177102089,1,362,192,0.03759827938997841
0.06893645226955414,2,261,142,0.03762507551405193
0.044344544410705566,1,353,164,0.037574579694644554
0.04150618985295296,1,380,299,0.03756067622271018
0.04123549535870552,1,50,51,0.03753759222571714
0.0743945762515068,12,232,167,0.02215574293645006
0.04481951892375946,1,340,212,0.03758346017548315
0.04872463271021843,1,370,228,0.03758207556166651
0.038594599813222885,1,312,118,0.03758176678130934
0.04908907786011696,1,261,75,0.0375682489764834
0.041415825486183167,1,269,94,0.03756883147241352
0.04158482700586319,1,395,280,0.03755548311706664
0.03926389291882515,1,288,238,0.037539541645149
0.04139082878828049,1,290,135,0.03751305315193084
0.0421486459672451,1,248,127,0.03748792690448677
0.04203898087143898,1,293,66,0.03746278809703018
0.038565296679735184,1,282,168,0.03743375893698819
0.043474163860082626,1,287,34,0.03737134248279024
0.04043266922235489,1,146,254,0.03735166228732046
0.04155750200152397,1,248,211,0.037294387800500234
0.056436143815517426,2,270,132,0.037729138466375205
0.04796016588807106,1,340,187,0.037164937967199003
0.038403209298849106,1,370,284,0.037245645293123776
0.0416678749024868,1,350,237,0.03715806387076292
0.03843211382627487,1,355,163,0.03711711920852079
0.04145362973213196,1,266,253,0.03702301344426199
0.03853423148393631,1,382,221,0.03698888344863814
0.04153290390968323,1,339,292,0.0369022972067162
0.041575103998184204,1,397,238,0.03688535061529822
0.03852079063653946,1,132,279,0.036873062599444624
0.047108206897974014,1,317,292,0.036803871663353346
0.04123304411768913,1,344,290,0.036922055401595245
0.04673735797405243,1,383,239,0.03691001711727192
0.04653572663664818,1,55,155,0.03697246189820572
0.04216333478689194,1,339,268,0.037014371773001896
0.03828402981162071,1,200,285,0.03701268769786903
0.041933756321668625,1,116,261,0.036981282912438636
0.04634632542729378,1,153,27,0.03697989650870859
0.041490569710731506,1,400,258,0.03701403678239915
0.0496942438185215,4,105,153,0.04395673383014355
0.049313031136989594,1,293,246,0.037007674129347405
0.05207270011305809,1,107,30,0.08942760003532994
0.04399420693516731,1,371,285,0.03704723945886435
0.040347255766391754,1,80,263,0.03705622213787945
0.03843315318226814,1,360,117,0.03704758388619503
0.038407985121011734,1,400,300,0.0370290887178919
0.043053559958934784,1,278,25,0.03700930624063369
0.03643165901303291,1,233,8,0.037016508337186324
0.038417425006628036,1,388,277,0.03698445076760646
0.04203086718916893,1,212,296,0.03696140694614019
0.04147527366876602,1,216,249,0.03696493917020677
0.04210267215967178,13,340,103,0.032799282991421465
0.05958130955696106,8,194,257,0.0325981413303327
0.07150259613990784,14,358,225,0.03290443197415363
0.040870558470487595,1,349,296,0.036959117458128715
0.04188394173979759,1,336,249,0.03695377497520903
0.03857697173953056,1,252,296,0.036954828865741265
0.04347590357065201,1,375,158,0.036936218894113845
0.03853170946240425,1,247,204,0.03694799332683419
0.038452502340078354,1,328,289,0.036929777105189604
0.04166041687130928,1,124,278,0.03690952899518634
0.038378313183784485,1,218,180,0.03691115823087704
0.038810279220342636,1,380,54,0.03688959811834594
0.041410017758607864,1,370,251,0.03686961235750877
0.038352951407432556,1,269,221,0.03687075241387198
0.041572023183107376,1,284,138,0.03684609513249226
0.05046588554978371,1,291,164,0.03684971621422782
0.041766878217458725,1,345,233,0.03692236527044823
0.038587138056755066,1,166,232,0.036924977068447336
0.03641993924975395,1,141,230,0.03691198907679379
