Time:,1:12:29.591064,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch Size,Learning rate
0.06020533666014671,20,334,54,0.04382900112681075
0.05640731379389763,16,217,280,0.015148632864048921
0.048656996339559555,12,198,237,0.01596565378312521
0.0533297061920166,17,365,247,0.009915368361499147
0.03825335577130318,19,280,252,0.0014754681141091561
0.03928240016102791,3,235,232,0.0738548481246686
0.055685557425022125,10,371,4,0.011832594630276383
0.05735553801059723,13,147,15,0.04663705065885973
0.045901209115982056,11,147,82,0.0041515592616968265
0.04059919714927673,1,237,114,0.03285841721143034
0.07779475301504135,14,56,42,0.06895464072622949
0.04646719992160797,13,366,87,0.09753264224512642
0.05181166157126427,20,343,178,0.05618716469833346
0.05705266073346138,15,333,295,0.008186600967188552
0.05240246653556824,4,278,48,0.0033316995872737895
0.05490008741617203,16,74,11,0.09920893847221733
0.0592622384428978,19,143,236,0.07645442232362315
0.044074974954128265,19,289,63,0.019647950348723235
0.0506407730281353,10,296,122,0.061969591748861054
0.07004372775554657,2,317,197,0.06715052838304367
0.06549188494682312,18,290,115,0.07303258530746162
0.03815814107656479,15,299,287,0.000720230807054227
0.07349330186843872,10,315,27,0.06125368480686919
0.046775393187999725,5,360,151,0.07062915675166916
0.07261266559362411,9,212,242,0.07185462916059494
0.055573225021362305,10,55,108,0.017229658546925486
0.03984168544411659,16,235,47,0.09514773349898398
0.07972157001495361,5,128,162,0.053734131473148546
0.06334386765956879,3,252,292,0.042983641796074445
0.06357235461473465,6,157,82,0.07970703165414715
0.045485083013772964,14,115,16,0.09434392988309992
0.03813042491674423,1,101,127,0.011495163304391983
0.10152167081832886,18,358,212,0.019442507146362344
0.04712899029254913,10,204,85,0.08791900923531612
0.02599659375846386,2,307,191,0.0503443305249558
0.04576310142874718,7,138,57,0.07269318031005788
0.056473199278116226,13,392,9,0.059955562582368824
0.06745395064353943,14,317,151,0.03358394844902855
0.04441352188587189,10,79,296,0.06262572013802181
0.05556395649909973,6,138,88,0.04781939454517824
0.0621635802090168,9,222,146,0.09946591748156504
0.04456385225057602,20,75,283,0.043003209884276965
0.03866792842745781,3,272,66,0.05694659443996033
0.05372269079089165,15,108,260,0.019757370795247302
0.03837944567203522,1,352,49,0.025639763314770553
0.05114063248038292,4,356,84,0.03774231393474513
0.051047757267951965,10,100,179,0.04019500525504292
0.049581389874219894,11,239,210,0.06985980791762096
0.04980025440454483,4,167,89,0.04042079440919594
0.06478945165872574,16,103,85,0.06274533634394618
0.06518271565437317,2,311,215,0.056368005491914154
0.029158586636185646,2,276,187,0.0465471566368145
0.026088519021868706,2,272,200,0.04572117295544412
0.07126162201166153,2,265,207,0.04905849527602731
0.07319815456867218,2,265,193,0.04183697153460478
0.06602612137794495,2,272,284,0.045779444305256635
0.07351353764533997,2,295,155,0.044729811894659084
0.0294383242726326,2,301,189,0.045858012010512574
0.07195600867271423,2,329,185,0.03850140256789493
0.06410481035709381,2,293,189,0.048058595513251236
0.04138447344303131,1,282,183,0.04983778914217127
0.08879461139440536,3,307,190,0.046308533813139076
0.0907275378704071,3,278,169,0.047499822777287905
0.024976219981908798,2,275,197,0.04887922644365632
0.029095444828271866,2,271,186,0.04328047773483235
0.07060661911964417,2,273,180,0.05842668431210809
0.07327307760715485,2,276,249,0.04788199913560062
0.04155207797884941,2,181,189,0.045501642933775864
0.04108009859919548,1,276,195,0.04379897514606841
0.07110302150249481,2,297,192,0.04359434854617763
0.02779117412865162,2,270,195,0.035995886479770936
0.07044074684381485,2,272,149,0.0363860687778399
0.03556894510984421,3,269,199,0.03715834241060586
0.07385239005088806,2,272,196,0.04906475295132623
0.06587287038564682,2,283,199,0.044394760195887534
0.03489449620246887,3,268,190,0.036288862740061344
0.07314815372228622,2,261,196,0.03694532493235853
0.040862370282411575,1,308,182,0.05033339679955184
0.04706357792019844,4,279,186,0.04279078128929009
0.06855712085962296,3,271,181,0.046287536444039636
0.027047334238886833,2,271,183,0.04869572265738159
0.29247575998306274,2,260,191,0.048169753763586565
0.04505908489227295,1,237,191,0.051380914827480806
0.07692328095436096,2,242,161,0.04869779021233881
0.07269646972417831,2,264,88,0.04794594018913535
0.047331128269433975,1,261,253,0.04773132292354674
0.07317586988210678,2,242,183,0.048520936349346885
0.07001446932554245,2,259,197,0.04507551590028069
0.10686015337705612,13,260,195,0.04779571249191781
0.029704641550779343,4,256,181,0.04836649559685898
0.07075980305671692,2,238,188,0.04838479447004679
0.04998929053544998,2,255,194,0.05631969940727666
0.05066632106900215,8,249,139,0.04820325840363073
0.07506395131349564,2,255,198,0.048095456450859574
0.028488541021943092,2,259,187,0.051090256268199144
0.05278719589114189,4,260,166,0.04904629189966403
0.07802318781614304,2,252,86,0.04837597977121919
0.07338365167379379,2,263,261,0.04815447537285798
0.04951116442680359,2,266,195,0.05174077929891736
0.09101840108633041,11,260,143,0.04813708628591772
0.07262779772281647,2,262,222,0.04734670953214598
0.025603972375392914,2,306,235,0.048155342991914006
0.03837379068136215,1,259,60,0.048014063065500386
