Time:,7:29:23.058426,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch Size,Learning rate
0.03449265658855438,8,376,67,0.016049626323552703
0.061455436050891876,12,277,54,0.014895277390829404
0.0655980035662651,8,375,52,0.011209516172444374
0.07223634421825409,9,377,36,0.015181028079123086
0.03455890342593193,12,300,126,0.014934332862500418
0.04662398248910904,12,328,58,0.019465294949902855
0.05448784679174423,12,321,104,0.016776568768277184
0.06384439766407013,12,366,176,0.015842862106710442
0.06755274534225464,11,369,167,0.015241367546509201
0.07723470032215118,16,374,66,0.01712115459078799
0.04265255108475685,12,340,47,0.018376189103379417
0.049799710512161255,12,391,15,0.014781024201023629
0.056553445756435394,12,393,45,0.017887931647531906
0.07544936239719391,12,346,72,0.015408614643976824
0.046109315007925034,8,377,93,0.015329189242863054
0.0917462557554245,9,368,168,0.01599684751597755
0.052022699266672134,12,398,51,0.014612997987417388
0.04714271426200867,12,374,111,0.014322864065341653
0.05858058109879494,11,376,12,0.015618024395211438
0.04366549849510193,12,372,47,0.014006858535304197
0.057623062282800674,12,376,45,0.006863256979788549
0.04095961153507233,12,374,44,0.040345066555153734
0.059452641755342484,12,373,37,0.023909976081173144
0.060668088495731354,12,378,76,0.01192449288108917
0.09803110361099243,12,375,28,0.016029151371815355
0.04101579636335373,9,390,178,0.006098952707301239
0.0653410479426384,12,374,63,0.030482193571907398
0.04547130689024925,12,374,59,0.012584978570655771
0.04655763506889343,13,376,53,0.015623805206513264
0.07827991247177124,13,375,275,0.016122151268484913
0.07156762480735779,8,374,157,0.014034978611428038
0.059687986969947815,12,386,47,0.020104242646621685
0.05717432126402855,8,373,180,0.015947691373289056
0.057324737310409546,14,372,50,0.018621582418265732
0.05301736667752266,12,372,48,0.014818434798800803
0.07103842496871948,12,384,60,0.014933837130392721
0.05932140350341797,6,375,177,0.015781189080530403
0.059257544577121735,13,374,41,0.014286006885503556
0.07836347818374634,10,374,178,0.015073171865368745
0.08958601206541061,9,298,176,0.017042749850089935
0.07344438880681992,11,374,115,0.01318231814793236
0.05580737069249153,12,365,50,0.018494469445944503
0.03823348879814148,9,383,178,0.0032040707714757525
0.04079513996839523,11,375,178,0.005329891703620703
0.07716233283281326,11,375,195,0.0080929489002704
0.050893813371658325,12,375,75,0.015768956496011288
0.05431155115365982,9,387,261,0.005328493961662402
0.08851292729377747,9,379,176,0.003549801203362689
0.04392967373132706,9,398,152,0.0015911105809667363
0.03940422460436821,10,390,296,0.00013610592148011015
0.06654220074415207,12,374,46,0.03370714868887864
0.04500555992126465,9,369,139,0.006428943496494535
0.0851094126701355,11,370,190,0.014450618556550148
0.06827927380800247,9,299,145,0.018146733982098734
0.038737423717975616,9,286,165,0.0003760755180956087
0.058455225080251694,10,378,202,0.0034890520458706743
0.11166407912969589,12,374,49,0.010192369975675755
