Time:,5:10:14.836751,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch Size,Learning rate
0.07837727665901184,10,334,184,0.07715885589435388
0.05688592419028282,17,94,60,0.08153477711169514
0.04839332401752472,4,82,5,0.04873466099260709
0.09300754219293594,7,329,30,0.0056937455516905145
0.04528927430510521,9,48,88,0.02471480488070927
0.06173321604728699,15,360,296,0.011832594630276383
0.06634803861379623,8,203,162,0.07908314804920503
0.09043778479099274,10,197,171,0.09692897408406849
0.03033876232802868,2,237,139,0.03770957566765944
0.05769453942775726,7,333,194,0.004837905104271622
0.059216417372226715,20,288,279,0.09181984350460036
0.04829378053545952,20,183,80,0.04307212093423216
0.07854407280683517,16,256,25,0.07048399294568503
0.036316756159067154,4,52,99,0.04743861414919318
0.0711812674999237,2,178,36,0.08964321899113487
0.05762159451842308,16,175,9,0.09066244035060343
0.0582762137055397,16,263,64,0.02930116986693349
0.07471945881843567,14,359,202,0.03303511082616516
0.042275119572877884,5,44,22,0.07303258530746162
0.055938512086868286,20,288,297,0.0690843784939172
0.09362977743148804,19,250,160,0.016948868058094056
0.04907672852277756,4,378,216,0.04770661062754099
0.06185305118560791,18,186,52,0.013270019040775339
0.07316996902227402,9,49,170,0.07820960386644404
0.05841322988271713,6,117,54,0.04298364179607445
0.04840785637497902,19,57,275,0.01597711552595399
0.05771844834089279,19,315,17,0.025482754843646014
0.06484977900981903,19,342,48,0.06910851732444305
0.08484943211078644,8,377,184,0.0699650473383522
0.05759121850132942,11,296,41,0.08291030086050319
0.06494900584220886,15,205,25,0.03736735474529425
0.05290794000029564,19,191,71,0.05729123442491085
0.05713382363319397,12,190,188,0.02211419124755611
0.05801084637641907,13,212,292,0.07732116764609456
0.07328350096940994,2,120,37,0.017609871075555106
0.06291563808917999,9,277,170,0.056946594439960335
0.059744369238615036,13,173,286,0.019757370795247305
0.06654246896505356,17,386,115,0.0331605266618711
0.051550865173339844,6,280,55,0.037742313934745135
0.041517142206430435,1,162,121,0.04681060929190662
0.06702635437250137,13,399,156,0.040420794409195944
0.04629344865679741,2,56,188,0.0009060343315203696
0.048427123576402664,9,42,128,0.036342000342735346
0.03503580391407013,13,191,5,0.04139362443257383
0.05215336009860039,5,231,234,0.05222055934008496
0.03413979336619377,11,63,123,0.0703518795300015
0.07444830238819122,19,238,100,0.0643542411134325
0.06512906402349472,19,117,272,0.0529065394515498
0.072968028485775,15,228,179,0.03714495648647075
0.061762891709804535,3,231,228,0.0018760327771751445
0.027849478647112846,2,181,138,0.04040810598085038
0.06489983201026917,2,113,137,0.04512610263868309
0.0386800616979599,1,237,136,0.06516791370109988
0.043986156582832336,1,241,136,0.04249145257245801
0.0514838844537735,2,239,136,0.045896382892351414
0.050061289221048355,1,233,136,0.06863237239081382
0.0385819710791111,1,231,136,0.040014846829612455
0.040817487984895706,1,234,136,0.030751731793790805
0.04313921928405762,1,237,137,0.026772310793076952
0.06730667501688004,2,207,139,0.03501093201260583
0.04742514714598656,1,223,131,0.048943792954004764
0.04927991330623627,5,97,122,0.062219290861930406
0.03834979608654976,1,239,133,0.018595748539619
0.04087090864777565,1,243,132,0.03815339395256169
