Time:,0:27:58.970413,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch Size,Learning rate
0.06259983032941818,20,334,54,0.04382900112681075
0.05243069678544998,16,217,280,0.015148632864048921
0.040317945182323456,12,198,237,0.01596565378312521
0.0673261284828186,17,365,247,0.009915368361499147
0.04527255520224571,19,280,252,0.0014754681141091561
0.07399079203605652,3,235,232,0.0738548481246686
0.05756514519453049,10,371,4,0.011832594630276383
0.06067262962460518,13,147,15,0.04663705065885973
0.039279017597436905,11,147,82,0.0041515592616968265
0.04029496759176254,1,237,114,0.03285841721143034
0.05040022358298302,14,56,42,0.06895464072622949
0.05997811257839203,13,366,87,0.09753264224512642
0.055035028606653214,20,343,178,0.05618716469833346
0.0662636011838913,15,333,295,0.008186600967188552
0.052786942571401596,4,278,48,0.0033316995872737895
0.056353844702243805,16,74,11,0.09920893847221733
0.04827231541275978,19,143,236,0.07645442232362315
0.06632701307535172,19,289,63,0.019647950348723235
0.08737795054912567,10,296,122,0.061969591748861054
0.047572098672389984,2,317,197,0.06715052838304367
0.05440983921289444,18,290,115,0.07303258530746162
0.0421132892370224,15,299,287,0.000720230807054227
0.054473746567964554,10,315,27,0.06125368480686919
0.0869615375995636,5,360,151,0.07062915675166916
0.058218229562044144,9,212,242,0.07185462916059494
0.03722290322184563,10,55,108,0.017229658546925486
0.0846949964761734,16,235,47,0.09514773349898398
0.05446053668856621,5,128,162,0.053734131473148546
0.036751750856637955,3,252,292,0.042983641796074445
0.04025458171963692,6,157,82,0.07970703165414715
0.06119241192936897,14,115,16,0.09434392988309992
0.04154463857412338,1,101,127,0.011495163304391983
0.07116033881902695,18,358,212,0.019442507146362344
0.13509288430213928,10,204,85,0.08791900923531612
0.0713515654206276,2,307,191,0.0503443305249558
0.05172107741236687,7,138,57,0.07269318031005788
0.06419629603624344,13,392,9,0.059955562582368824
0.07045183330774307,14,317,151,0.03358394844902855
0.05660755932331085,10,79,296,0.06262572013802181
0.06516110152006149,6,138,88,0.04781939454517824
0.035132139921188354,9,222,146,0.09946591748156504
0.04121951758861542,20,75,283,0.043003209884276965
0.03681698441505432,3,272,66,0.05694659443996033
0.06121928244829178,15,108,260,0.019757370795247302
0.04576385021209717,1,352,49,0.025639763314770553
0.0482020378112793,4,356,84,0.03774231393474513
0.05626269429922104,10,100,179,0.04019500525504292
0.05066357180476189,11,239,210,0.06985980791762096
0.046616874635219574,4,167,89,0.04042079440919594
0.061706166714429855,16,103,85,0.06274533634394618
0.03810689598321915,2,263,81,0.08664240771767912
0.06484878808259964,6,178,80,0.08687859395900129
0.03819149360060692,1,204,89,0.08640144637938066
0.0738925039768219,8,210,135,0.09067757098641054
0.07192086428403854,2,216,101,0.0878467523072713
0.050407037138938904,10,65,92,0.08561690713308924
0.06507423520088196,9,260,73,0.08741235248991165
0.04173187166452408,1,194,83,0.09010869946690704
0.09948952496051788,9,186,100,0.08631371922514393
0.06124547868967056,3,203,43,0.08896535785740502
0.05667738988995552,10,153,137,0.08666822581599393
0.06620313227176666,10,220,61,0.0978263650290717
0.05484659597277641,11,209,159,0.08880822811225036
0.05780836567282677,10,186,122,0.07940560622803479
0.05803009495139122,4,277,92,0.08756686717239992
0.06159878149628639,10,217,85,0.08437379523290095
0.08788974583148956,10,153,98,0.08564032842623567
0.06405380368232727,9,69,99,0.0901187786152297
0.06956127285957336,20,197,77,0.08722490103257688
0.06016524136066437,10,193,170,0.09370186731674927
0.09763245284557343,8,297,94,0.08774615416485974
0.04188387468457222,1,323,56,0.08759415756312923
0.03832044452428818,1,391,105,0.08084859905198916
0.038556504994630814,1,385,141,0.07545014901783514
0.04993264749646187,1,207,174,0.08769093097084014
0.04964285343885422,10,202,83,0.0810446825210774
0.05725262686610222,5,385,85,0.08861508869539313
0.05516018718481064,11,200,82,0.08068344835953861
0.038217730820178986,10,297,280,0.08779280469542936
0.07680398225784302,10,395,86,0.08724155859501354
0.043979693204164505,10,233,141,0.08854670055650102
0.05117229372262955,9,244,126,0.08798808084536705
0.06741044670343399,11,166,86,0.08606099726039956
0.09019201993942261,10,264,125,0.08751555419288035
0.04166116192936897,1,364,148,0.07022457699440844
0.058643653988838196,10,41,83,0.08912028956457352
0.07066944241523743,8,292,270,0.08791703688992701
0.06524701416492462,3,181,94,0.0878197985875073
0.06054632365703583,8,222,91,0.025283359953090966
0.057954393327236176,9,213,85,0.07671492108549015
0.04881275072693825,10,216,117,0.08982756233772707
0.047145094722509384,9,191,135,0.08811913943805907
0.0952451154589653,10,218,113,0.09248479766567312
0.049378614872694016,11,199,53,0.08819348995968945
0.08198633044958115,11,211,94,0.08747800295938016
0.0425591804087162,10,179,85,0.09903847537400934
0.04645087569952011,10,180,95,0.09868375680881787
0.06798015534877777,10,210,39,0.09876268138090633
0.053350213915109634,9,204,101,0.09547901142864722
0.06568585336208344,10,188,89,0.0886029541518159
0.07023677229881287,10,221,88,0.08786704478776255
0.06395409256219864,2,384,159,0.07060711294373263
0.06763750314712524,9,194,85,0.09245608398263079
0.1882440149784088,10,220,142,0.09284018260889511
0.07719626277685165,12,236,241,0.09236409051851027
0.057465557008981705,10,230,174,0.09304890739369683
0.080281563103199,9,224,126,0.09387107195856764
0.07023319602012634,10,257,149,0.09530441398423345
0.11505922675132751,11,192,147,0.09304661581150389
0.06280355155467987,10,243,142,0.08989646244354227
0.04115661233663559,1,143,100,0.0930251847485502
0.05488806217908859,10,140,143,0.09309819608797326
0.08248461037874222,10,182,143,0.09352852521519578
0.08054030686616898,10,224,148,0.09523266587103099
0.052919816225767136,9,255,142,0.0914674239452329
0.05448409914970398,10,221,142,0.09987446626214347
0.05043397098779678,11,221,132,0.09128172955833572
0.046721916645765305,10,215,223,0.09304262216776452
0.05143559351563454,15,220,180,0.09259725238625639
0.057219117879867554,17,224,133,0.09260726467195453
0.08932637423276901,10,244,154,0.09246141851952047
0.11769185215234756,12,216,177,0.09278287235670914
0.12931784987449646,9,358,154,0.09275163479094048
0.05496986210346222,9,377,300,0.0928301160677534
0.048726342618465424,1,197,140,0.0935198180144744
0.04890676960349083,12,223,142,0.09376396844829145
0.05667271092534065,15,205,138,0.09277752562557774
0.07705213129520416,12,215,63,0.09273173323645098
0.051737189292907715,10,292,253,0.09280082889788667
0.052716631442308426,10,66,75,0.0927026664907065
0.13624905049800873,10,318,128,0.09297057066762782
0.07154559344053268,10,217,141,0.0962747456876009
0.06050131469964981,9,316,165,0.0992034774062104
0.03843725100159645,10,343,141,0.0991434972046195
0.05786138027906418,10,217,143,0.09069440129034742
0.05751723423600197,10,176,224,0.09285105453108103
0.04661804065108299,9,323,178,0.09984448925953521
0.040380291640758514,9,226,161,0.09299229539147284
0.06760374456644058,8,237,132,0.09280662243557092
0.06245438754558563,13,332,217,0.0925877621390584
0.08807198703289032,11,348,197,0.09283553510241578
0.03240981698036194,10,113,117,0.09279062429287176
0.0354514941573143,10,220,145,0.09140506549372764
0.0901818498969078,11,232,130,0.09263793022402438
0.08373286575078964,10,220,140,0.09003127435429856
0.06372877210378647,9,233,167,0.09274044718150168
0.05732062831521034,12,222,133,0.09273993875900326
0.055224303156137466,11,218,156,0.09261025496263456
0.06888436526060104,10,225,190,0.0931178958751731
0.08515234291553497,12,163,145,0.09299828092575284
0.06313783675432205,10,209,141,0.09347551059584827
0.07950194925069809,10,340,146,0.09936647807564208
0.07397354394197464,11,303,135,0.09127714413455404
0.04369495436549187,10,224,205,0.09266968003767483
0.15292811393737793,9,359,131,0.09982205071570689
0.04286840558052063,1,376,5,0.09751536737454866
0.03690769895911217,8,341,86,0.09942054678531945
0.07825537025928497,11,330,126,0.09950060368170563
