Time:,0:16:47.991937,Eff. time:,2:14:23.935496,Size:,360,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch size,Learning rate
0.032043291074567,2,2,200,80,0.1
0.0383526216383281,2,4,200,80,0.1
0.04312529102951661,2,6,200,80,0.1
0.07693352156229409,2,8,200,80,0.1
0.07705510148978334,2,10,200,80,0.1
0.07774176760914886,2,12,200,80,0.1
0.03447225409147929,4,2,200,80,0.1
0.0645825102273176,4,4,200,80,0.1
0.03308028082988717,4,6,200,80,0.1
0.6155036993999591,4,8,200,80,0.1
0.07048592896406512,4,10,200,80,0.1
0.03213458225980143,4,12,200,80,0.1
0.05548456942243949,6,2,200,80,0.1
0.10478773412521396,6,4,200,80,0.1
0.05433625067292885,6,6,200,80,0.1
0.027380171631421674,6,8,200,80,0.1
0.4196624564692949,6,10,200,80,0.1
0.1666553670661044,6,12,200,80,0.1
0.061099611677489,8,2,200,80,0.1
0.04680581838627941,8,4,200,80,0.1
0.04038279319278918,8,6,200,80,0.1
0.1037516668077076,8,8,200,80,0.1
0.09933560326070603,8,10,200,80,0.1
0.05259796193266959,8,12,200,80,0.1
0.04697835932450605,10,2,200,80,0.1
0.030197877895211143,10,4,200,80,0.1
0.08275699839543081,10,6,200,80,0.1
0.061525682057361746,10,8,200,80,0.1
0.09029124258356595,10,10,200,80,0.1
0.08955933773005478,10,12,200,80,0.1
0.05111500609762755,12,2,200,80,0.1
0.09324923350793679,12,4,200,80,0.1
0.049904629731613505,12,6,200,80,0.1
0.0673958548897914,12,8,200,80,0.1
0.03584332231865797,12,10,200,80,0.1
0.03850315313753554,12,12,200,80,0.1
0.03207687417637979,2,2,200,80,0.1
0.040925711759962506,2,4,200,80,0.1
0.038307846873301396,2,6,200,80,0.1
0.0669623860224377,2,8,200,80,0.1
0.09236540321616675,2,10,200,80,0.1
0.20619997954893182,2,12,200,80,0.1
0.03998081156488203,4,2,200,80,0.1
0.05861055120751663,4,4,200,80,0.1
0.051549888086619214,4,6,200,80,0.1
0.05672704016554058,4,8,200,80,0.1
0.06371039023326196,4,10,200,80,0.1
0.03947365657290942,4,12,200,80,0.1
0.03839547799287212,6,2,200,80,0.1
0.03703577054738518,6,4,200,80,0.1
0.03760937803861573,6,6,200,80,0.1
0.03690326110935234,6,8,200,80,0.1
0.17229294570308046,6,10,200,80,0.1
0.042128971517162106,6,12,200,80,0.1
0.03136967407357671,8,2,200,80,0.1
0.06517923017573633,8,4,200,80,0.1
0.23921819111423756,8,6,200,80,0.1
0.095940715985207,8,8,200,80,0.1
0.04241593964043448,8,10,200,80,0.1
0.04010216094314959,8,12,200,80,0.1
0.03182741057847416,10,2,200,80,0.1
0.03544238227576623,10,4,200,80,0.1
0.04506149967198607,10,6,200,80,0.1
0.043713731257255035,10,8,200,80,0.1
0.03740972122060767,10,10,200,80,0.1
0.10311541233907903,10,12,200,80,0.1
0.048520117861837096,12,2,200,80,0.1
0.07093623121694603,12,4,200,80,0.1
0.05359285230658108,12,6,200,80,0.1
0.07687297959476129,12,8,200,80,0.1
0.5544469221175655,12,10,200,80,0.1
0.082170705050744,12,12,200,80,0.1
0.07125796572959224,2,2,200,80,0.1
0.07720988536458415,2,4,200,80,0.1
0.04261164692068381,2,6,200,80,0.1
0.07885517026225268,2,8,200,80,0.1
0.04708740158009188,2,10,200,80,0.1
0.04611666773924408,2,12,200,80,0.1
0.046788077316605704,4,2,200,80,0.1
0.05834760970195998,4,4,200,80,0.1
0.1420336613943675,4,6,200,80,0.1
0.04465653031258559,4,8,200,80,0.1
0.037536779055944144,4,10,200,80,0.1
0.03904551229305836,4,12,200,80,0.1
0.067199248859466,6,2,200,80,0.1
0.037216339844850635,6,4,200,80,0.1
0.049212613370668054,6,6,200,80,0.1
0.06809886236475543,6,8,200,80,0.1
0.08583434142942195,6,10,200,80,0.1
0.030032572566942087,6,12,200,80,0.1
0.07559185283765836,8,2,200,80,0.1
0.06949932146140958,8,4,200,80,0.1
0.5541023636848954,8,6,200,80,0.1
0.5449181902395754,8,8,200,80,0.1
0.051624520086434186,8,10,200,80,0.1
0.10506601078497357,8,12,200,80,0.1
0.04900177697936234,10,2,200,80,0.1
0.043537388674212724,10,4,200,80,0.1
1.3728488909798073,10,6,200,80,0.1
0.043057597802051595,10,8,200,80,0.1
0.06233014297029516,10,10,200,80,0.1
0.06014794691355795,10,12,200,80,0.1
0.050373676738024155,12,2,200,80,0.1
0.06029844302897743,12,4,200,80,0.1
0.5346833415523011,12,6,200,80,0.1
0.06647936852795128,12,8,200,80,0.1
0.04097722483926352,12,10,200,80,0.1
0.07936581635683164,12,12,200,80,0.1
0.03567134421698349,2,2,200,80,0.1
0.07705300698663398,2,4,200,80,0.1
0.04287083317926729,2,6,200,80,0.1
0.045231175676210156,2,8,200,80,0.1
0.04267052923491523,2,10,200,80,0.1
0.04869254650148927,2,12,200,80,0.1
0.03382460390453361,4,2,200,80,0.1
0.04750588863178934,4,4,200,80,0.1
0.027642354740990808,4,6,200,80,0.1
