Time:,0:35:25.397480,Eff. time:,4:43:23.179840,Size:,200,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.04542526230216026,1.0,200,80,0.01
0.026225244626402855,2.0,200,80,0.01
0.04463524743914604,3.0,200,80,0.01
0.04560253024101257,4.0,200,80,0.01
0.047772325575351715,5.0,200,80,0.01
0.03545427694916725,6.0,200,80,0.01
0.03956548124551773,7.0,200,80,0.01
0.08746013790369034,8.0,200,80,0.01
0.06718849390745163,9.0,200,80,0.01
0.044687267392873764,10.0,200,80,0.01
0.05029052123427391,11.0,200,80,0.01
0.07581190764904022,12.0,200,80,0.01
0.05167297273874283,13.0,200,80,0.01
0.037568703293800354,14.0,200,80,0.01
0.07995244860649109,15.0,200,80,0.01
0.08370232582092285,16.0,200,80,0.01
0.08662667125463486,17.0,200,80,0.01
0.062361523509025574,18.0,200,80,0.01
0.07630257308483124,19.0,200,80,0.01
0.03841402754187584,20.0,200,80,0.01
0.04654090106487274,1.0,200,80,0.01
0.07300397008657455,2.0,200,80,0.01
0.04151637479662895,3.0,200,80,0.01
0.04515155777335167,4.0,200,80,0.01
0.04734078794717789,5.0,200,80,0.01
0.03371092304587364,6.0,200,80,0.01
0.03548745438456535,7.0,200,80,0.01
0.05050558224320412,8.0,200,80,0.01
0.05420119687914848,9.0,200,80,0.01
0.041328731924295425,10.0,200,80,0.01
0.07348422706127167,11.0,200,80,0.01
0.0652264803647995,12.0,200,80,0.01
0.0425085686147213,13.0,200,80,0.01
0.09442422538995743,14.0,200,80,0.01
0.05285579338669777,15.0,200,80,0.01
0.043391961604356766,16.0,200,80,0.01
0.044348880648612976,17.0,200,80,0.01
0.044262781739234924,18.0,200,80,0.01
0.042820483446121216,19.0,200,80,0.01
0.04574389383196831,20.0,200,80,0.01
0.041878268122673035,1.0,200,80,0.01
0.02741696871817112,2.0,200,80,0.01
0.08430376648902893,3.0,200,80,0.01
0.033291637897491455,4.0,200,80,0.01
0.04634499549865723,5.0,200,80,0.01
0.03631589561700821,6.0,200,80,0.01
0.04063558951020241,7.0,200,80,0.01
0.06461924314498901,8.0,200,80,0.01
0.07973724603652954,9.0,200,80,0.01
0.039559345692396164,10.0,200,80,0.01
0.05184514448046684,11.0,200,80,0.01
0.04343751445412636,12.0,200,80,0.01
0.05348394066095352,13.0,200,80,0.01
0.07621515542268753,14.0,200,80,0.01
0.07524630427360535,15.0,200,80,0.01
0.05473211407661438,16.0,200,80,0.01
0.05825161933898926,17.0,200,80,0.01
0.04939619079232216,18.0,200,80,0.01
0.05598100647330284,19.0,200,80,0.01
0.07674393057823181,20.0,200,80,0.01
0.040790069848299026,1.0,200,80,0.01
0.06852386146783829,2.0,200,80,0.01
0.039105743169784546,3.0,200,80,0.01
0.03406642749905586,4.0,200,80,0.01
0.04883322864770889,5.0,200,80,0.01
0.06058337166905403,6.0,200,80,0.01
0.039867423474788666,7.0,200,80,0.01
0.06719759106636047,8.0,200,80,0.01
0.061210229992866516,9.0,200,80,0.01
0.046235114336013794,10.0,200,80,0.01
0.09723026305437088,11.0,200,80,0.01
0.0898696631193161,12.0,200,80,0.01
0.06894315034151077,13.0,200,80,0.01
0.05356013774871826,14.0,200,80,0.01
0.0356123149394989,15.0,200,80,0.01
