Time:,2:18:40.847724,Samples,20,Size:,101,Cores:,4,CPU:,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz
MSE,std,Train MSE,Train std,H1,H2,Epochs,Batch Size,Learning rate
0.2092105593074411,0.2036059484495255,0.2471470246091485,0.22269689481378419,4,2,1.0,300,0.001
0.060733559416831395,0.08898355668343302,0.1357072925195098,0.17484236315243912,4,2,10.0,300,0.001
0.03393781664950972,0.003022849631897472,0.10224707126617431,0.08347912889155093,4,2,20.0,300,0.001
0.03243663859332277,0.0023785666144064284,0.0875707095488906,0.12343162038085212,4,2,30.0,300,0.001
0.03177046081763274,0.0016638951593090348,0.07121262568980455,0.05578026644410315,4,2,40.0,300,0.001
0.032069492950539145,0.0017369637796574976,0.09387037195265294,0.08263691042923653,4,2,50.0,300,0.001
0.03149163919907321,0.0010043279083900031,0.0613532766699791,0.02128271774765804,4,2,60.0,300,0.001
0.03133926582087918,0.002248244772402276,0.05355449579656124,0.02979743643949471,4,2,70.0,300,0.001
0.030289821413801748,0.003719064835695651,0.06569835413247346,0.03560032805085871,4,2,80.0,300,0.001
0.029451123465299923,0.005129585239165308,0.07200298514217138,0.06329529819635381,4,2,90.0,300,0.001
0.029147420765007,0.004685401570227337,0.06173917716369033,0.049234953718414694,4,2,100.0,300,0.001
0.02865052905209355,0.004194426872851503,0.04537894111126661,0.011970737530087745,4,2,110.0,300,0.001
0.028371926627797285,0.0049355481305377435,0.04479813612997532,0.012170823003438669,4,2,120.0,300,0.001
0.02650209977259117,0.004716164797376333,0.0436046339571476,0.011121557451638304,4,2,130.0,300,0.001
0.02784548460639898,0.004978256328950552,0.05044718123972416,0.01505860193993589,4,2,140.0,300,0.001
0.027674597958937747,0.005546676363013585,0.044243433885276316,0.02129313144822305,4,2,150.0,300,0.001
0.025771528655255643,0.00493435335626001,0.04105717409402132,0.007145112949509201,4,2,160.0,300,0.001
0.026781794406329513,0.006211594383929703,0.045799551904201506,0.01568514430987502,4,2,170.0,300,0.001
0.02727384510492382,0.004180109239144672,0.043663221411406994,0.0152496707078582,4,2,180.0,300,0.001
0.02645735081220591,0.005211894683719053,0.039153918623924255,0.008070964312327596,4,2,190.0,300,0.001
0.024514068360357355,0.003633033734061306,0.03906910018995404,0.00802797011380855,4,2,200.0,300,0.001
0.028102758630452286,0.004737419277306016,0.04286310207098722,0.013659603125711548,4,2,210.0,300,0.001
0.027358746532221145,0.004272563867119472,0.04064696654677391,0.01687143321323431,4,2,220.0,300,0.001
0.027854262892022807,0.004895945175295852,0.04644365618005395,0.02036017623847816,4,2,230.0,300,0.001
0.02842069481226146,0.005489584148576301,0.034927446767687796,0.009535148201359528,4,2,240.0,300,0.001
0.027543675934030343,0.004812099316442487,0.03620277438312769,0.008374805551206099,4,2,250.0,300,0.001
0.029150723411650908,0.00454558439484298,0.04338376550003886,0.014095451371535676,4,2,260.0,300,0.001
0.029025688300456636,0.007141732723382658,0.034793841652572155,0.006652282581565735,4,2,270.0,300,0.001
0.02985310516912229,0.006591477085829919,0.03412620695307851,0.009237673094998467,4,2,280.0,300,0.001
0.03139027659493973,0.006345204873918814,0.03510586246848106,0.0069161548824276265,4,2,290.0,300,0.001
0.031877604569631776,0.006626972387436458,0.037477971613407136,0.014676195564803264,4,2,300.0,300,0.001
0.03132156742572969,0.006687968893738768,0.036432528588920834,0.01148328506896877,4,2,310.0,300,0.001
0.03185118744651142,0.00553182504661853,0.03188027748838067,0.006743734680652225,4,2,320.0,300,0.001
0.03622278715050111,0.00807696028667403,0.032555905636399984,0.01000485702197307,4,2,330.0,300,0.001
0.03425343551137762,0.00797624772545991,0.03322914196178317,0.005842126010451506,4,2,340.0,300,0.001
0.03370725145991442,0.007354509325428888,0.03238504156470299,0.006111962863371269,4,2,350.0,300,0.001
0.032927102038667166,0.006787593532912394,0.033660374023020266,0.0066811941974572716,4,2,360.0,300,0.001
0.03272079750896573,0.006419219226430026,0.035248530376702544,0.009966892141686967,4,2,370.0,300,0.001
0.03484581112451378,0.007344461969728334,0.0331010109744966,0.008803856559745934,4,2,380.0,300,0.001
0.03517435002049132,0.005996295691716949,0.03020956553518772,0.003120862975876172,4,2,390.0,300,0.001
0.03435893890705266,0.0075320503006296195,0.03197336178272962,0.005822455159291889,4,2,400.0,300,0.001
0.03438693518858787,0.005640209474286529,0.03360338164493441,0.009916813425175567,4,2,410.0,300,0.001
0.03615662323795645,0.007876639763852541,0.029579117335379122,0.003885992081002885,4,2,420.0,300,0.001
0.035000219013192356,0.009113462996927254,0.030522486940026284,0.006765881735197785,4,2,430.0,300,0.001
0.03304371239225144,0.007849235191549732,0.03185604121536016,0.00932477566105655,4,2,440.0,300,0.001
0.03601222530534538,0.0047456471706064695,0.029891329631209374,0.005137959118722171,4,2,450.0,300,0.001
0.0361470689323056,0.008745485644185145,0.03099654307588935,0.00737502731425173,4,2,460.0,300,0.001
0.03545501748925867,0.0064240675390409814,0.03182272305712104,0.006479640249754462,4,2,470.0,300,0.001
0.034265162357466614,0.0063708140269894175,0.03186836736276746,0.009935749326611981,4,2,480.0,300,0.001
0.036103308850713486,0.0074289081886523625,0.030987968388944864,0.00719455086188247,4,2,490.0,300,0.001
0.038759296127366824,0.01063624688987125,0.02931287856772542,0.005718061096193705,4,2,500.0,300,0.001
0.0367397700520113,0.006328185278389007,0.03114809123799205,0.006412380473451642,4,2,510.0,300,0.001
0.035356600320653665,0.007515012352555318,0.032361348532140254,0.011900014907970421,4,2,520.0,300,0.001
0.03543298980429862,0.007541438715732514,0.03172022271901369,0.008855065794271597,4,2,530.0,300,0.001
0.03841582683414657,0.008240388007788106,0.028461593855172395,0.004636127408431323,4,2,540.0,300,0.001
0.034916958043483194,0.0057346955637127585,0.028291675075888634,0.004821733665014622,4,2,550.0,300,0.001
0.03970231272241992,0.009971905492430716,0.029319265112280845,0.005890742215159718,4,2,560.0,300,0.001
0.035441421056744964,0.007989155862204876,0.028528594877570868,0.0055183576522499994,4,2,570.0,300,0.001
0.037700950278617605,0.008323548661086609,0.029016394261270763,0.004238713489893228,4,2,580.0,300,0.001
0.038147224190664096,0.009477687552347404,0.028787787538021803,0.004093908598986564,4,2,590.0,300,0.001
0.03922900611189291,0.008727858364857856,0.030074402689933777,0.009831904891645512,4,2,600.0,300,0.001
0.038521386488087936,0.010411976439838693,0.028602588456124067,0.005738141495901986,4,2,610.0,300,0.001
0.039103663552930455,0.010324558056145195,0.029022719524800778,0.006569852568891401,4,2,620.0,300,0.001
0.03857759339147162,0.008549750367078416,0.028328416217118502,0.0076247368276551935,4,2,630.0,300,0.001
0.039265084598564974,0.009262402682897129,0.02561180517077446,0.0029092599343313523,4,2,640.0,300,0.001
0.03719750605089291,0.007767394597759823,0.02682715216651559,0.00746297219521255,4,2,650.0,300,0.001
0.0367892907309405,0.008488833068236992,0.02682448076084256,0.002467615132229129,4,2,660.0,300,0.001
0.03712436789541034,0.007653561586825098,0.027983114402741194,0.0065662132607650385,4,2,670.0,300,0.001
0.03811816384294964,0.0053512225657051295,0.0258221042342484,0.002182917827414866,4,2,680.0,300,0.001
0.03684076538729303,0.005731105311246774,0.027489471063017846,0.004573804164413717,4,2,690.0,300,0.001
0.04039373435376836,0.010541062283324435,0.0290678427554667,0.005749919761068893,4,2,700.0,300,0.001
0.04279086953924392,0.008059732295393892,0.02747350661084056,0.005260978456117582,4,2,710.0,300,0.001
0.037552517820460166,0.007894591899159347,0.027471069153398274,0.005211898433385721,4,2,720.0,300,0.001
0.037525665293990554,0.007627253116416049,0.02730065481737256,0.004629764117626902,4,2,730.0,300,0.001
0.03965535884960306,0.00886314110369288,0.025447931420058013,0.0024178518933268794,4,2,740.0,300,0.001
0.040668646395611935,0.010068082144225388,0.02693046610802412,0.005507059373982187,4,2,750.0,300,0.001
0.042600769736184714,0.008346192726366481,0.025259771011769773,0.003081159950192199,4,2,760.0,300,0.001
0.03986898682301637,0.011083436683094344,0.027311636973172425,0.004149571791629831,4,2,770.0,300,0.001
0.04104519735778646,0.010451441734366776,0.027617321629077197,0.005628523876651162,4,2,780.0,300,0.001
0.03932767370732385,0.01005594999611937,0.028231590427458285,0.004097379819937871,4,2,790.0,300,0.001
0.03780962177613915,0.010373945388514614,0.02618498168885708,0.00358597978540356,4,2,800.0,300,0.001
0.03972814991011286,0.01000951568609509,0.025837603583931924,0.0025159997983755715,4,2,810.0,300,0.001
0.03991857986988189,0.008739658636411348,0.02520609200000763,0.002836108531982021,4,2,820.0,300,0.001
0.03455006951165569,0.006905234594197227,0.025299943704158067,0.001906107256994078,4,2,830.0,300,0.001
0.035807330652551275,0.004781102881296881,0.026465628109872342,0.003414450965747351,4,2,840.0,300,0.001
0.04222714177229543,0.01015451175520684,0.02582302186638117,0.002868115348365252,4,2,850.0,300,0.001
0.03920066985660465,0.0108946820732459,0.025461991783231497,0.003399261371337064,4,2,860.0,300,0.001
0.04030049287644634,0.009205140765085381,0.02538913572207093,0.0033930377532394944,4,2,870.0,300,0.001
0.038475673346845735,0.00829049256829349,0.02600770639255643,0.0035811245233818693,4,2,880.0,300,0.001
0.0403725775885906,0.009130159864525754,0.02553380550816655,0.003046340059286404,4,2,890.0,300,0.001
0.04163999825835876,0.00832248258793906,0.026902954373508692,0.004827819326147339,4,2,900.0,300,0.001
0.04134298174716659,0.010389429897457563,0.02468004748225212,0.003439178740005228,4,2,910.0,300,0.001
