Time:,1:02:05.463504,Samples,20,Size:,30,Cores:,4,CPU:,Intel(R) Core(TM) i7-8700K CPU @ 3.70GHz
MSE,std,Train MSE,Train std,H1,H2,Epochs,Batch Size,Learning rate
0.02650588475107186,0.0043264404815558195,0.04093533158302307,0.00666989325903208,8,4,510,200,0.0001
0.023671787889784746,0.003797579713067736,0.041759468242526056,0.007336948046025568,8,4,510,200,0.000108
0.022642877124818283,0.0037941983635670366,0.0461768489331007,0.024637491206490225,8,4,510,200,0.000117
0.023113624945119267,0.0032596700293023627,0.038774438016116616,0.0038741530808540543,8,4,510,200,0.000127
0.02152676262426973,0.0017233043012318669,0.03743557427078485,0.0060943162289199505,8,4,510,200,0.000137
0.021712748421473322,0.0021936981635121916,0.03999760616570711,0.011917557014428577,8,4,510,200,0.000149
0.023457893008792773,0.0023433659591064393,0.03717963779345155,0.0077288447678130244,8,4,510,200,0.000161
0.025298589814066453,0.002467581489417919,0.03388704126700759,0.00401696440529596,8,4,510,200,0.000174
0.026094503569698096,0.0038038758038368256,0.03298648931086064,0.0039021229993388834,8,4,510,200,0.000189
0.028664955573855445,0.006085421407227052,0.034565795119851826,0.0056473905377016275,8,4,510,200,0.000204
0.030410159845099073,0.0048266710760804495,0.03239234937354922,0.003133854787352074,8,4,510,200,0.000221
0.031896701125056916,0.005483323613208714,0.03256552945822477,0.005342263549356142,8,4,510,200,0.00024
0.03689269319950954,0.0046045076776928835,0.03287505293264985,0.006555869004669477,8,4,510,200,0.000259
0.03565259902988712,0.007424858561805887,0.03124660961329937,0.004340641877585667,8,4,510,200,0.000281
0.03509806496912292,0.006187205054617042,0.03051395546644926,0.004452537064764439,8,4,510,200,0.000304
0.04166968396372752,0.008452348527178025,0.0280302032828331,0.002410105660929257,8,4,510,200,0.000329
0.04184039758350995,0.005024638745339472,0.028841822408139706,0.005109479980583639,8,4,510,200,0.000356
0.04633680726059724,0.008410016314557182,0.027741020638495685,0.005881083969120903,8,4,510,200,0.000386
0.04681845527467908,0.009943430637127972,0.027525639813393354,0.0037615376616452513,8,4,510,200,0.000418
0.051813555412380495,0.016859159070108317,0.026458257902413608,0.005413169592033886,8,4,510,200,0.000452
0.05269514791921159,0.014007025933991729,0.024655394442379474,0.0013584270582773165,8,4,510,200,0.000489
0.05366784866498914,0.020117205377545574,0.025765038561075926,0.004203974042414541,8,4,510,200,0.00053
0.06357607718713768,0.02349881419244376,0.024060557875782252,0.0025098501495550807,8,4,510,200,0.000574
0.057399221600700864,0.026451140887606736,0.024647681415081023,0.0027361865328359514,8,4,510,200,0.000621
0.059930108072501286,0.015082960982491723,0.023375967983156443,0.003090492645751292,8,4,510,200,0.000672
0.06260562318329595,0.013208030820661508,0.023368211183696985,0.0021387554890797186,8,4,510,200,0.000728
0.05590998521560573,0.019440371765471396,0.023294714279472828,0.002906721529494617,8,4,510,200,0.000788
0.06502386767034578,0.014997607056877254,0.022192446421831845,0.0017668471219792466,8,4,510,200,0.000853
0.07853361409972473,0.03876609319118566,0.021770512871444225,0.0032795156424654656,8,4,510,200,0.000924
0.0829535825637144,0.04251736583182196,0.021339308936148882,0.0020790211848265637,8,4,510,200,0.001
