Time:,1:29:31.661844
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.05231995411792382,4,4,567,200,0.007255540512037875
0.03805200945619733,2,2,689,50,0.0013065854800735554
0.03675573290545181,2,2,399,200,0.001253868336844425
0.03612305012453871,2,2,213,100,0.0017635770689809285
0.041083287588852976,6,4,792,50,0.0024761808027681763
0.037802398130258305,4,4,674,100,0.002724785080154749
0.029899371163652308,6,4,224,150,0.002901192881449209
0.028825110621353425,4,2,688,150,0.0011153893091407734
0.039288627495703055,8,4,758,200,0.009447169863034377
0.032017649210956504,4,2,458,200,0.003978604897061095
0.01956749328796265,2,4,298,50,0.0021288759763073745
0.03818543034586118,4,2,430,50,0.007876413691345105
0.1149948348490538,8,2,215,200,0.006115300218340529
0.037290802553966336,6,2,375,150,0.007695927662684906
0.028010404701669787,6,2,324,50,0.0011790804121641584
0.04384029020520058,6,4,614,200,0.004903817727059408
0.030674818330993517,8,4,519,50,0.0014414770779750511
0.09792961149491186,8,4,486,200,0.0025363098794301776
0.06813479812691053,2,2,447,50,0.0036606718117660987
0.07028251275487164,8,2,329,50,0.0026869877324223307
0.2027915376262176,8,2,750,50,0.00877773936901558
0.0559500002200039,8,2,352,200,0.006891464182017317
0.04571019381945186,2,4,420,200,0.004105488288636617
0.13426856774854942,6,4,627,50,0.006744223288818537
0.058698835384498674,6,2,247,100,0.008582945621512149
0.029807608898079773,4,2,543,150,0.0026115177257965143
0.08169352898872617,6,2,573,100,0.009426317831314906
0.07040290242086449,8,2,333,50,0.0014971798888531258
0.04143307965171259,4,4,540,150,0.004510202190130818
0.06788960591629492,4,4,318,200,0.009129737554095938
0.04337483982409397,4,2,357,150,0.0015198314653404729
0.024036644601727983,4,2,403,100,0.0029347672674747277
0.06480929931830044,6,4,510,100,0.0011440546314577004
0.01904418798463828,2,4,205,100,0.0010147109185180212
0.057680416125271125,4,2,571,100,0.001032075297555937
0.025547197378340086,4,2,518,200,0.0033245075281420995
0.09311027795747355,6,2,445,150,0.00840291438055896
0.08985823597296341,6,2,586,200,0.0016383967830935872
0.12063921219567411,8,4,655,150,0.003931023639949248
0.034390360842381465,4,2,518,200,0.0010417850140716348
0.0704223935054239,2,4,443,100,0.006062278866935207
0.11987879342890087,6,4,416,100,0.0068207661286488865
0.020342495266260214,2,4,675,100,0.0024878657768848495
0.04100742481496391,2,2,313,50,0.008110380063861613
