Time:,05:02.6,Samples,16,Size:,250,Cores:,16,CPU:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
0.025311401,0.003972175,0.040427172,0.007402217,8,4,139,455,0.001,
0.025352645,0.003789613,0.042096591,0.010149324,8,4,132,450,0.001,
0.025357981,0.006793593,0.035227918,0.002160079,2,8,199,142,0.001,
0.025387437,0.004822966,0.044141856,0.01839818,8,4,139,459,0.001,
0.025420337,0.003910089,0.040456892,0.009382817,8,4,145,462,0.001,
0.025437206,0.003855382,0.03912478,0.006365436,8,4,150,458,0.001,
0.025441142,0.003530419,0.0384801,0.007018133,8,4,142,458,0.001,
0.025445906,0.003742469,0.038748735,0.006322795,8,4,143,458,0.001,
0.02547922,0.004909478,0.039468091,0.006402679,8,4,149,463,0.001,
0.02550775,0.004215852,0.03883707,0.005690197,8,4,140,455,0.001,
0.025523134,0.003716159,0.040657419,0.007972474,8,4,143,458,0.001,
0.025539285,0.004881142,0.042299358,0.019461862,8,4,138,337,0.001,
0.025545475,0.004645539,0.042347091,0.01261532,8,4,143,458,0.001,
0.025574279,0.004814393,0.040442261,0.00809302,8,4,139,455,0.001,
0.025583527,0.003883493,0.045192982,0.0190842,8,2,116,383,0.001,
0.025689088,0.003563176,0.041555219,0.01341692,8,4,119,322,0.001,
0.025694839,0.003754856,0.039429162,0.007721948,8,4,142,458,0.001,
0.025700545,0.004578418,0.041872938,0.010120568,8,2,132,242,0.001,
0.025743472,0.004579255,0.042274304,0.013356219,8,4,155,467,0.001,
0.02581136,0.00447426,0.043901987,0.010547877,8,4,139,455,0.001,
0.025820726,0.004434625,0.040492911,0.00590463,8,4,100,373,0.001,
0.025825094,0.00429027,0.040792685,0.012216518,8,4,149,463,0.001,
0.025849419,0.004789413,0.048438857,0.020150636,8,4,144,459,0.001,
0.025855513,0.004144295,0.044526347,0.016759118,8,4,151,456,0.001,
0.02588195,0.004349618,0.043225749,0.012631081,8,2,119,293,0.001,
0.025892015,0.003708923,0.042267366,0.01412649,8,4,143,458,0.001,
0.025936883,0.007933179,0.038391094,0.005308399,2,8,100,500,0.002213168,
0.026017204,0.004551985,0.0463633,0.025508843,8,4,146,455,0.001,
0.026018719,0.004117041,0.03889976,0.006592178,8,4,151,456,0.001,
0.026088862,0.008283838,0.035533921,0.001986961,2,8,234,257,0.001,
0.026136364,0.003849037,0.045545096,0.015831323,8,2,100,222,0.001,
0.026143125,0.003702892,0.039587972,0.006000346,8,4,151,456,0.001,
0.026147825,0.003824912,0.038523078,0.008114389,8,4,151,457,0.001,
0.026180067,0.004640813,0.04356169,0.010190636,8,4,111,435,0.001,
0.026227257,0.003922401,0.039025254,0.007329738,8,4,148,463,0.001,
0.026248137,0.004697693,0.039863538,0.005296418,8,4,118,446,0.001,
0.026271654,0.004253613,0.040182648,0.012166203,8,4,141,459,0.001,
0.02631342,0.004174761,0.039892919,0.00407503,8,4,124,447,0.001,
0.026338767,0.003859959,0.038108571,0.009425267,8,4,119,320,0.001,
0.026362785,0.004503426,0.041031779,0.005912922,8,4,145,459,0.001,
0.02636719,0.00470636,0.039628378,0.006467596,8,4,140,455,0.001,
0.026369858,0.004018481,0.046663622,0.012823923,8,4,151,457,0.001,
0.026419143,0.003995671,0.041859782,0.010108233,8,4,140,456,0.001,
0.026468559,0.009774232,0.032028086,0.001774487,2,8,800,187,0.001,
0.026500707,0.00422163,0.042336595,0.010021641,8,4,139,458,0.001,
0.026502054,0.004451247,0.042304908,0.009641732,8,4,131,452,0.001,
0.026539572,0.004474174,0.041583189,0.007950357,8,4,143,458,0.001,
0.026551794,0.008379389,0.035675085,0.002795941,2,8,178,131,0.001,
0.02657777,0.005166566,0.040904573,0.009988543,8,4,125,330,0.001,
0.026596273,0.004341232,0.043839233,0.018354789,8,4,142,458,0.001,
0.026614708,0.004431401,0.046101037,0.015249194,8,4,133,452,0.001,
0.026665677,0.004377527,0.043199812,0.010552335,6,2,122,381,0.001,
0.02668046,0.004663363,0.042023634,0.010696811,8,4,124,333,0.001,
0.026693397,0.003818937,0.043444232,0.019733509,8,4,148,462,0.001,
0.026736039,0.004812358,0.043905669,0.015922493,8,4,152,456,0.001,
0.026846918,0.006836401,0.041623167,0.005633476,2,8,182,500,0.001,
0.026882283,0.005405588,0.055102387,0.031508859,8,2,123,377,0.001,
0.026889756,0.007028784,0.040724013,0.005386013,2,8,148,500,0.001,
0.026902836,0.005114144,0.041221667,0.008968823,8,4,143,458,0.001,
0.026959845,0.005300617,0.052161111,0.020774965,8,2,125,370,0.001,
0.027002069,0.003929134,0.039954846,0.008502594,8,4,125,442,0.001,
0.027048477,0.009525936,0.035120318,0.002709162,2,8,219,196,0.001,
0.027069006,0.004998971,0.042429304,0.008807371,8,4,114,374,0.001,
0.027116369,0.003910448,0.047618366,0.016573139,8,2,125,372,0.001,
0.027161885,0.004532293,0.038714893,0.004944932,8,4,120,441,0.001,
0.027218069,0.004626591,0.052742118,0.023574836,8,2,117,386,0.001,
0.027291714,0.004667263,0.042528684,0.008029545,8,4,140,457,0.001,
0.027354636,0.0047178,0.044517423,0.010837965,8,4,111,369,0.001,
0.027360098,0.005473343,0.044317413,0.012663112,6,4,134,458,0.001,
0.027367147,0.004645033,0.045433024,0.012540187,8,2,124,375,0.001,
0.027409126,0.004125674,0.043092834,0.004902374,8,4,112,354,0.001,
0.027432378,0.009003142,0.035759775,0.002205134,2,8,272,285,0.001,
0.027436385,0.00495031,0.044689973,0.009893131,8,4,109,438,0.001,
0.027457255,0.004665373,0.045793636,0.009020543,8,4,143,458,0.001,
0.027469171,0.005014845,0.045567021,0.015029062,6,2,123,380,0.001,
0.027522521,0.004528247,0.043602539,0.012384817,8,4,144,459,0.001,
0.027574374,0.004183414,0.047420231,0.015220664,8,4,143,460,0.001,
0.027594362,0.003919464,0.051101082,0.01980484,8,4,108,445,0.001,
0.027627509,0.008400805,0.038708668,0.003594835,2,8,240,500,0.001,
0.027664013,0.007944691,0.039665502,0.005294746,2,6,269,500,0.001,
0.027670708,0.004290313,0.04517436,0.008667085,8,4,102,500,0.001,
0.027684502,0.004324842,0.050729053,0.028278167,8,2,123,379,0.001,
0.027690419,0.004308972,0.049562925,0.016015983,8,4,110,433,0.001,
0.027701285,0.004145595,0.046013816,0.012552781,8,2,147,309,0.001,
0.027754228,0.004287948,0.045010718,0.011039976,8,4,139,455,0.001,
0.027759829,0.008484532,0.037209736,0.003623289,2,8,306,500,0.001,
0.027807382,0.004809508,0.046015425,0.009976431,8,4,141,457,0.001,
0.027839142,0.003935045,0.044148474,0.011569789,8,4,100,500,0.001,
0.027868537,0.003831989,0.048845144,0.015516044,8,4,131,449,0.001,
0.027902774,0.004925447,0.041010311,0.011277628,8,4,152,453,0.001,
0.027939379,0.004348911,0.054787666,0.026852449,6,2,100,342,0.001,
0.027996779,0.004847123,0.041845993,0.009853484,8,4,141,459,0.001,
0.028000071,0.003358751,0.043252392,0.007339353,8,2,131,382,0.001,
0.028118911,0.007702929,0.039219057,0.003515712,2,8,166,267,0.001,
0.028119154,0.008495181,0.033645195,0.002401893,2,4,795,436,0.001530822,
0.028127199,0.005371306,0.042948594,0.011878008,8,4,143,458,0.001,
0.028128302,0.004165759,0.049041041,0.015250331,8,2,135,500,0.001,
0.028168343,0.004041061,0.040820401,0.004688323,8,4,109,442,0.001,
0.028207029,0.003607606,0.043752843,0.008852062,8,4,100,500,0.001,
0.02822065,0.004148992,0.043769854,0.006649041,8,4,100,500,0.001,
0.028245639,0.004812711,0.056957024,0.022140522,8,2,124,378,0.001,
0.028289514,0.00455648,0.065151566,0.041782709,8,2,125,371,0.001,
0.028300502,0.003865173,0.049128313,0.016798528,8,2,123,377,0.001,
0.028300913,0.00401447,0.04988635,0.021674353,8,4,100,493,0.001,
0.028347299,0.005136763,0.051898543,0.024339566,6,2,122,500,0.001,
0.028362849,0.004248045,0.048297065,0.016166216,8,4,146,461,0.001,
0.028371511,0.00450629,0.056979528,0.024640364,8,2,124,376,0.001,
0.028400345,0.009286048,0.035903866,0.002775945,2,8,100,122,0.001460927,
0.028418477,0.004907464,0.048759752,0.016398647,8,2,122,381,0.001,
0.028504114,0.004220904,0.044499737,0.01121286,8,2,147,460,0.001,
0.028585653,0.003599139,0.04448086,0.010008544,8,4,100,500,0.001,
0.028614485,0.004188779,0.04294393,0.006940543,8,4,100,500,0.001,
0.028659209,0.00388612,0.042102146,0.005161532,8,4,100,495,0.001,
0.028668891,0.008625426,0.034836743,0.002861057,2,4,116,174,0.002621904,
0.028723829,0.004262375,0.050659365,0.018417063,8,4,144,460,0.001,
0.028766389,0.009040114,0.032632126,0.002113827,2,8,100,40,0.002041424,
0.028833532,0.003544726,0.046953581,0.012270613,8,4,100,500,0.001,
0.028999291,0.008399676,0.037980465,0.005691743,2,4,332,409,0.00146868,
0.029005552,0.004453661,0.059572421,0.051942142,8,2,100,362,0.001,
0.029008444,0.003607742,0.047967162,0.015912764,8,4,100,500,0.001,
0.029090232,0.003221486,0.049265816,0.017809958,6,4,100,500,0.001,
0.029147222,0.008447298,0.037024657,0.00225783,2,8,229,344,0.001,
0.029149241,0.003620524,0.044109157,0.007011744,8,6,100,500,0.001,
0.029167833,0.003261203,0.053088564,0.024089121,8,4,100,500,0.001,
0.029206954,0.005400119,0.050529127,0.024761674,8,2,172,381,0.001,
0.029357486,0.010588516,0.034793432,0.002801292,2,8,658,500,0.001,
0.029457958,0.003544655,0.052176759,0.025516237,8,4,100,500,0.001,
0.029464578,0.00308042,0.045673031,0.011782494,8,4,100,500,0.001,
0.029522119,0.008201193,0.035081068,0.002260918,2,6,799,500,0.001,
0.029527125,0.003536209,0.044329853,0.009131014,6,4,100,500,0.001,
0.029565823,0.004841669,0.06188952,0.048203299,8,2,120,458,0.001,
0.029683732,0.003611062,0.052168975,0.024038104,6,4,100,500,0.001,
0.029696579,0.005579983,0.033187581,0.003489902,6,8,187,379,0.001,
0.029725046,0.008861471,0.036062456,0.002525823,2,4,506,444,0.001,
0.029746273,0.00254343,0.048868202,0.015556601,6,4,100,500,0.001,
0.029780868,0.003298443,0.046974474,0.010577892,6,4,100,500,0.001,
0.029838558,0.011166983,0.030856379,0.001219884,2,6,215,55,0.003610087,
0.02999565,0.00344945,0.050333974,0.020814356,8,4,100,500,0.001,
0.030182622,0.002921223,0.046658266,0.009343495,4,4,100,500,0.001,
0.030192411,0.008840536,0.034811475,0.002255332,2,8,800,500,0.001,
0.03041662,0.002786444,0.051474854,0.023012665,6,4,100,500,0.001,
0.030456798,0.002622644,0.04609383,0.006434372,6,4,100,500,0.001,
0.030477347,0.003069632,0.055098759,0.025252373,6,4,111,500,0.001,
0.030493756,0.006921809,0.046560324,0.011791122,2,2,249,500,0.001,
0.030597668,0.007221291,0.041008617,0.007120787,2,4,191,284,0.001,
0.030879131,0.001770995,0.058775233,0.026372289,6,4,100,500,0.001,
0.030903557,0.006527895,0.041889874,0.005375553,2,8,206,500,0.001,
0.031042251,0.008848897,0.039118001,0.012082379,2,2,800,500,0.001,
0.031140153,0.006459348,0.040894517,0.003426332,2,8,190,500,0.001,
0.031199109,0.006519058,0.043298756,0.00684694,2,2,100,170,0.001,
0.031199638,0.005479596,0.041122343,0.003851834,2,8,195,408,0.001,
0.031297633,0.006596858,0.039912856,0.004086259,2,6,106,232,0.001025122,
0.031328721,0.001413851,0.048327062,0.016363705,4,6,100,500,0.001,
0.031354492,0.005161043,0.035766573,0.013553005,4,2,471,389,0.001072024,
0.031528432,0.001838439,0.071643168,0.06165289,4,2,100,500,0.001,
0.03155516,0.002547893,0.041754493,0.003761129,2,8,113,500,0.001,
0.031793118,0.010206718,0.033765631,0.002343956,2,2,297,40,0.001,
0.032019673,0.00799092,0.038231011,0.00462876,2,2,549,500,0.001,
0.032251611,0.007885972,0.039109661,0.004571855,2,4,417,415,0.001,
0.032353762,0.001356952,0.080153631,0.079036586,2,2,100,500,0.001,
0.032359495,0.001717269,0.070546399,0.060017852,2,2,100,500,0.001,
0.032549151,0.001536925,0.073407426,0.050912288,2,2,100,500,0.001,
0.032611544,0.009338054,0.034203587,0.007107811,6,8,268,500,0.001,
0.034030451,0.005693492,0.029589699,0.002840089,4,2,100,40,0.001,
0.035212683,0.007427084,0.023216297,0.001052579,4,2,386,40,0.001,
0.035219375,0.016386933,0.030262265,0.000555096,2,8,654,266,0.004704334,
0.035557211,0.016041944,0.032185553,0.001574865,2,2,671,113,0.001575124,
0.036106306,0.006267804,0.025617036,0.002150012,4,4,533,233,0.001055104,
0.036235987,0.00997119,0.033201366,0.001634035,2,6,143,500,0.014975959,
0.03668277,0.007270786,0.027300934,0.003189771,4,4,283,346,0.002036409,
0.036855459,0.008753204,0.022551042,0.001565213,4,2,337,225,0.006228646,
0.037293177,0.021114404,0.030841156,0.000803793,2,6,357,471,0.011017636,
0.037499197,0.011113562,0.030205511,0.007242499,4,2,800,500,0.001,
0.037635505,0.007980693,0.034481036,0.001560864,2,2,100,500,0.05,
0.039116593,0.006167299,0.027161989,0.004302553,4,4,669,337,0.00120386,
0.040056458,0.011100132,0.021076496,0.001648216,4,4,401,392,0.01044539,
0.040154157,0.010596931,0.022419888,0.001125591,4,8,399,403,0.004529147,
0.040684521,0.017402213,0.030664206,0.001781712,2,2,800,500,0.05,
0.041287483,0.010843728,0.020326419,0.000838404,4,6,653,254,0.005490557,
0.041466534,0.010839454,0.020866737,0.001298913,4,8,238,431,0.042834118,
0.041674393,0.016779476,0.033442093,0.013013699,8,2,165,489,0.003089498,
0.041890001,0.012266356,0.023273148,0.003305601,4,2,501,303,0.005108444,
0.042057116,0.009065644,0.020418998,0.001310389,4,2,368,95,0.033329996,
0.043573967,0.010401354,0.02226344,0.001208588,4,2,100,212,0.05,
0.043918114,0.016435705,0.02118167,0.000862274,4,6,384,55,0.001939819,
0.04399139,0.014214232,0.031808399,0.002022515,2,2,232,87,0.035029484,
0.044331556,0.021209808,0.030341446,0.001552619,2,8,384,246,0.021363624,
0.044763526,0.013519062,0.021333641,0.001159185,4,2,800,40,0.001,
0.046068151,0.017736767,0.031392706,0.001400154,2,2,388,51,0.009067194,
0.046173024,0.018159245,0.02193864,0.002401761,4,2,471,399,0.007698375,
0.046213032,0.012523181,0.020428925,0.00108089,4,4,800,40,0.001,
0.047813432,0.012204112,0.026803886,0.003007403,8,8,350,425,0.001037781,
0.047977449,0.011619055,0.016590442,0.000975507,6,2,713,70,0.046221727,
0.048972899,0.022004866,0.029915697,0.002194183,2,4,715,317,0.05,
0.050056464,0.021537953,0.017419165,0.001114674,6,2,535,260,0.045224937,
0.050286188,0.012552042,0.019958827,0.001374145,4,6,496,302,0.012925859,
0.052952011,0.02029896,0.022388511,0.002442612,6,2,100,201,0.014936797,
0.053577057,0.020563071,0.0167385,0.001333998,6,2,622,55,0.05,
0.056700075,0.017677554,0.024496282,0.002319091,8,2,128,40,0.001,
0.058913714,0.019848167,0.022888569,0.00362805,6,4,550,478,0.002313618,
0.060911448,0.024634481,0.021614651,0.001745429,6,8,462,226,0.001256896,
0.061188143,0.025965216,0.019743514,0.00170616,8,4,118,457,0.021682044,
0.063174555,0.020654081,0.021444798,0.001051222,8,6,166,40,0.001,
0.064480585,0.041379423,0.018267972,0.001350695,6,2,305,344,0.032042826,
0.065142662,0.050820494,0.018712851,0.000875256,4,8,528,395,0.028990261,
0.065820239,0.020235404,0.022105372,0.001240212,6,8,128,292,0.006108067,
0.065937612,0.032288657,0.015418163,0.000921959,6,8,352,237,0.026101023,
0.067022593,0.015572005,0.020618465,0.0007844,6,4,245,45,0.00132297,
0.071378934,0.036095839,0.016733589,0.000980052,6,4,453,383,0.03092411,
0.073018579,0.031755025,0.018270676,0.000407186,6,8,405,76,0.002408637,
0.076034291,0.068069292,0.019297004,0.002274946,6,2,386,363,0.037203066,
0.076135381,0.038286964,0.017336916,0.001142071,6,8,583,496,0.014900371,
0.084113598,0.056398341,0.014303426,0.001255262,8,2,742,113,0.040066267,
0.084801834,0.04709204,0.017896441,0.000351666,8,6,472,118,0.001861271,
0.085513253,0.03137869,0.020551849,0.001435749,8,2,255,95,0.001985113,
0.089580519,0.076341013,0.017458241,0.001318963,6,2,800,500,0.024855983,
0.090680621,0.049546049,0.018030088,0.001265005,6,4,155,212,0.038567383,
0.091603224,0.058034643,0.01567923,0.001120505,6,8,791,94,0.004666856,
0.09672428,0.035588208,0.017255087,0.000763204,8,4,250,122,0.005361787,
0.104523189,0.075271995,0.018192967,0.003720117,8,2,278,467,0.026562326,
0.107220494,0.099106577,0.014209097,0.001630515,6,6,598,102,0.025605337,
0.111149758,0.046679783,0.018601342,0.000985882,8,6,434,446,0.004861022,
0.167029309,0.203520084,0.014894262,0.000685424,8,6,630,280,0.010234044,
0.21872804,0.270398581,0.012977273,0.000944695,8,6,751,462,0.045395037,
