Time:,4:53:07.400034,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.16731663081453288,4,2,191,1,0.06683248914571942
0.0464612092923361,4,2,186,37,0.06942888928037319
0.05804828580409861,4,6,187,27,0.066924221895293
0.042951047075371125,4,8,301,24,0.09963639855874418
0.0531281928275555,4,4,300,23,0.09797748169715163
0.049341736715683454,4,4,304,31,0.09751212899928963
0.04627674002221453,4,6,326,15,0.0943040769089198
0.03361697235359194,4,4,299,18,0.1
0.05299159988559271,6,10,189,2,0.08782409097440654
0.0410552022593142,4,2,329,23,0.09738832840427315
0.06527850775331082,6,10,184,131,0.086108249929875
0.08696038394479683,6,4,261,153,0.09700650130549705
0.04793941131253539,4,8,328,15,0.1
0.041598900405464184,4,8,299,18,0.1
0.041787684314910534,4,6,299,20,0.09971444056570113
0.04791610989175217,4,8,296,12,0.09808439492909471
0.08604392160872909,4,8,330,18,0.09559591600653995
0.03249487762667461,4,6,62,100,0.08167626190125162
0.04057488427592689,4,6,62,99,0.08187302947792671
0.03510451291832122,4,10,65,100,0.07979994362283586
0.039186172661663486,4,6,64,100,0.08071284928749439
0.036480992209932006,4,8,63,99,0.08082028217311865
0.04866648444482581,4,6,63,99,0.0807851364618096
0.040085339144010176,4,6,186,38,0.06257457213066514
0.03973838787221664,4,8,66,105,0.08467615445961603
0.04113358127179466,4,4,190,30,0.058574491800949376
0.03907267786991244,4,8,62,110,0.08012880630144753
0.048965026883719544,4,8,64,104,0.08183169605593363
0.04195839457078085,4,6,62,104,0.07365992602143184
0.07085859697547006,6,8,219,186,0.07431506875387756
0.0315011684411095,4,8,55,105,0.07994924548714817
0.04381926873781472,6,2,219,12,0.09049542365762576
0.04271172753570449,4,8,56,105,0.07991450053779699
0.05333886764695196,4,8,55,103,0.08588643939374564
0.031611437276218485,4,10,54,109,0.07551046009930067
0.039508885162252115,4,8,54,108,0.07606823916662689
0.057083952755067904,4,10,188,115,0.05915708537872191
0.0517282394623614,4,8,53,93,0.07894292996202391
0.037311669722604704,4,8,56,223,0.07371749324396128
0.051547183815965285,4,4,332,35,0.09998067536784912
0.041050358828520615,4,4,187,17,0.06379965621633772
0.04600330418751481,4,4,55,188,0.07542891662958687
0.03582684708760052,4,4,68,108,0.07619747431630258
0.0510126759423494,4,8,187,49,0.06379744741549638
0.04362162372227256,4,8,67,116,0.07743439364831078
0.03860102596460486,4,6,53,29,0.06918779650903896
0.04717517408962938,4,10,55,45,0.0716177450590122
0.05408375318797233,6,6,345,251,0.09974180429445036
0.04674769980362602,4,4,66,17,0.0767937582695774
0.03821915549195938,4,8,71,290,0.08037833167494547
0.041412233372327245,4,8,69,185,0.0801741072865663
0.04035365217524471,4,8,72,277,0.07337384147795266
0.04072358103255953,4,10,52,209,0.07091271362083004
0.042352917160511885,4,4,68,59,0.06790414742665268
0.04553173421787951,4,4,192,215,0.050117192978011524
0.05011048859669735,4,4,70,218,0.07555166513225949
0.08248417255045887,4,10,70,296,0.08555191678276598
0.040000629692885335,4,6,76,123,0.07600196186292203
0.05085699779411871,4,10,74,278,0.07529567334602498
