Time:,13:57:04.906886,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.09941907853456557,6,8,389,211,0.08064192423412105
0.09627317517909778,10,6,202,197,0.03347436684648108
0.050698089387936233,8,8,157,75,0.0029341447674022508
0.08643056998853647,4,8,240,133,0.048605878610700065
0.055426387058520585,8,4,194,252,0.07270977873486632
0.06382529820866455,2,10,389,65,0.060583999231349536
0.06067319178694274,10,2,43,276,0.020185806377915286
0.05484388614182841,10,6,366,251,0.030757790160119945
0.06143895548682567,6,6,77,42,0.06979800950077969
0.04429920080105392,6,10,221,118,0.06686328542085089
0.031588414149814975,4,8,394,276,0.018810961046816087
0.047844317685336174,4,8,296,22,0.09712336592657626
0.054986885869471674,2,6,193,39,0.09876741241299145
0.06803323748736864,6,6,380,44,0.03610195968586977
0.04778281681066935,4,2,120,88,0.012006459246827077
0.03478624853706425,4,2,133,202,0.009669953007555831
0.07094864591612844,10,4,126,186,0.056077578577088345
0.044376667208852937,6,4,61,253,0.09041360125837512
0.03602282885328764,8,4,136,52,0.09736574659897988
0.05158845943731184,2,4,270,183,0.08714436116424583
0.04907362421167153,6,8,254,155,0.09884880914230898
0.06062142978138908,2,6,86,64,0.03573297491422772
0.0471549426065199,8,6,367,82,0.04645931738342402
0.037591889058456895,4,8,60,87,0.08040175895092692
0.07067199172328725,8,4,251,183,0.06155147659912612
0.09776911172525417,10,6,324,135,0.0692480037350623
0.08656750541071782,10,6,105,153,0.04594197287104473
0.05171669631158649,4,6,260,84,0.0611383794408819
0.043249869246836506,6,6,105,273,0.03282993148972293
0.043408286885914825,6,4,190,10,0.08988712008927235
0.08361201916414555,4,8,274,231,0.0652561515151052
0.05367789957483414,6,6,204,168,0.07909566993167284
0.08915188615811429,6,2,45,197,0.0545702776484065
0.0377476150951278,6,4,102,30,0.06137483481102342
0.09010205469577506,8,10,191,229,0.019160009000861955
0.06491272169607862,4,6,171,174,0.005868339592638942
0.07165780676934434,6,4,212,206,0.05425040912439362
0.09378725275983593,6,8,222,196,0.06662136233211248
0.07517907478880535,6,4,342,31,0.0944655478245442
0.2964193078557402,6,10,224,205,0.05947601575810611
0.04780291740183296,4,10,239,87,0.05434887024431983
0.06699000420696556,4,10,65,165,0.009783913896099674
0.04616351412016755,6,6,215,187,0.04761548789527824
0.05879860988461888,6,6,352,234,0.07670171430563848
0.09703024777546317,8,8,260,68,0.007443501056011269
0.03169513853833632,4,10,333,15,0.0951016739595857
0.09232813314224673,8,4,133,34,0.011330321831596194
0.1419045093526183,10,8,373,175,0.005542946899956124
0.04435941884039622,2,8,245,5,0.009571527268958182
0.040767518110636,4,6,188,22,0.0643573101648519
0.04515590282416826,4,8,345,275,0.03935915154635175
0.04594697270353793,6,4,40,28,0.023121518339944948
0.05019431611316964,4,10,305,15,0.024291578083998462
0.06147051898261805,4,8,386,277,0.09758021076696889
0.037408389524917776,4,10,360,15,0.1
0.040097820355552115,4,10,198,15,0.1
0.04586577141745542,4,8,400,276,0.0001
0.05092607769968052,4,2,152,204,0.0001
0.049665187925603954,4,8,400,13,0.1
0.06058151078921385,2,4,127,21,0.06774374017989505
0.03997728968113644,8,4,128,53,0.09323810528002771
0.054764285729173745,2,2,40,172,0.01864391840560497
0.08713866334777849,8,4,113,52,0.1
0.05071261183624432,8,8,48,88,0.05599951833198575
0.05291122311074303,2,2,225,214,0.03258473183142599
0.0526845186026146,6,10,145,14,0.09197698140680334
0.045450280023808645,4,6,144,11,0.0704934057848841
4.179320885536593,6,4,214,70,0.08248003550794149
0.07030398344877542,6,10,356,134,0.005597381355430985
0.054513557078735515,8,10,87,137,0.07529132015575742
0.05955040111539246,8,2,354,1,0.07991941943148785
0.04947047154666407,8,10,83,296,0.05260259887638917
0.063266854176738,2,8,299,258,0.09251082866501258
0.054592275714141186,2,2,98,121,0.08933614769254127
0.061341372000028545,2,2,191,196,0.09997485823368912
0.04791711539011563,2,2,120,300,0.01885679555669883
0.9414915928501398,10,10,351,1,0.011811970923489323
0.03822403261170064,6,2,400,218,0.059401062188648254
0.0712508174006171,10,2,62,86,0.011755505079663272
0.0572740916507491,6,8,400,260,0.1
0.03936314351499033,6,2,205,252,0.02252206393043256
0.05413188936861774,8,10,73,275,0.08887744379162274
0.04752646041186678,8,2,304,280,0.07016431316933112
0.05092007830882107,6,2,393,253,0.09872458740417886
0.06554892540797355,6,10,289,256,0.011448338042124494
0.037166277945357845,6,2,40,250,0.03194723775854727
0.04882232396145429,6,2,40,300,0.1
0.041771546855765444,2,2,71,97,0.06100123316018435
0.04468298824022439,8,2,93,284,0.0637876988344701
0.04519752463781436,8,2,181,281,0.005193642615095521
