Time:,18:22:40.604304,Size:,400,CPU:,Intel(R) Xeon(R) CPU E5-2650 v2 @ 2.60GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04650669844529909,2,6,224,41,0.08064192423412103
0.045317910235386255,4,2,179,130,0.007273215059508822
0.0532160864217063,4,10,45,90,0.024808593416913882
0.04844149875968265,2,6,356,147,0.09273606069074071
0.06736732379346047,10,6,42,162,0.0428274181917624
0.04314331523383087,10,2,56,295,0.09682790027813942
0.04161017537016136,10,6,144,239,0.0020710613474879506
0.06589403482144712,10,4,195,95,0.07869205483768324
0.0945498897711943,8,10,230,214,0.056239312813269125
0.11646743345034112,6,4,391,74,0.039154858473409694
0.09159652513531398,8,2,259,182,0.0918360358210653
0.04741800387413205,2,4,369,54,0.09271900346907196
0.050520140247266004,10,8,99,291,0.06650706442900041
0.07663175244940079,10,6,393,172,0.0647102188636915
0.03864055048850741,4,10,225,172,0.07078503380927997
0.05787978076944472,8,8,287,294,0.02917128202799367
0.07418179142653972,8,2,118,153,0.031132724044077346
0.08415106898669308,10,2,98,106,0.019263820659653652
0.04450728891729031,10,8,309,48,0.019758268482958752
0.052884886943326964,6,10,248,98,0.09594806861738564
0.04735423084677525,4,6,192,296,0.01701845950808498
0.056372248505581764,10,10,146,140,0.0568229622306388
0.06581826353221816,4,4,202,173,0.05785016516445345
0.03148520901332281,6,8,52,256,0.05146311125843841
0.15379394113357714,10,8,268,163,0.04262202063245138
0.0524666707561354,4,2,139,200,0.09094373788872283
0.059330258966982075,4,6,242,203,0.09193063320108244
0.0551265100392667,8,8,52,141,0.07206510027954517
0.03866085236551289,4,10,59,184,0.04648073603176681
0.043798072134322,8,8,142,300,0.007804288449990143
0.05542948517009115,4,10,202,235,0.0912199196237351
0.06359888227960381,10,8,344,146,0.026772041541217317
0.07574197894411268,4,4,320,17,0.04590662423325395
0.05311136850927595,8,2,186,100,0.011056464700712114
0.062012460155717916,8,10,281,1,0.034981229817218525
0.04068610050939457,2,10,203,134,0.08608117610679762
0.050014169183835375,6,4,240,191,0.055809227678689406
0.04762223822645518,6,10,256,82,0.06546496783204049
0.05709060631830534,2,2,385,3,0.045467777392825745
0.03597656236504644,6,6,229,99,0.008155453073350926
0.049938811618152286,10,2,390,138,0.08255764881189866
0.0576600019942688,10,4,64,22,0.09179047036844225
0.052431681663753685,6,4,273,289,0.003146579904197482
0.03612373208497331,4,6,96,72,0.06528842566539408
0.0594319418601774,6,8,73,222,0.08401451869380935
0.06095518585245046,8,4,255,18,0.08925072126800854
0.06278325902729917,6,4,59,268,0.028652698263462298
0.05973966229703811,2,10,74,228,0.05434887024431982
0.1200872953922403,10,6,225,51,0.050596165380355065
0.06256079308810253,2,6,173,189,0.01928031757040092
0.09037369339630925,10,10,254,256,0.005384971950551755
0.04898375462475384,6,6,259,80,0.044793824848668465
0.11764445220920383,10,8,190,295,0.04499185575960523
0.056986456667372884,10,8,48,290,0.04771133880782265
0.0575568421221576,10,8,154,282,0.05130002216037257
0.10986828385713499,10,10,271,67,0.0016718650012159835
0.05493532474207655,6,6,273,113,0.03248169624037841
0.12791445233502907,10,8,305,230,0.03356013532663386
0.0915638415966219,10,8,151,244,0.03392521942548691
0.04767799765859165,10,8,301,100,0.09985026548027487
0.14092203124420727,10,8,311,158,0.09364457516662662
0.0476661582783769,10,8,297,7,0.08305506901340856
0.05853179227714368,10,8,306,124,0.090533698433398
0.07303207217897799,10,8,392,142,0.09809919298024843
0.09183062248697219,10,10,306,137,0.09294732742815033
0.06369530208588563,10,8,319,33,0.04474079048368233
0.05870214466103552,10,8,290,87,0.09843728928243621
0.07116978204470611,6,6,389,61,0.042151000619700604
0.06102242767077986,10,2,288,184,0.09725719258969144
0.048586007981885386,10,8,301,43,0.045370834846681904
0.0935234524158615,10,8,299,101,0.017111440523107414
0.05841958768395132,10,8,295,34,0.03454696964570346
0.13272061386535713,10,8,262,39,0.05321724985641775
0.08190887147672048,10,8,274,65,0.08426657105846799
0.09274560095203654,10,8,317,41,0.040107124918504856
0.11002625875083767,10,4,291,169,0.0652670306497439
0.04210673019943476,10,2,284,8,0.04426126600589196
0.06574924668852113,10,2,256,5,0.061295973797026594
0.06355760043391541,10,2,300,147,0.03933410658532253
0.04210218030147895,10,8,268,1,0.05350558148625834
0.05489347821374438,10,6,262,6,0.05904997538411729
0.05081719277088296,10,8,222,1,0.04260195463725894
0.04877465301508237,10,8,263,18,0.06844063732777741
0.04285271088420715,10,8,243,22,0.045949282990658535
0.07560696715167844,10,8,245,29,0.04541752260101071
0.05317845337168113,8,8,203,179,0.0030602111981575565
0.05706640007746393,10,8,256,28,0.06208538191383866
0.055935360678475474,4,10,350,160,0.0674800849605683
0.062267406899535194,10,6,216,18,0.0524599051230871
0.14047627869670473,10,6,271,37,0.07208950445189204
0.07193301032522739,10,6,273,7,0.017470118035394777
0.044976472045859084,10,6,260,25,0.06043557374569406
0.057750063361213064,10,8,268,22,0.05950193867505257
0.07184640243794876,10,6,363,25,0.0716265771373492
0.06112560627944995,10,2,258,37,0.07967930893752298
0.04868791284104275,10,6,268,30,0.05856770413884206
0.05234304193629784,10,6,305,34,0.06910836149620021
0.07596035230665626,10,4,261,35,0.07583793642744203
0.0825648893029542,10,6,281,35,0.06108458955013655
0.07009766055816673,10,8,176,169,0.07676317708153409
0.0772630076642525,8,8,271,244,0.008404725365402954
0.09903948160308533,10,6,331,44,0.06872888607139009
0.06139388610350296,10,6,163,300,0.008857352044812725
0.07360010707211803,10,2,297,163,0.0814193866695068
0.1770677021038057,10,8,262,30,0.06060506092507262
0.13651492699540785,10,8,253,29,0.039599261014144994
0.052173569923118626,10,8,258,27,0.07961321161465884
0.08634302044626468,10,8,207,29,0.06541372603321301
0.05373627804725396,10,8,250,23,0.06124789924897376
0.07661980073159745,10,8,261,16,0.04818559908906024
0.1042178972093939,10,10,265,23,0.03553693070249467
0.05767220577817904,10,8,269,33,0.06142597957609368
0.06980619008565112,10,8,222,32,0.0638488312516238
0.11980852644668412,10,8,353,32,0.05621750101324749
0.06483974676458117,10,8,259,28,0.09408091760111251
