Time:,3:41:35.282873,Size:,250,CPU:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
0.12630225558985217,10,8,327,117,0.042642352077655606
0.049353186308529924,10,8,268,148,0.05960728108869515
0.044233259570029805,10,8,258,7,0.04233472320010958
0.13049615594984454,10,8,268,167,0.032039976581558306
0.1725383113442816,10,10,268,117,0.04342684655421943
0.17004021975371206,10,8,275,102,0.042864943455572964
0.1153584240425763,10,8,270,181,0.04232708706164609
0.057931247389997,10,8,349,166,0.042619308606571156
0.14118786042656264,10,6,264,219,0.04264005433236434
0.04220091296655147,10,8,284,175,0.04260742813013148
0.05326227322066192,10,8,267,76,0.05205778123953587
0.099054284690963,10,8,276,163,0.03340900324377497
0.06091159657464122,10,8,270,167,0.043330638083056865
0.06741810948785268,10,8,272,18,0.04240700273866542
0.08467564047128465,10,6,267,164,0.04309390093243768
0.05188529193881809,2,6,267,152,0.04261280811678558
0.06091108197919393,10,8,140,134,0.04260558913197978
0.12204405479653366,10,8,260,116,0.04296587244732467
0.07253807632857462,10,8,269,161,0.0917360905379496
0.057283952414149124,10,8,213,148,0.04253647936398546
0.12248464235039153,10,8,268,231,0.03760634819818814
0.12831675005132084,10,8,264,161,0.04001824322679252
0.05702581425950588,6,10,268,9,0.04266213880447882
0.06494792893327511,10,8,269,240,0.04231711221790171
0.15055095055726248,10,8,267,112,0.006472290736504821
0.10507130590817654,10,8,270,138,0.04317737717548485
0.11584042091074076,10,8,269,161,0.02833466499979017
0.07123488082151706,10,8,268,98,0.04149375044661338
0.06958046046148046,10,8,265,136,0.04499601132833688
0.05660450387616066,10,8,234,252,0.042646436262957325
0.062335421429032686,10,8,267,160,0.08436644541495761
0.07239141980774795,10,8,262,54,0.04253533261902054
0.10919298720207984,10,8,267,134,0.03749178474680305
0.06292587667878394,10,8,370,163,0.04025346566539707
0.054441847189262274,10,2,265,256,0.0426046665171604
0.08130732624043124,6,10,265,163,0.042411232510670104
0.1642263912525924,10,10,235,163,0.04136900630971628
0.05661976195244073,10,10,268,172,0.07647670287735367
0.05190077585031504,10,8,202,163,0.06438344759648264
0.2116471086227466,4,8,249,168,0.04262385666938233
0.09846891170384255,4,8,267,144,0.043436345820911264
0.10773633081283222,6,8,268,160,0.0343612217188401
0.03898463075999018,2,10,268,179,0.046240475030534044
0.06567845006317327,10,8,183,163,0.04296521565528756
0.06323688358462537,10,8,258,161,0.04413920089912106
0.19674064806506011,10,8,267,143,0.04003146136569952
0.06495690284162534,10,6,370,163,0.042707892772129954
0.09883148796467742,10,6,266,166,0.04355952477289767
0.13623044383871025,10,10,268,206,0.03475480831143269
0.24623164167450778,10,8,268,150,0.04788372685069715
0.14094357414543748,10,10,267,162,0.0051203557969836866
0.05464937014218024,8,8,392,162,0.04266047765713933
0.04112101728925961,4,8,264,177,0.04270880051516586
0.28297996530353087,10,8,255,171,0.04994820099510677
0.055941552419677444,10,10,268,193,0.04324715479854418
0.1022773116850886,10,8,240,158,0.042562171845170506
0.06455132144254398,10,8,195,164,0.04215664305768881
0.07379113373650555,10,8,269,170,0.0481261261557199
0.16012255236280348,10,8,261,162,0.04827228127217882
0.1404784083074673,10,8,265,118,0.05390607295136672
0.18939255704438246,10,8,265,164,0.03221661733588967
0.11945866502010272,10,8,271,165,0.055666913554980324
0.08141416917649402,10,8,267,13,0.04340409303610602
0.08953350180248362,10,8,268,158,0.018588207734028705
0.06859304115270255,10,8,259,181,0.04423034059042893
0.07830887902227944,10,8,269,157,0.012622309455900576
0.051104150994414,10,10,262,198,0.042644211281725956
0.0627256703232892,10,8,268,171,0.0572486824958234
0.11050655858419747,10,10,280,163,0.03742852808669978
0.06435585584988329,10,8,296,113,0.04875664579430565
0.3892680060017396,10,8,256,186,0.04246183859435658
0.25643990497922153,10,8,271,135,0.04289027329739852
0.0641046110411456,10,8,265,129,0.0411434355526641
0.49545769680627416,10,8,296,109,0.04238014359744208
0.10151507177243096,10,8,287,116,0.03959734859579582
0.04078838910198544,8,8,268,139,0.04282562520511229
0.08112048987871263,10,8,302,169,0.042717327490076
0.07303287824584732,10,8,268,214,0.04123561250669255
0.06731681325062254,10,8,268,160,0.059173146935796284
0.04906139842739269,10,8,276,7,0.04259894300298067
0.05441733586836093,10,8,268,163,0.008557208715372317
0.08228067722141474,10,10,265,105,0.04291086398440879
0.04721561949239588,10,8,256,110,0.04222097387706006
0.20769835797353106,8,8,267,151,0.042408987293819776
0.19703081669467193,10,8,247,103,0.04270049919231071
0.07081354011284233,10,8,273,115,0.007840871895958128
0.07332565181741071,10,8,311,70,0.042643271497453256
0.12111964983779994,10,8,213,164,0.042718964230466915
0.44346364821208045,10,8,253,162,0.04222667247960081
0.07089203720340745,10,8,311,163,0.04555213401192647
0.22324743488004078,10,8,305,162,0.041729740952896846
0.07690321934076169,10,8,208,121,0.04257468870245966
0.24647175429953228,10,8,253,155,0.04316296818587893
0.13602166557789716,10,8,313,136,0.042655436655207705
0.8866785867885901,10,10,272,116,0.042265219294022625
0.035137631853565957,10,8,290,163,0.039413939282026744
0.2004129793629776,10,8,265,183,0.04292468710877738
0.08475346906814132,10,8,274,136,0.042585779852578165
0.05724739665731675,10,8,272,179,0.042764184200085036
0.056306626636039116,10,10,273,116,0.09834573146056057
0.04285720324206552,10,10,75,119,0.042664788668087254
0.06305554685281246,10,8,269,121,0.04243051909051719
0.047955833699700794,10,10,279,74,0.043918046724747695
0.10498063029543103,10,8,232,116,0.04463788778238835
0.05824403592824688,10,8,267,159,0.040993732767904446
0.07035659823469623,10,10,266,78,0.04201441929664489
0.2447192502122565,10,10,228,113,0.042533947565477605
0.038280423613732795,10,10,269,117,0.04831123737555699
0.07485884193745485,10,10,348,115,0.03979920624485936
0.05638495787211949,10,8,270,164,0.04259883834326996
0.2875089158570537,10,10,384,116,0.03539140382739287
0.04823258003100536,10,10,289,111,0.04454117790975983
0.05414444887201794,10,10,259,164,0.043485950076894375
0.04860646789866629,10,10,271,115,0.00036289214762943956
0.07913903485041177,8,8,268,115,0.04078771857321848
0.11603606024464465,8,8,266,164,0.04339433560143876
0.20045978340084164,10,8,266,119,0.04395179310304155
0.06170405812932585,10,10,262,116,0.05179327663502849
0.05269324650461535,10,8,298,120,0.04260381681737677
0.16475496044727067,10,8,268,150,0.03420850834330609
0.2076764289450445,10,8,254,114,0.04071503287634807
0.06637506187336802,10,8,275,164,0.03696312915932843
0.05011425661550413,10,8,271,221,0.04245078188711123
0.040265670481811955,8,8,49,116,0.04333815984939257
0.06864669491495011,10,10,331,116,0.05719496973399877
0.0461252835867059,8,10,254,120,0.04245535774831589
0.06047953882971195,10,4,267,290,0.04262508635647001
0.19356117515111318,10,10,287,166,0.04246606093082036
0.07899702317158477,10,10,267,111,0.04571291740097982
0.09758864475031538,10,2,279,116,0.042561063222175885
0.11306514271893564,10,10,288,106,0.042878593725495226
0.12255195009344018,10,10,268,89,0.04210650397779331
0.13213298283988847,10,8,266,163,0.02057589178051716
0.07154025741307171,10,10,282,122,0.0430039443047753
0.049404443918970614,10,8,265,115,0.033734588311366616
0.3417618182150497,10,8,298,118,0.04221334156473006
0.0777054858539401,10,8,269,75,0.04265017489313715
0.17728332930104765,10,8,267,113,0.041276290813174
0.04937887437622829,10,8,321,262,0.04262867569566402
0.09756638541529489,10,8,322,161,0.04273211886361879
0.1300081350074671,10,8,279,117,0.04003899525805584
0.0867241255507451,10,10,308,102,0.042376734694153644
0.06096658860164149,10,10,238,118,0.04159413175461026
0.07377660246998097,10,10,241,163,0.04252195277736069
0.04854839020149827,10,8,262,150,0.04185110045879139
0.05488007426784605,10,8,253,226,0.04260254608651044
0.09543958157344681,10,8,238,168,0.04151972861473039
0.10981699217547373,10,10,282,116,0.03633212712967844
