Time:,7:34:07.066500,Size:,250,CPU:,Intel(R) Xeon(R) CPU E5-2690 v3 @ 2.60GHz
0.048450969529067786,2,2,151,13,0.018555930335437988
0.043651129966933044,10,8,178,264,0.0036875214421110223
0.042096528377803324,2,10,273,54,0.08010336515078634
0.1346923047862874,10,10,122,272,0.006027285707207866
0.049757704541987885,10,4,238,1,0.09790061329758189
0.14748249070333108,4,4,194,298,0.017241211185248
0.041880410230192455,2,10,203,119,0.08615769278941486
0.08622481598233689,4,8,334,298,0.07184466581543579
0.03271015984810014,4,10,91,1,0.021518815263688183
0.07754896022195164,10,2,383,77,0.03210131076468251
0.035233477428475934,4,4,253,210,0.0003891750072838294
0.06426740779651674,8,4,93,94,0.016603646492128674
0.041683229763919714,2,4,56,51,0.0047765786819628
0.07281931165210867,2,10,383,237,0.02367364302008914
0.03862495122062945,8,2,335,1,0.023278210448886092
0.030061388764193273,4,4,181,211,0.09410264939356608
0.06128815062299878,8,2,301,135,0.09196176515898466
0.04869324539103896,2,8,387,157,0.09643346214776703
0.035600541017580145,6,10,216,72,0.098818951970591
0.052370030644422895,2,10,176,61,0.030720350737701706
0.0979926638302452,6,4,271,260,0.010032301384658712
0.05674584354526823,4,2,371,213,0.004520311905712867
0.053355406644536585,10,2,41,73,0.06847019632637653
0.04072373661828631,2,6,108,190,0.011848318065481374
0.06887070043853144,10,10,212,243,0.024016338856425404
0.04598838080191311,2,10,149,221,0.0056303774172045806
0.0520014002833709,10,10,137,108,0.09421168169760308
0.04221212154082054,2,2,272,144,0.009809836412045338
0.07595942397020362,8,8,52,2,0.09979787377658804
0.04092581530017676,10,2,244,284,0.07831758881342751
0.04572362064403368,2,6,400,203,0.06697417335770388
0.08156317301760747,6,6,386,103,0.0230037665822917
0.11007173681747319,8,10,52,220,0.01137931631887951
0.044192993385684345,2,2,239,170,0.07195294821521053
0.04932443653929071,10,2,259,2,0.006962159535447294
0.06968658152679467,10,8,334,183,0.08465100808868246
0.04722115160721063,2,2,127,278,0.09995854415677961
0.06734696936937178,10,10,375,57,0.05730131856023057
0.03946991401180397,2,2,346,133,0.094120596794614
0.03483352252196235,10,4,50,162,0.09700588549299623
0.04068606393829146,2,4,277,89,0.00019079731721884232
0.033152846978559955,8,4,134,96,0.06837668411816714
0.053667523277220255,2,8,299,220,0.09687882813577868
0.038107588292686935,10,2,111,247,0.09809208716001107
0.049394316073709546,2,10,168,243,0.08633582235956776
0.041537491308253474,2,2,342,78,0.0742472975114164
0.0775534409060982,2,2,353,18,0.00824563224514221
0.20253501213741568,8,4,400,66,0.0033866386178087707
0.0628954729859011,4,4,399,156,0.0029525560773347665
0.08721053048474395,10,4,84,14,0.09422017639925094
0.031795563694756224,4,2,219,97,0.08393914044310738
0.06377751792476062,8,2,64,184,0.04183721383073698
0.06575176473572533,2,10,203,2,0.0014051343850107272
0.09211550815126819,10,10,135,163,0.004236207544059828
1.0571148919995992,10,2,385,258,0.034019715371685195
0.0664478085191742,10,8,291,188,0.09302637264236463
0.03376126927807165,10,10,41,27,0.024382509382940735
0.03552967918532176,10,8,74,233,0.09361677854643521
0.04234332657499136,2,4,290,108,0.09637355402940628
0.04363139493080511,2,2,179,283,0.09503044963740842
0.08960337330865417,8,10,242,60,0.09223011070078001
0.15113401795617293,10,10,273,24,0.007821859007936477
0.04365891126247923,2,2,355,172,0.0610612942912493
0.05283713223094174,2,10,175,151,0.06318118088766293
0.046006541577729265,2,2,382,191,0.09095044067119694
0.06133386621515563,10,10,41,185,0.08249708733632076
0.027885552297138308,4,2,53,112,0.08519726760498551
0.05703208786936929,10,8,269,208,0.08265267247859873
0.04502517364789166,2,4,124,169,0.0962338050639319
0.04505696823964138,2,8,366,266,0.03718844916147463
0.042487356774746986,2,2,214,137,0.037599428484477004
0.03994028422204663,8,10,293,1,0.034995264127971486
0.04608557795179906,2,10,262,286,0.00891868462756812
0.05255941946142545,8,10,164,204,0.09098719825997524
0.1299909897573374,10,2,193,52,0.019037873974218786
0.056012472200328026,4,10,63,29,0.09713631440829062
0.04251604939285989,2,2,153,47,0.028607486178149365
0.08174402614429681,10,2,142,255,0.015732657556476848
0.076528175210686,4,6,246,110,0.0011106507367471387
0.047796765379980094,2,10,109,132,0.01559075162077755
0.035261874714566745,4,2,295,279,0.021566321256253483
0.06064015843311712,2,6,330,47,0.004060388311983095
0.06168003879837143,2,8,400,80,0.01019209651858062
0.051542066824936034,2,2,119,51,0.09382264932809226
0.04013757972152891,10,4,89,262,0.09697688145603554
0.033090542663600606,10,2,399,285,0.03309027727642168
0.0761962264670866,10,8,67,69,0.0979836874942793
0.04461359584681438,2,6,228,287,0.09661169553252502
0.048217903628465286,2,2,217,15,0.09426754569918062
0.06426852860434311,2,2,76,287,0.01943096121711041
0.16413228926023632,10,2,287,59,0.005940858714377576
0.04875652721345828,10,6,253,241,0.0008350990592580467
0.043430465872545516,4,2,76,94,0.08458500245051653
