Time:,5:53:21.648578,Size:,250,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04893121430812333,6,8,389,211,0.08064192423412105
0.09166608355062411,10,6,202,197,0.03347436684648108
0.05178456278065757,8,8,157,75,0.0029341447674022508
0.052632286285117784,4,8,240,133,0.048605878610700065
0.081726617944423,8,4,194,252,0.07270977873486632
0.05791575536393496,2,10,389,65,0.060583999231349536
0.0890430872084404,10,2,43,276,0.020185806377915286
0.0659785454745331,10,6,366,251,0.030757790160119945
0.037643734798371596,6,6,77,42,0.06979800950077969
0.0539084377413552,6,10,221,118,0.06686328542085089
0.04355093022234713,4,8,394,276,0.018810961046816087
0.05108008071207709,4,8,296,22,0.09712336592657626
0.06436597230533242,2,6,193,39,0.09876741241299145
0.19901468796234928,6,6,380,44,0.03610195968586977
0.036851228613230966,4,2,120,88,0.012006459246827077
0.035755872625077616,4,2,133,202,0.009669953007555831
0.0709044563085909,10,4,126,186,0.056077578577088345
0.04692395505981087,6,4,61,253,0.09041360125837512
0.06713690019448233,8,4,136,52,0.09736574659897988
0.04973116675983208,2,4,270,183,0.08714436116424583
0.05690010828811495,6,8,254,155,0.09884880914230898
0.06279720477960721,2,6,86,64,0.03573297491422772
0.10720396635515028,8,6,367,82,0.04645931738342402
0.040924444675877164,4,8,60,87,0.08040175895092692
0.051519900839156085,8,4,251,183,0.06155147659912612
0.0826627106320148,10,6,324,135,0.0692480037350623
0.04369576702985167,10,6,105,153,0.04594197287104473
0.03856818911942935,4,6,260,84,0.0611383794408819
0.04854582207041573,6,6,105,273,0.03282993148972293
0.10758900931540233,6,4,190,10,0.08988712008927235
0.03431307647453978,4,8,274,231,0.0652561515151052
0.03577120601356494,6,6,204,168,0.07909566993167284
0.05769902164119456,6,2,45,197,0.0545702776484065
0.03929515999370725,6,4,102,30,0.06137483481102342
0.05971254422201679,8,10,191,229,0.019160009000861955
0.050857709686048864,4,6,171,174,0.005868339592638942
0.06113150151263767,6,4,212,206,0.05425040912439362
0.048835413187314436,6,8,222,196,0.06662136233211248
0.05069385898935225,6,4,342,31,0.0944655478245442
0.04309236436234455,6,10,224,205,0.05947601575810611
0.04337949170460532,4,10,239,87,0.05434887024431983
0.04867217067116108,4,10,65,165,0.009783913896099674
0.06091763759362294,6,6,215,187,0.04761548789527824
0.052553013004927845,6,6,352,234,0.07670171430563848
0.04978398405671451,8,8,260,68,0.007443501056011269
0.043669326588620994,4,10,333,15,0.0951016739595857
0.0450098081754376,8,4,133,34,0.011330321831596194
0.2320619556438434,10,8,373,175,0.005542946899956124
0.06027754322029286,2,8,245,5,0.009571527268958182
0.0532215882746276,4,6,188,22,0.0643573101648519
