Time:,3:34:55.398760,Size:,250,CPU:,Intel(R) Xeon(R) CPU E5-2680 v4 @ 2.40GHz
0.06898922831064214,10,2,390,138,0.08255764881189866
0.03551956323775964,10,4,64,22,0.09179047036844225
0.08283774172347097,6,4,273,289,0.003146579904197482
0.03089628727557691,4,6,96,72,0.06528842566539408
0.04084803337830074,6,8,73,222,0.08401451869380935
0.06414114584515057,8,4,255,18,0.08925072126800854
0.03882819325657209,6,4,59,268,0.028652698263462298
0.05870599965740445,2,10,74,228,0.05434887024431982
0.04478351611074896,10,6,225,51,0.050596165380355065
0.04585220416739055,2,6,173,189,0.01928031757040092
0.0895438271739406,10,2,65,111,0.03938430056981092
0.07856913486487552,10,10,387,15,0.040541394297137406
0.08361954531828258,10,4,58,88,0.08671570334716552
0.0400590793413896,6,6,350,159,0.0005805752946988967
0.0698490770693623,10,4,176,107,0.02803444945912874
0.3072252164999615,6,8,328,116,0.022507995015646435
0.045758697580939894,4,6,339,160,0.02350270874579944
0.045023825010818454,6,6,335,113,0.0001277528885004385
0.09521107162336875,6,6,330,94,0.02059209683282147
0.05997309129599775,4,8,282,58,0.018749645710288185
0.07555701635323617,4,8,373,111,0.004924256915885165
0.0800118765996713,6,8,281,40,0.02249824104329782
0.0352801087576827,6,8,315,120,0.044136911706496224
0.34240699303455213,6,8,326,112,0.09678561379717894
0.0413235028417453,4,8,317,253,0.09262844712886184
0.022001313869760543,4,8,312,112,0.09790620733167892
0.030086254814022058,4,8,331,128,0.09232992428978659
0.06376012003680678,6,10,316,221,0.09430729960814876
0.05798390120067995,4,8,331,97,0.09042735327408938
0.03768782623473994,6,10,306,119,0.09832237976171135
0.0631191736213958,6,8,309,157,0.09127331529833292
0.07844018735286429,6,8,311,102,0.0948526611338896
0.0804709000971029,6,10,339,120,0.09920951631018055
0.04183876314812607,6,8,364,184,0.09681646254610336
0.06028893099248899,6,8,362,128,0.09543283957895303
0.0912644793382642,6,8,327,191,0.09448220240982652
0.048847209931230304,6,8,399,112,0.07872957856536042
0.08942831316881882,6,8,375,115,0.09789406666961833
0.06171652873593943,10,8,321,25,0.09936315086648241
0.04263934887184625,6,6,330,112,0.09849140873053282
0.044483776888007615,6,8,322,112,0.09926950892589455
1.9636651919510353,8,8,324,112,0.06502585792027712
0.05311422064740866,8,10,309,33,0.06392618934572658
0.07100498450875431,8,8,315,74,0.06446066478657601
0.07390313226644654,8,8,299,126,0.06642976173541063
0.17826780683825902,8,8,319,84,0.06876096185628924
0.048022886167263384,8,8,386,123,0.05538489972183309
0.05059243423047362,8,8,392,120,0.06664459655441293
0.08309605791242869,8,8,381,118,0.06327390627788827
0.07005504949905135,8,8,314,110,0.05720142683377992
0.06315749599845442,8,8,327,192,0.06399182492941388
0.06383336413971019,8,8,322,114,0.09166982895350542
0.1084675379445629,8,8,323,120,0.06487867095336969
0.04906427119048895,8,8,324,107,0.06550722467322269
0.06915764418901021,8,8,335,91,0.06504198265294173
0.04938843834001759,8,10,327,114,0.05639804907172248
0.08417120377379181,8,8,327,117,0.05619703574824768
0.05651497503838552,8,8,335,106,0.06509726100008392
0.5947428083109298,8,8,320,115,0.040486169767603136
0.05407269201521592,8,8,311,112,0.09944439531876588
0.1321613199463066,8,8,355,111,0.06379133163380628
0.2300427143966115,8,8,325,229,0.06144937095333953
0.11650528129426987,10,10,324,114,0.06960992825291197
0.06694577534259522,8,8,274,112,0.06451236255049066
0.05279366717254198,8,8,324,131,0.07266734078578194
0.062388632721339515,8,2,324,109,0.029722941123935306
0.05915306838996829,8,8,320,18,0.06417263122575555
0.2817898833243358,8,10,324,126,0.025830017789770763
0.06154688586336653,8,6,323,119,0.07112138491022492
0.078678154647743,8,8,330,104,0.06625501912933573
0.07317909695567296,10,10,324,112,0.026683404731014757
0.10284908293432776,8,8,324,278,0.06043191345728892
0.06344228497732336,8,8,324,58,0.07971366855247905
0.06261672432466446,8,8,291,112,0.061207846716486485
0.8242163883060575,8,8,325,116,0.06761362346704348
0.4011631191133027,8,8,324,39,0.07231128277597679
0.04697117506748918,8,8,319,103,0.06715428859013851
0.0759461143894197,8,8,331,114,0.0414892272870802
0.1911057336048893,6,8,324,110,0.05770021217404153
0.07557157611783263,8,8,320,99,0.06324971344189773
0.06089653124112407,8,8,324,110,0.0936387872200926
0.06977994050541486,8,8,323,6,0.06572510610320183
0.04053945581819458,8,8,325,87,0.06536856948249639
0.05366664322587152,8,2,324,97,0.06460603188779833
0.08106453080640652,8,8,319,141,0.06763621856809733
0.1115296561274623,8,8,328,104,0.06910302582882796
0.0651919621281741,8,8,325,29,0.06438619994118189
0.05268487171183163,8,8,322,112,0.02272565171979861
0.04272519264222307,8,8,339,155,0.0644067748449398
0.06965907738644023,10,6,325,112,0.060437358302347886
0.12254111620003115,8,8,287,111,0.057622497039825145
0.04647498372821031,8,8,321,123,0.06529869665597042
0.04291107010192801,8,8,325,79,0.06498031107892226
0.06150429255884404,8,8,326,113,0.07732149699163725
0.21986262192179176,8,8,324,94,0.021335539508913568
0.08863858727325308,6,8,323,252,0.06530603098468812
0.07829676626867912,8,10,325,109,0.051592536043534594
0.03716369832639233,4,8,326,111,0.07405498706130578
0.13791035148010541,8,8,324,68,0.07317441970462187
0.036483083509747036,8,8,354,109,0.07506823968620567
0.041989353387915374,8,6,324,136,0.06374909136924871
0.051131891955700434,10,8,320,115,0.06574079161743425
0.07128874087283577,4,8,324,112,0.06598185271926248
0.09130860635544244,8,8,324,203,0.05294219622872279
0.14499541350231981,8,8,332,106,0.06383946327387242
0.07285320181080673,8,8,325,113,0.028376581579044442
0.09666449308564035,8,8,319,112,0.0555108918661359
0.09326905762809887,8,8,374,115,0.06486847791155259
0.06464381222174428,6,8,323,109,0.06536722635267164
0.05880788723282763,8,8,341,112,0.07500142987499327
0.08606995090068925,8,10,324,134,0.06287000246621942
0.08052545956007828,8,8,323,156,0.06845621392952833
0.07645178610301501,8,8,323,125,0.03964174311472316
0.05491256663923457,6,8,325,115,0.06452304764210838
0.09484289197574519,8,8,350,115,0.06728464615359374
0.08844554677351292,8,8,325,192,0.06583661923227385
0.03846005012522331,8,8,326,142,0.06806378488191234
0.14442189969078106,8,8,329,106,0.06211347455350149
0.08478009294198441,8,8,318,118,0.07709098645724154
0.06846549868634613,8,8,324,133,0.015095401006525318
0.1395856286282169,8,10,324,109,0.057822948698821375
0.06099816787450019,8,8,324,113,0.015860283854438918
0.04610087528839291,8,8,168,112,0.06439225742397611
0.07775407574520862,8,8,322,124,0.06870605360619904
0.08379833756213173,8,10,334,111,0.049998420715278005
0.04850494520237786,8,2,322,111,0.06749180792348608
0.04551885981237559,8,8,324,121,0.0702582169309592
0.0698086914898338,8,8,322,113,0.062454113873137485
0.264427990251363,8,8,279,112,0.06703349351822813
0.09426158667893608,10,8,324,109,0.050522253506163926
0.05394518710519827,8,6,315,113,0.06570832869383983
0.06306985497962475,8,8,68,115,0.0678923117570105
0.05539059226448835,8,8,331,109,0.07217440940316958
0.06402054096414216,8,8,319,111,0.07990073093935818
0.06815124725534358,8,8,313,107,0.06352455801699705
0.11081951213530311,8,8,294,112,0.05915555822613461
0.11061099015165604,8,8,325,116,0.050448549477236156
0.2646499894770034,8,8,325,116,0.06530109830481527
0.09516418259762686,8,8,322,112,0.04128038983049875
0.05250941320888948,8,10,324,157,0.06622926223858847
0.16263931936873233,8,10,353,112,0.06725639116940674
1.5869637997294774,8,8,326,87,0.0652946390869315
0.05215971969190373,8,8,338,86,0.05796047479180841
0.1391274722312043,8,8,308,85,0.05089967392098077
0.49849689227274346,8,8,330,87,0.018153472889851873
0.09610695486762717,8,8,396,87,0.038342154056640466
0.07033480251496196,8,8,332,81,0.052050313308976436
0.0757428755704275,8,8,326,83,0.05423736527589071
0.11492334960234198,8,8,327,66,0.07008584076184253
0.10636856621444293,8,8,329,45,0.06538434595247784
0.04734617537588349,8,8,330,89,0.09389561517582785
0.056405578177248714,10,8,324,29,0.060683809505237836
0.0476481367398603,8,8,246,94,0.06777556359141407
0.13734463721708537,8,8,366,82,0.065045431724538
0.03359507955932298,8,8,325,87,0.0502366373879608
0.05880439740196231,8,8,327,119,0.06673677449809173
0.10329273565206465,8,6,333,92,0.06606535520511472
0.1254439368749406,8,8,327,112,0.06248793519254904
0.05061673513615733,8,8,326,57,0.03838715259125469
0.0933321839938407,8,8,324,12,0.05967193461882906
0.10621293636730592,10,8,326,53,0.06509160720771744
0.04165815002394792,8,8,321,87,0.06688471902158988
0.05358815666114458,8,8,241,113,0.0650530965393172
0.06596018883212953,8,8,323,100,0.06465166096884839
0.049214992538098856,8,8,326,115,0.09707901403347267
0.06351316806206404,8,10,321,108,0.06464478555214774
0.046774361265701,8,8,324,36,0.06659400325498775
0.03389616550850679,8,8,316,112,0.06417547771921649
0.08406209123544278,6,8,326,94,0.04622609761188345
0.058642769638374906,8,8,324,90,0.059065845830343446
0.08916148510775648,10,8,313,131,0.06480350820628783
0.07504488114234462,8,8,326,176,0.06065656555747904
0.054519482893716414,8,8,324,135,0.06932613089567825
0.048091195992534544,8,8,316,15,0.06473835938938781
0.08039078242314199,8,8,298,103,0.06506814654548602
0.06773291938960416,8,8,321,85,0.06361086352024276
0.08978462219135099,8,8,326,47,0.05553442994642387
0.04361496673353538,8,8,296,126,0.06491166124062506
0.08765113473211143,8,8,328,84,0.0012580970895918605
0.041199990005211934,8,8,326,99,0.05530377952063527
0.07722559244485429,8,8,334,90,0.0663219262853885
0.04458967717009033,8,8,332,86,0.06440852630409002
0.04928038120968004,10,8,327,84,0.06879021371699758
0.06271844815647806,8,8,386,112,0.06513581602224096
0.42941150401539974,8,10,324,116,0.062101747158297374
0.17167806956152348,8,8,324,112,0.011840842272029077
0.06143703874324317,8,10,324,98,0.0697886352236148
0.054477064582677856,8,6,323,107,0.05858757612103116
0.09120860129994637,8,8,326,92,0.04993304951730011
0.16262728567417267,8,10,330,83,0.06759850570730026
0.10434624936410902,8,8,161,80,0.06566416707234694
0.06274312738745376,8,8,327,196,0.06515561700954914
0.09396306928187886,8,8,324,116,0.05415908318109853
0.04908764061859216,8,8,327,42,0.06717454251558373
0.05242567425271412,8,8,323,117,0.06322273039856453
0.05460320429549308,8,8,325,103,0.06424943488998847
0.06579634087483271,6,8,315,112,0.06842563286463195
0.38765499447103696,8,8,256,87,0.04216227910840669
0.10963786839534423,8,8,313,117,0.06608466438712286
0.05320250829316633,2,10,327,112,0.06698909514368653
0.08906812014435223,8,8,327,84,0.06219969975941056
0.11705891551118296,8,10,315,90,0.06836432357087983
0.049431202315776974,8,10,110,88,0.06479887662827738
0.07036585343741296,8,8,293,113,0.06792017898332772
0.5311943125159284,8,10,320,116,0.07375743485058388
0.09225590933893003,8,10,270,87,0.0675121294568568
0.0545821521165044,8,8,266,86,0.07173379189788358
0.07686559356297311,8,8,306,113,0.06380031231915585
0.048357309664308935,8,8,279,84,0.06515487905158472
0.051398292975014144,8,8,325,122,0.07638654570002694
