Time:,0:20:14.739263,Eff. time:,2:41:57.914104,Size:,360,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch size,Learning rate
0.0433834769091244,2,2,200,80,0.01
0.04025347875150672,2,4,200,80,0.01
0.07578230937298645,2,6,200,80,0.01
0.07640686852653922,2,8,200,80,0.01
0.03777255382966913,2,10,200,80,0.01
0.08305409062176138,2,12,200,80,0.01
0.039198198660641934,4,2,200,80,0.01
0.03218224136742888,4,4,200,80,0.01
0.03490239682653043,4,6,200,80,0.01
0.06651135484843718,4,8,200,80,0.01
0.04830991308400678,4,10,200,80,0.01
0.0329760574958067,4,12,200,80,0.01
0.15032137571558285,6,2,200,80,0.01
0.03998378697443169,6,4,200,80,0.01
0.025796027786785643,6,6,200,80,0.01
0.0797807990448898,6,8,200,80,0.01
0.05382514322384581,6,10,200,80,0.01
0.04290313939420095,6,12,200,80,0.01
0.06429653235660773,8,2,200,80,0.01
0.044432188066467274,8,4,200,80,0.01
0.05133621334747592,8,6,200,80,0.01
0.03994732134359784,8,8,200,80,0.01
0.05925061194749662,8,10,200,80,0.01
0.15800001858955273,8,12,200,80,0.01
0.05775535116646625,10,2,200,80,0.01
0.03737289390324087,10,4,200,80,0.01
0.05457925465812341,10,6,200,80,0.01
0.06737749737188052,10,8,200,80,0.01
0.07679262258030325,10,10,200,80,0.01
0.0818883360103341,10,12,200,80,0.01
0.056224030971103824,12,2,200,80,0.01
0.08273320555876666,12,4,200,80,0.01
0.05543100196088508,12,6,200,80,0.01
0.06781211753948373,12,8,200,80,0.01
0.11218037604668622,12,10,200,80,0.01
0.09426057235019628,12,12,200,80,0.01
0.04391828968565874,2,2,200,80,0.01
0.09063011400545899,2,4,200,80,0.01
0.0737749719859329,2,6,200,80,0.01
0.08046226147615333,2,8,200,80,0.01
0.10113303587296076,2,10,200,80,0.01
0.05885222319659007,2,12,200,80,0.01
0.04697482349022116,4,2,200,80,0.01
0.03719629149070356,4,4,200,80,0.01
0.04079679599391338,4,6,200,80,0.01
0.06198672268132748,4,8,200,80,0.01
0.031657179210309645,4,10,200,80,0.01
0.05322279675074007,4,12,200,80,0.01
0.02963154292182133,6,2,200,80,0.01
0.06332574992014843,6,4,200,80,0.01
0.05351675468529293,6,6,200,80,0.01
0.038523332519122065,6,8,200,80,0.01
0.062297230470977204,6,10,200,80,0.01
0.047585438407301554,6,12,200,80,0.01
0.034716900470318016,8,2,200,80,0.01
0.054492582406898776,8,4,200,80,0.01
0.04355707326469698,8,6,200,80,0.01
0.04667773061794403,8,8,200,80,0.01
0.11861378177083388,8,10,200,80,0.01
0.060784963138717014,8,12,200,80,0.01
0.04760341879620839,10,2,200,80,0.01
0.05075824623831941,10,4,200,80,0.01
0.06107918711854362,10,6,200,80,0.01
0.05832580218457576,10,8,200,80,0.01
0.11761244819874464,10,10,200,80,0.01
0.0663919945211301,10,12,200,80,0.01
0.06654631619960776,12,2,200,80,0.01
0.07727351276360285,12,4,200,80,0.01
0.05700545193968941,12,6,200,80,0.01
0.08024465087938647,12,8,200,80,0.01
0.051103866740395985,12,10,200,80,0.01
0.15387198189156234,12,12,200,80,0.01
0.08961992415272171,2,2,200,80,0.01
0.038839821923246906,2,4,200,80,0.01
0.08457687657109444,2,6,200,80,0.01
0.0404385306436304,2,8,200,80,0.01
0.07577603473645775,2,10,200,80,0.01
0.03990216008370752,2,12,200,80,0.01
0.029921615120130158,4,2,200,80,0.01
0.05208791858014898,4,4,200,80,0.01
0.03413945255653466,4,6,200,80,0.01
0.05387957438704664,4,8,200,80,0.01
0.035014116387135995,4,10,200,80,0.01
0.05385174684842199,4,12,200,80,0.01
0.07435226660930497,6,2,200,80,0.01
0.05413969166871204,6,4,200,80,0.01
0.03897098788058745,6,6,200,80,0.01
0.054746961372043774,6,8,200,80,0.01
0.04058385868123648,6,10,200,80,0.01
0.05608052897917009,6,12,200,80,0.01
0.04629948534622107,8,2,200,80,0.01
0.0411436047028407,8,4,200,80,0.01
0.0755143713229409,8,6,200,80,0.01
0.04399567979959633,8,8,200,80,0.01
0.04819191541760893,8,10,200,80,0.01
0.057835723938370304,8,12,200,80,0.01
0.07455598419391381,10,2,200,80,0.01
0.06960785913812627,10,4,200,80,0.01
0.08239212863678853,10,6,200,80,0.01
0.11673334368764014,10,8,200,80,0.01
0.05401264129766707,10,10,200,80,0.01
0.06550486625333074,10,12,200,80,0.01
0.11640620638451321,12,2,200,80,0.01
0.05167708228635511,12,4,200,80,0.01
0.10964843434670515,12,6,200,80,0.01
0.11856384065354404,12,8,200,80,0.01
0.06346346718888819,12,10,200,80,0.01
0.09480494310982943,12,12,200,80,0.01
0.09521456135258627,2,2,200,80,0.01
0.0394414715733972,2,4,200,80,0.01
0.07890521709855791,2,6,200,80,0.01
0.04012619939913028,2,8,200,80,0.01
0.08668253806022919,2,10,200,80,0.01
0.04435538899684893,2,12,200,80,0.01
0.03547413014293805,4,2,200,80,0.01
0.04017672087481269,4,4,200,80,0.01
0.033446819128649885,4,6,200,80,0.01
0.02417823027695908,4,8,200,80,0.01
0.050645600898683016,4,10,200,80,0.01
0.043741267153518455,4,12,200,80,0.01
0.03993384568778692,6,2,200,80,0.01
0.044314647042070686,6,4,200,80,0.01
0.08689710591701795,6,6,200,80,0.01
0.05787606515073415,6,8,200,80,0.01
0.06778690872183189,6,10,200,80,0.01
0.07301597538114592,6,12,200,80,0.01
0.04752767364499241,8,2,200,80,0.01
0.06746262656871038,8,4,200,80,0.01
0.031137156279418113,8,6,200,80,0.01
0.12663818512972022,8,8,200,80,0.01
0.03834029504761434,8,10,200,80,0.01
0.058195425330830795,8,12,200,80,0.01
0.0588091807741287,10,2,200,80,0.01
0.07570305188863381,10,4,200,80,0.01
0.08136065343248237,10,6,200,80,0.01
0.24060441987832382,10,8,200,80,0.01
0.18591274439270344,10,10,200,80,0.01
0.0935951648431694,10,12,200,80,0.01
0.06654226212513303,12,2,200,80,0.01
0.058057697634230125,12,4,200,80,0.01
0.0711846342236253,12,6,200,80,0.01
0.0746704692693614,12,8,200,80,0.01
0.07639054681274488,12,10,200,80,0.01
0.05721667324048823,12,12,200,80,0.01
0.09622008772874018,2,2,200,80,0.01
0.0898201013385238,2,4,200,80,0.01
0.10625260435988651,2,6,200,80,0.01
0.09082986968811514,2,8,200,80,0.01
0.0397836313951706,2,10,200,80,0.01
0.07210786613319307,2,12,200,80,0.01
0.061664220390624316,4,2,200,80,0.01
0.05096511636799885,4,4,200,80,0.01
0.04653138357197153,4,6,200,80,0.01
0.04587728127649755,4,8,200,80,0.01
0.04220429084806375,4,10,200,80,0.01
0.051445232494729716,4,12,200,80,0.01
0.08034314783524041,6,2,200,80,0.01
0.06442916048585308,6,4,200,80,0.01
0.05988873689541887,6,6,200,80,0.01
0.06562445995589268,6,8,200,80,0.01
0.13625484173021646,6,10,200,80,0.01
0.07730233011666744,6,12,200,80,0.01
0.17820357741399484,8,2,200,80,0.01
0.052419497154622345,8,4,200,80,0.01
0.06690802646714225,8,6,200,80,0.01
0.045069161421489215,8,8,200,80,0.01
0.0903753271705192,8,10,200,80,0.01
0.055612272913872274,8,12,200,80,0.01
0.05944502977448871,10,2,200,80,0.01
0.10555348811415502,10,4,200,80,0.01
0.08204328351561103,10,6,200,80,0.01
0.11041042887350812,10,8,200,80,0.01
0.10438994795413713,10,10,200,80,0.01
0.08081783059127085,10,12,200,80,0.01
0.04984566687126639,12,2,200,80,0.01
0.028414861150348605,12,4,200,80,0.01
0.15085261115860202,12,6,200,80,0.01
0.054167094795700504,12,8,200,80,0.01
0.07301606405599935,12,10,200,80,0.01
0.08893949518394734,12,12,200,80,0.01
0.040744031076091876,2,2,200,80,0.01
0.03484434545317107,2,4,200,80,0.01
0.049044988639114835,2,6,200,80,0.01
0.08959327838840116,2,8,200,80,0.01
0.07343627517853746,2,10,200,80,0.01
0.09225711740992545,2,12,200,80,0.01
0.03982701169063826,4,2,200,80,0.01
0.04727613445849313,4,4,200,80,0.01
0.045287795531399784,4,6,200,80,0.01
0.06112617858376121,4,8,200,80,0.01
0.05709331813564264,4,10,200,80,0.01
0.03820267300618444,4,12,200,80,0.01
0.06791980615609751,6,2,200,80,0.01
0.041284911761396,6,4,200,80,0.01
0.08999085599598548,6,6,200,80,0.01
0.0467964434978589,6,8,200,80,0.01
0.040420613128645665,6,10,200,80,0.01
0.06830776157516805,6,12,200,80,0.01
0.04743990089868472,8,2,200,80,0.01
0.06696150441006969,8,4,200,80,0.01
0.1255403999937732,8,6,200,80,0.01
0.06311130622242073,8,8,200,80,0.01
0.10020574242542975,8,10,200,80,0.01
0.10190534576203529,8,12,200,80,0.01
0.042097099743608736,10,2,200,80,0.01
0.058532339647767134,10,4,200,80,0.01
0.08021341887453441,10,6,200,80,0.01
0.06100040967598279,10,8,200,80,0.01
0.17170884099328812,10,10,200,80,0.01
0.054160327212936614,10,12,200,80,0.01
0.11450744759306374,12,2,200,80,0.01
0.07398684065386679,12,4,200,80,0.01
0.050884353671540004,12,6,200,80,0.01
0.10945604875723933,12,8,200,80,0.01
0.046842865090400754,12,10,200,80,0.01
0.09840112619974375,12,12,200,80,0.01
0.0385197279513978,2,2,200,80,0.01
0.09435010683764301,2,4,200,80,0.01
0.07401215806718275,2,6,200,80,0.01
0.03973730702833572,2,8,200,80,0.01
0.07428780870405118,2,10,200,80,0.01
0.07373654635640113,2,12,200,80,0.01
0.034650949823701385,4,2,200,80,0.01
0.03389276496081832,4,4,200,80,0.01
0.034159217076545824,4,6,200,80,0.01
0.025602904599690394,4,8,200,80,0.01
0.06349927983687038,4,10,200,80,0.01
0.039948316614641155,4,12,200,80,0.01
0.04202810356704681,6,2,200,80,0.01
