Time:,0:10:34.893205,Eff. time:,5:38:36.582560,Size:,2601,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.10704517364501953,10,1.0,80,0.0001
0.10649704188108444,10,1.0,80,0.000115
0.10588186979293823,10,1.0,80,0.000132
0.1052018254995346,10,1.0,80,0.000151
0.10438904166221619,10,1.0,80,0.000174
0.10348394513130188,10,1.0,80,0.0002
0.10249137878417969,10,1.0,80,0.000229
0.1013500988483429,10,1.0,80,0.000263
0.10007037967443466,10,1.0,80,0.000302
0.09863210469484329,10,1.0,80,0.000347
0.0970507338643074,10,1.0,80,0.000398
0.09528429806232452,10,1.0,80,0.000457
0.09333023428916931,10,1.0,80,0.000525
0.09119346737861633,10,1.0,80,0.000603
0.08888749033212662,10,1.0,80,0.000692
0.08641112595796585,10,1.0,80,0.000794
0.08375801146030426,10,1.0,80,0.000912
0.08098573982715607,10,1.0,80,0.001047
0.07812512665987015,10,1.0,80,0.001202
0.0752282440662384,10,1.0,80,0.00138
0.07234887778759003,10,1.0,80,0.001585
0.06956268101930618,10,1.0,80,0.00182
0.06692063808441162,10,1.0,80,0.002089
0.06442540884017944,10,1.0,80,0.002399
0.0620773509144783,10,1.0,80,0.002754
0.059823326766490936,10,1.0,80,0.003162
0.057610999792814255,10,1.0,80,0.003631
0.05540969967842102,10,1.0,80,0.004169
0.05322824418544769,10,1.0,80,0.004786
0.05113305151462555,10,1.0,80,0.005495
0.049261581152677536,10,1.0,80,0.00631
0.047834910452365875,10,1.0,80,0.007244
0.03751588240265846,10,1.0,80,0.008318
0.044244106858968735,10,1.0,80,0.00955
0.05342825874686241,10,1.0,80,0.010965
0.05841544270515442,10,1.0,80,0.012589
0.05707656219601631,10,1.0,80,0.014454
0.05187773331999779,10,1.0,80,0.016596
0.04746534302830696,10,1.0,80,0.019055
0.04738480970263481,10,1.0,80,0.021878
0.05183406174182892,10,1.0,80,0.025119
0.05756840109825134,10,1.0,80,0.02884
0.06074013188481331,10,1.0,80,0.033113
0.05832657963037491,10,1.0,80,0.038019
0.052288565784692764,10,1.0,80,0.043652
0.04597095027565956,10,1.0,80,0.050119
0.04250387102365494,10,1.0,80,0.057544
0.04334864765405655,10,1.0,80,0.066069
0.05056733265519142,10,1.0,80,0.075858
0.06516482681035995,10,1.0,80,0.087096
0.07825315743684769,10,1.0,80,0.1
0.3616259694099426,10,10.0,80,0.0001
0.34704434871673584,10,10.0,80,0.000115
0.3310493230819702,10,10.0,80,0.000132
0.31378278136253357,10,10.0,80,0.000151
0.2936819791793823,10,10.0,80,0.000174
0.2719607651233673,10,10.0,80,0.0002
0.2489437311887741,10,10.0,80,0.000229
0.2235478162765503,10,10.0,80,0.000263
0.19650152325630188,10,10.0,80,0.000302
0.1680472046136856,10,10.0,80,0.000347
0.1393749862909317,10,10.0,80,0.000398
0.11099181324243546,10,10.0,80,0.000457
0.08470387756824493,10,10.0,80,0.000525
0.039670463651418686,10,10.0,80,0.000603
0.03862148895859718,10,10.0,80,0.000692
0.037982456386089325,10,10.0,80,0.000794
0.037702132016420364,10,10.0,80,0.000912
0.03768331557512283,10,10.0,80,0.001047
0.0378250852227211,10,10.0,80,0.001202
0.03801263868808746,10,10.0,80,0.00138
0.038150858134031296,10,10.0,80,0.001585
0.038246236741542816,10,10.0,80,0.00182
0.038302212953567505,10,10.0,80,0.002089
0.038318052887916565,10,10.0,80,0.002399
0.03835077956318855,10,10.0,80,0.002754
0.03831251710653305,10,10.0,80,0.003162
0.03818080574274063,10,10.0,80,0.003631
0.03781856223940849,10,10.0,80,0.004169
0.03717175871133804,10,10.0,80,0.004786
0.03594214841723442,10,10.0,80,0.005495
0.034651800990104675,10,10.0,80,0.00631
0.03389141336083412,10,10.0,80,0.007244
0.03287004679441452,10,10.0,80,0.008318
0.03293447196483612,10,10.0,80,0.00955
0.03390724956989288,10,10.0,80,0.010965
0.0350683368742466,10,10.0,80,0.012589
0.035852063447237015,10,10.0,80,0.014454
0.0356961153447628,10,10.0,80,0.016596
0.03643651306629181,10,10.0,80,0.019055
0.03762213885784149,10,10.0,80,0.021878
0.038180071860551834,10,10.0,80,0.025119
0.03978080675005913,10,10.0,80,0.02884
0.04809623584151268,10,10.0,80,0.033113
0.05353336036205292,10,10.0,80,0.038019
0.04542439058423042,10,10.0,80,0.043652
0.050437092781066895,10,10.0,80,0.050119
