Time:,0:45:42.663937,Eff. time:,"1 day, 0:22:45.245984",Size:,2601,Cores:,32,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch size,Learning rate
0.156459768008488,8,4,1.0,80,0.0001
0.15216834799989823,8,4,1.0,80,0.000115
0.1474660982347942,8,4,1.0,80,0.000132
0.1424076129963507,8,4,1.0,80,0.000151
0.13655285338469975,8,4,1.0,80,0.000174
0.13027463268316916,8,4,1.0,80,0.0002
0.12367798828674036,8,4,1.0,80,0.000229
0.11646120319431567,8,4,1.0,80,0.000263
0.10882758523136635,8,4,1.0,80,0.000302
0.1008140677450248,8,4,1.0,80,0.000347
0.09267603896818484,8,4,1.0,80,0.000398
0.08439203144841743,8,4,1.0,80,0.000457
0.07618146827991996,8,4,1.0,80,0.000525
0.06829812973272806,8,4,1.0,80,0.000603
0.06100596367644258,8,4,1.0,80,0.000692
0.05449338627742396,8,4,1.0,80,0.000794
0.048919660304146066,8,4,1.0,80,0.000912
0.04450756985421583,8,4,1.0,80,0.001047
0.04129317546290856,8,4,1.0,80,0.001202
0.03920743595714643,8,4,1.0,80,0.00138
0.038043340869894714,8,4,1.0,80,0.001585
0.037504985422690186,8,4,1.0,80,0.00182
0.03728560645679615,8,4,1.0,80,0.002089
0.03717621515932647,8,4,1.0,80,0.002399
0.037089478224717094,8,4,1.0,80,0.002754
0.03699745412849183,8,4,1.0,80,0.003162
0.03688343759958407,8,4,1.0,80,0.003631
0.03674606685823144,8,4,1.0,80,0.004169
0.0365945475949804,8,4,1.0,80,0.004786
0.036424249633903776,8,4,1.0,80,0.005495
0.03622476663054775,8,4,1.0,80,0.00631
0.03599296200668367,8,4,1.0,80,0.007244
0.03455491281787434,8,4,1.0,80,0.008318
0.034558699166319706,8,4,1.0,80,0.00955
0.034501527235482665,8,4,1.0,80,0.010965
0.034308954512013996,8,4,1.0,80,0.012589
0.03398483001084451,8,4,1.0,80,0.014454
0.03375634455746549,8,4,1.0,80,0.016596
0.033435116736548046,8,4,1.0,80,0.019055
0.03298330753570082,8,4,1.0,80,0.021878
0.03232118946114395,8,4,1.0,80,0.025119
0.03144218110952616,8,4,1.0,80,0.02884
0.0305698230410689,8,4,1.0,80,0.033113
0.030172246045531252,8,4,1.0,80,0.038019
0.030697534512131395,8,4,1.0,80,0.043652
0.03179616008334636,8,4,1.0,80,0.050119
0.03252262066893545,8,4,1.0,80,0.057544
0.03211799351211607,8,4,1.0,80,0.066069
0.03268375628831146,8,4,1.0,80,0.075858
0.03280311609995334,8,4,1.0,80,0.087096
0.033808112388280256,8,4,1.0,80,0.1
0.03696674929850121,8,4,10.0,80,0.0001
0.036882810849358384,8,4,10.0,80,0.000115
0.03678538114480931,8,4,10.0,80,0.000132
0.036673935303614236,8,4,10.0,80,0.000151
0.03653617315113478,8,4,10.0,80,0.000174
0.03637816196885154,8,4,10.0,80,0.0002
0.036201618060753185,8,4,10.0,80,0.000229
0.035998516771160165,8,4,10.0,80,0.000263
0.03577726005068939,8,4,10.0,80,0.000302
0.03554639636118685,8,4,10.0,80,0.000347
0.03532576075258674,8,4,10.0,80,0.000398
0.03513044739941998,8,4,10.0,80,0.000457
0.03497834136396294,8,4,10.0,80,0.000525
0.03524605704101364,8,4,10.0,80,0.000603
0.03489622406822978,8,4,10.0,80,0.000692
0.034596300725911834,8,4,10.0,80,0.000794
0.03440693568846653,8,4,10.0,80,0.000912
0.034334774443058415,8,4,10.0,80,0.001047
0.03433552521438109,8,4,10.0,80,0.001202
0.034387579369289906,8,4,10.0,80,0.00138
0.03450696336056679,8,4,10.0,80,0.001585
0.0347161380041573,8,4,10.0,80,0.00182
0.035023208879489454,8,4,10.0,80,0.002089
0.035355122689636545,8,4,10.0,80,0.002399
