Time:,0:20:29.323191,Eff. time:,2:43:54.585528,Size:,200,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.04514516517519951,1.0,200,80,0.1
0.05380465090274811,2.0,200,80,0.1
0.06053353473544121,3.0,200,80,0.1
0.034964095801115036,4.0,200,80,0.1
0.05918265879154205,5.0,200,80,0.1
0.0984639897942543,6.0,200,80,0.1
0.06449252367019653,7.0,200,80,0.1
0.0492238774895668,8.0,200,80,0.1
0.05948391929268837,9.0,200,80,0.1
0.05521063879132271,10.0,200,80,0.1
0.04165896400809288,11.0,200,80,0.1
0.07133515924215317,12.0,200,80,0.1
0.10276038199663162,13.0,200,80,0.1
0.05025327578186989,14.0,200,80,0.1
0.048230476677417755,15.0,200,80,0.1
0.06785333901643753,16.0,200,80,0.1
0.04392186179757118,17.0,200,80,0.1
0.03859171271324158,18.0,200,80,0.1
0.051253367215394974,19.0,200,80,0.1
0.09875845909118652,20.0,200,80,0.1
0.044602170586586,1.0,200,80,0.1
0.029963742941617966,2.0,200,80,0.1
0.04669322818517685,3.0,200,80,0.1
0.04830748960375786,4.0,200,80,0.1
0.03973214328289032,5.0,200,80,0.1
0.04041984677314758,6.0,200,80,0.1
0.039504289627075195,7.0,200,80,0.1
0.06112261116504669,8.0,200,80,0.1
0.06321685016155243,9.0,200,80,0.1
0.09507766366004944,10.0,200,80,0.1
0.08036775887012482,11.0,200,80,0.1
0.07929398864507675,12.0,200,80,0.1
0.059479523450136185,13.0,200,80,0.1
0.03768838942050934,14.0,200,80,0.1
0.05685696750879288,15.0,200,80,0.1
0.07018348574638367,16.0,200,80,0.1
0.05334235727787018,17.0,200,80,0.1
0.050856832414865494,18.0,200,80,0.1
0.0501241572201252,19.0,200,80,0.1
0.06746909767389297,20.0,200,80,0.1
0.04135635867714882,1.0,200,80,0.1
0.0538494698703289,2.0,200,80,0.1
0.04535789415240288,3.0,200,80,0.1
0.04826164245605469,4.0,200,80,0.1
0.05111362785100937,5.0,200,80,0.1
0.05612914264202118,6.0,200,80,0.1
0.09429056942462921,7.0,200,80,0.1
0.06504536420106888,8.0,200,80,0.1
0.0962480753660202,9.0,200,80,0.1
0.04713372141122818,10.0,200,80,0.1
0.056220024824142456,11.0,200,80,0.1
0.0667339637875557,12.0,200,80,0.1
0.04320491477847099,13.0,200,80,0.1
0.06761717051267624,14.0,200,80,0.1
0.0841742530465126,15.0,200,80,0.1
0.05922612547874451,16.0,200,80,0.1
0.0638745129108429,17.0,200,80,0.1
0.05320286750793457,18.0,200,80,0.1
0.07467058300971985,19.0,200,80,0.1
0.042364854365587234,20.0,200,80,0.1
0.044812384992837906,1.0,200,80,0.1
0.07793181389570236,2.0,200,80,0.1
0.035484276711940765,3.0,200,80,0.1
0.03759165108203888,4.0,200,80,0.1
0.053135838359594345,5.0,200,80,0.1
0.06424026191234589,6.0,200,80,0.1
0.08959610760211945,7.0,200,80,0.1
0.06126883625984192,8.0,200,80,0.1
0.07880286872386932,9.0,200,80,0.1
0.06374426186084747,10.0,200,80,0.1
0.05153638869524002,11.0,200,80,0.1
0.055865444242954254,12.0,200,80,0.1
0.07403073459863663,13.0,200,80,0.1
0.06892430037260056,14.0,200,80,0.1
0.058576785027980804,15.0,200,80,0.1
0.066809743642807,16.0,200,80,0.1
0.06355597823858261,17.0,200,80,0.1
0.06636485457420349,18.0,200,80,0.1
0.04268570989370346,19.0,200,80,0.1
0.06725918501615524,20.0,200,80,0.1
0.04422254115343094,1.0,200,80,0.1
0.07847186177968979,2.0,200,80,0.1
0.04563532769680023,3.0,200,80,0.1
0.046192098408937454,4.0,200,80,0.1
0.050936780869960785,5.0,200,80,0.1
0.04925156757235527,6.0,200,80,0.1
0.0456886924803257,7.0,200,80,0.1
0.08490496873855591,8.0,200,80,0.1
0.03201720863580704,9.0,200,80,0.1
0.06241835281252861,10.0,200,80,0.1
0.06139945983886719,11.0,200,80,0.1
0.04010307788848877,12.0,200,80,0.1
0.04433734342455864,13.0,200,80,0.1
0.030883846804499626,14.0,200,80,0.1
0.12028747797012329,15.0,200,80,0.1
0.03673655912280083,16.0,200,80,0.1
0.0836128517985344,17.0,200,80,0.1
0.0706799328327179,18.0,200,80,0.1
0.05095495656132698,19.0,200,80,0.1
0.044792868196964264,20.0,200,80,0.1
0.046835195273160934,1.0,200,80,0.1
0.05619889870285988,2.0,200,80,0.1
0.036019619554281235,3.0,200,80,0.1
0.054629649966955185,4.0,200,80,0.1
0.05583532899618149,5.0,200,80,0.1
0.05013149231672287,6.0,200,80,0.1
0.06791103631258011,7.0,200,80,0.1
0.0819971114397049,8.0,200,80,0.1
0.0915394276380539,9.0,200,80,0.1
0.08903509378433228,10.0,200,80,0.1
0.056431837379932404,11.0,200,80,0.1
0.06638278812170029,12.0,200,80,0.1
0.05866795405745506,13.0,200,80,0.1
0.08457807451486588,14.0,200,80,0.1
0.05265701189637184,15.0,200,80,0.1
0.07372669875621796,16.0,200,80,0.1
0.08745785057544708,17.0,200,80,0.1
0.051259927451610565,18.0,200,80,0.1
0.04715830460190773,19.0,200,80,0.1
0.05097617581486702,20.0,200,80,0.1
0.042921606451272964,1.0,200,80,0.1
0.05786658450961113,2.0,200,80,0.1
0.03253772854804993,3.0,200,80,0.1
0.03256772831082344,4.0,200,80,0.1
0.05050944164395332,5.0,200,80,0.1
0.07424861937761307,6.0,200,80,0.1
0.04456527158617973,7.0,200,80,0.1
0.04891393333673477,8.0,200,80,0.1
0.05048307776451111,9.0,200,80,0.1
0.07409842312335968,10.0,200,80,0.1
0.09373856335878372,11.0,200,80,0.1
