Time:,0:25:32.121404,Eff. time:,3:24:16.971232,Size:,200,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,HN,Epochs,Batch size,Learning rate
0.043165337294340134,1.0,200,80,0.001
0.042617231607437134,2.0,200,80,0.001
0.041891537606716156,3.0,200,80,0.001
0.054224029183387756,4.0,200,80,0.001
0.03216291964054108,5.0,200,80,0.001
0.04000572860240936,6.0,200,80,0.001
0.03375529125332832,7.0,200,80,0.001
0.03955032676458359,8.0,200,80,0.001
0.03694162145256996,9.0,200,80,0.001
0.039263609796762466,10.0,200,80,0.001
0.038440972566604614,11.0,200,80,0.001
0.037424247711896896,12.0,200,80,0.001
0.03660139441490173,13.0,200,80,0.001
0.0396873913705349,14.0,200,80,0.001
0.037182729691267014,15.0,200,80,0.001
0.04249391704797745,16.0,200,80,0.001
0.0344766266644001,17.0,200,80,0.001
0.04201110452413559,18.0,200,80,0.001
0.03924189507961273,19.0,200,80,0.001
0.03842746466398239,20.0,200,80,0.001
0.03788360208272934,1.0,200,80,0.001
0.023895245045423508,2.0,200,80,0.001
0.023931868374347687,3.0,200,80,0.001
0.03481583669781685,4.0,200,80,0.001
0.036921799182891846,5.0,200,80,0.001
0.0445546992123127,6.0,200,80,0.001
0.042679689824581146,7.0,200,80,0.001
0.041617050766944885,8.0,200,80,0.001
0.041183363646268845,9.0,200,80,0.001
0.047846175730228424,10.0,200,80,0.001
0.039801038801670074,11.0,200,80,0.001
0.036035679280757904,12.0,200,80,0.001
0.0422750860452652,13.0,200,80,0.001
0.04276062920689583,14.0,200,80,0.001
0.03553484007716179,15.0,200,80,0.001
0.032705653458833694,16.0,200,80,0.001
0.04219295084476471,17.0,200,80,0.001
0.04042878746986389,18.0,200,80,0.001
0.0408022440969944,19.0,200,80,0.001
0.04597102478146553,20.0,200,80,0.001
0.04350477084517479,1.0,200,80,0.001
0.03134278208017349,2.0,200,80,0.001
0.055010050535202026,3.0,200,80,0.001
0.033430494368076324,4.0,200,80,0.001
0.04996146634221077,5.0,200,80,0.001
0.030543668195605278,6.0,200,80,0.001
0.04162563756108284,7.0,200,80,0.001
0.0442902036011219,8.0,200,80,0.001
0.03540303558111191,9.0,200,80,0.001
0.0347321592271328,10.0,200,80,0.001
0.04306972399353981,11.0,200,80,0.001
0.04290881007909775,12.0,200,80,0.001
0.038075391203165054,13.0,200,80,0.001
0.04629717022180557,14.0,200,80,0.001
0.045030780136585236,15.0,200,80,0.001
0.04250582680106163,16.0,200,80,0.001
0.03433704003691673,17.0,200,80,0.001
0.04476962983608246,18.0,200,80,0.001
0.04099021852016449,19.0,200,80,0.001
0.038481395691633224,20.0,200,80,0.001
0.04331231489777565,1.0,200,80,0.001
0.032530926167964935,2.0,200,80,0.001
0.04139707237482071,3.0,200,80,0.001
0.05095580220222473,4.0,200,80,0.001
0.0440739281475544,5.0,200,80,0.001
0.038848914206027985,6.0,200,80,0.001
0.04021491855382919,7.0,200,80,0.001
0.049196757376194,8.0,200,80,0.001
0.03280744329094887,9.0,200,80,0.001
0.03662661463022232,10.0,200,80,0.001
0.03723480552434921,11.0,200,80,0.001
0.04000362753868103,12.0,200,80,0.001
0.04270780086517334,13.0,200,80,0.001
0.04463297501206398,14.0,200,80,0.001
0.044264182448387146,15.0,200,80,0.001
0.039610978215932846,16.0,200,80,0.001
0.03494904190301895,17.0,200,80,0.001
0.03493982180953026,18.0,200,80,0.001
0.038470759987831116,19.0,200,80,0.001
0.03559548407793045,20.0,200,80,0.001
0.0411432646214962,1.0,200,80,0.001
0.03852138668298721,2.0,200,80,0.001
0.04541046544909477,3.0,200,80,0.001
0.03260885924100876,4.0,200,80,0.001
0.03383344039320946,5.0,200,80,0.001
0.06030634045600891,6.0,200,80,0.001
