Time:,0:16:22.346731,Eff. time:,2:10:58.773848,Size:,360,Cores:,8,CPU:,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz
MSE,H1,H2,Epochs,Batch size,Learning rate
0.03500026674652309,2,2,200,80,0.0001
0.03523689745100254,2,4,200,80,0.0001
0.034942689630162276,2,6,200,80,0.0001
0.033992664615010486,2,8,200,80,0.0001
0.03342788750989839,2,10,200,80,0.0001
0.03384460284966043,2,12,200,80,0.0001
0.034069858113820184,4,2,200,80,0.0001
0.03406156528633784,4,4,200,80,0.0001
0.035009376559155855,4,6,200,80,0.0001
0.03483257380005359,4,8,200,80,0.0001
0.03468541701196722,4,10,200,80,0.0001
0.030717495724182566,4,12,200,80,0.0001
0.034001524412227604,6,2,200,80,0.0001
0.03423011956134393,6,4,200,80,0.0001
0.03283839274294202,6,6,200,80,0.0001
0.03271724120779504,6,8,200,80,0.0001
0.034465148691218216,6,10,200,80,0.0001
0.028533893261499133,6,12,200,80,0.0001
0.03326678188053657,8,2,200,80,0.0001
0.03303987294024667,8,4,200,80,0.0001
0.03449314403079584,8,6,200,80,0.0001
0.02824958047611112,8,8,200,80,0.0001
0.033613333901588084,8,10,200,80,0.0001
0.03462586735552094,8,12,200,80,0.0001
0.03392970726108526,10,2,200,80,0.0001
0.032784716228998444,10,4,200,80,0.0001
0.033056342208672485,10,6,200,80,0.0001
0.0326570865377964,10,8,200,80,0.0001
0.033089835481102906,10,10,200,80,0.0001
0.034982168391312185,10,12,200,80,0.0001
0.0341398066716798,12,2,200,80,0.0001
0.031175397312067275,12,4,200,80,0.0001
0.034786266070108214,12,6,200,80,0.0001
0.03536349771926371,12,8,200,80,0.0001
0.03290445690167981,12,10,200,80,0.0001
0.030037664957833308,12,12,200,80,0.0001
0.03548734167578664,2,2,200,80,0.0001
0.03374538497252342,2,4,200,80,0.0001
0.03414443875374996,2,6,200,80,0.0001
0.034974660982061846,2,8,200,80,0.0001
0.034716438250946495,2,10,200,80,0.0001
0.0348379792372912,2,12,200,80,0.0001
0.035192999116764434,4,2,200,80,0.0001
0.03434690431435206,4,4,200,80,0.0001
0.033721082373031806,4,6,200,80,0.0001
0.03420123669240705,4,8,200,80,0.0001
0.03422020618496745,4,10,200,80,0.0001
0.03428930057418444,4,12,200,80,0.0001
0.03500768154301919,6,2,200,80,0.0001
0.03310126079861325,6,4,200,80,0.0001
0.03452505042383324,6,6,200,80,0.0001
0.03497198533245609,6,8,200,80,0.0001
0.03511409390198369,6,10,200,80,0.0001
0.032016773469658186,6,12,200,80,0.0001
0.03456844149315892,8,2,200,80,0.0001
0.034321430966234606,8,4,200,80,0.0001
0.0337920733011617,8,6,200,80,0.0001
0.03362992584502428,8,8,200,80,0.0001
0.033472073477964506,8,10,200,80,0.0001
0.03265796855866885,8,12,200,80,0.0001
0.03413459945504591,10,2,200,80,0.0001
0.034911271679091076,10,4,200,80,0.0001
0.031721054372545986,10,6,200,80,0.0001
