Time:,3:47:15.937309
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.04822678104768029,6,8,245,232,0.17214788729839972
0.04146357033265653,4,4,326,48,0.0233159517409479
0.04674540064481754,2,6,133,241,0.019740561916553354
0.04488074412220238,2,6,10,88,0.049354249205743585
0.044940480200991666,8,10,395,36,0.07881709222354363
0.0569347888481903,6,6,316,140,0.0871229172947896
0.045174678736700224,6,10,17,165,0.09256906297539032
0.04741276611190515,6,4,326,194,0.009580552856295266
0.062461953578865026,10,8,372,276,0.19506281466267042
0.05846679860587782,6,4,173,230,0.11998618948808072
0.04779021193485125,2,8,66,11,0.06569725718821112
0.07125218331292817,6,2,154,36,0.1792760708341127
0.04616893476864709,8,6,11,272,0.1573049147633415
0.058013678878148844,6,4,118,199,0.17726356928818499
0.053187436993316614,8,4,84,4,0.014401530572794679
0.050308094659026796,8,10,276,297,0.13813781041976025
0.08082611197687113,10,6,213,51,0.03184566737228453
0.0768844748534831,10,8,191,265,0.08090004244222716
0.06862589686303174,4,4,165,8,0.11275580293209599
0.054457409343647165,8,4,86,54,0.08591021016051335
0.04348108891466087,10,2,367,49,0.1886821980343511
0.08215032693285157,8,2,102,278,0.16767846950448242
0.045833002439198266,4,8,147,281,0.12271162703706245
0.03865392245132475,8,6,285,41,0.16580349491506094
0.05931136113870879,8,6,33,113,0.1867339085635835
0.0438944176645112,6,4,229,172,0.08343690629755442
0.02802633232008463,8,4,249,144,0.19487098158591123
0.08310435808867063,8,2,89,37,0.035137269549584245
0.041536696795532124,6,8,227,171,0.13087378270303604
0.05589680013229677,4,10,80,255,0.19209561284409152
0.04516929893281027,6,4,105,200,0.03644090676544124
0.0423889809848461,6,2,136,121,0.09356797595047181
0.17332519810443667,8,10,207,122,0.011783508042684425
0.046405861105117616,2,8,4,126,0.0013678324678758102
0.04736701749866637,6,4,248,126,0.0028409055524732264
0.04589461686516814,6,4,212,234,0.10439329141224209
0.03750090643523625,6,2,164,211,0.18489354469182995
0.07254291177295508,6,4,258,286,0.04296237540775536
0.0937293433625346,10,6,303,157,0.11894168054232757
0.04333096998424088,4,2,212,228,0.003653843364938052
0.03440703340419311,2,10,163,135,0.1565489184466296
0.04828551229030516,6,10,145,129,0.16678324841184208
0.04576287176560778,2,8,317,148,0.07922580650186745
0.05981249721968234,2,4,76,32,0.18181733714749965
0.1110277186842021,6,10,175,24,0.045019032996621806
0.06580684575353543,8,6,202,224,0.17544765858780415
0.04008691409457377,4,4,397,259,0.021858155255435132
0.04123838279306201,4,6,163,11,0.03395785148916891
0.0608868981122265,6,8,171,237,0.07728657973782779
0.058764774181624096,10,4,38,293,0.0577399816016615
0.1889496836257188,8,2,400,294,0.2
0.052602411475496644,2,6,256,115,0.19241974041057466
0.27385077104652367,8,4,232,128,0.2
0.08414514310766354,8,8,259,186,0.1942855240756245
0.058473731971201606,8,4,246,148,0.19451638349519923
0.04603136882315299,2,10,64,58,0.15654891845089955
0.028904493879471044,6,2,98,187,0.18495265752621887
0.048679541030847186,2,10,128,132,0.06575161516582749
0.0628140930152358,2,10,153,147,0.10050262916945837
0.11680282544495986,4,6,281,206,0.06461265161497395
0.04614872204577887,6,4,101,187,0.19898024394280975
0.053574781076559545,6,2,96,61,0.19495753267336988
0.04570434621537946,8,2,253,140,0.08127724632689695
0.036407428621469284,8,4,162,143,0.19454796372396194
0.040692835666270244,4,4,96,189,0.13621709247945848
0.03811619732095401,6,2,103,187,0.18495258132232012
0.053626767157079924,8,4,336,144,0.11610044412669178
0.04285495431317668,6,2,49,187,0.15483728358895424
0.044550806812628616,8,4,285,144,0.2
0.055666356381256464,8,4,45,144,0.15102064110361077
0.041476429464463574,2,10,206,136,0.2
0.049236040692494695,6,2,326,187,0.2
0.13321808077191105,6,2,155,211,0.18465918972177228
0.06588736806214515,6,10,226,186,0.09526121425556272
0.050949314311306504,2,6,97,185,0.1913998957620864
0.03704317974493067,6,2,41,187,0.1808456162887509
0.045997137028199006,6,2,77,187,0.008235269305132745
0.03202728246682027,6,2,9,187,0.16489638555469038
0.0410512832339574,6,2,150,187,0.1043960627273726
0.05043536443494777,6,2,89,187,0.15795857575281336
0.03606598941028552,6,2,1,187,0.2
0.03597449998268988,6,2,1,187,0.2
0.04480510651405859,6,2,28,187,0.16533981305590442
0.048707068774916214,6,2,58,187,0.14508096889716238
0.06996061602098792,8,6,227,37,0.029419906410771086
0.06865148755973914,8,6,283,46,0.18201987853754248
0.06300533901727079,8,6,214,143,0.175838561230722
0.04513517950643681,2,10,89,136,0.037737405536607205
0.041705942429215596,6,2,3,187,0.030683283323367772
0.056742173451356945,6,2,79,187,0.10037055754270771
0.04429218133495079,6,2,270,182,0.05582372537823219
0.051017938699053446,4,4,290,254,0.04769714515126061
0.03642976881596301,8,2,97,186,0.17572797772170515
0.08529410269184742,8,2,165,186,0.16551565202444665
0.038612151518500525,6,2,1,187,0.08504712986122834
0.07607561358723924,6,4,249,144,0.19769663470412074
0.046093415039245446,6,2,158,186,0.16274772395899234
0.300756323707665,4,10,281,17,0.04855998588414399
0.036179648337887345,4,4,329,266,0.04481629687652649
0.03626261011545338,4,4,317,264,0.028081845384994995
