Time:,0:33:21.154994
MSE,H1,H2
0.0409874394403495,2,2
0.05028088703177443,2,4
0.050540036000333105,2,6
0.04586371901059054,2,8
0.048091458157279846,2,10
0.046075894367518314,2,12
0.04427671316239909,2,14
0.04277236436843439,2,16
0.0434378397371389,2,18
0.04113535720622816,2,20
0.026805378041989285,4,2
0.029432351345967746,4,4
0.03893363264576465,4,6
0.038913702334284754,4,8
0.033879679672099774,4,10
0.029970286531166034,4,12
0.03461934457289728,4,14
0.03819563748716945,4,16
0.04262626215759705,4,18
0.03481363802024442,4,20
0.03558458355817112,6,2
0.0861564586046873,6,4
0.04393193341033078,6,6
0.047041463633961424,6,8
0.041902371124513935,6,10
0.054369117863044616,6,12
0.05174475079767002,6,14
0.246597462835571,6,16
0.05159140791552254,6,18
0.04888212221597584,6,20
0.058684034848798375,8,2
0.04486886167453634,8,4
0.04693896368026615,8,6
0.03998638771840393,8,8
0.04512871625409133,8,10
0.03506328658344515,8,12
0.0592975692455995,8,14
0.07269010703647454,8,16
0.06423910220315379,8,18
0.059650276519296684,8,20
0.0447994803964652,10,2
0.0830784651249971,10,4
0.053932656455536715,10,6
0.0593428476915807,10,8
0.05804948591190885,10,10
0.08497846889927718,10,12
0.08607834235319886,10,14
0.048980349521124025,10,16
0.07913748085138636,10,18
0.05549284322082597,10,20
0.04630797323495024,12,2
0.051666783316589866,12,4
0.06938310108682894,12,6
0.15872863295696907,12,8
0.03723836740667458,12,10
0.07724334383431605,12,12
0.06668715698750088,12,14
0.06983703381693017,12,16
0.06581812392546411,12,18
0.06404377049593175,12,20
0.04916588113867255,14,2
0.06915100304318998,14,4
0.0436889719814916,14,6
0.08002255555924176,14,8
0.05527394200310699,14,10
0.08512077451944888,14,12
0.05439163716619168,14,14
0.1071913004791817,14,16
0.05530244839686203,14,18
0.05497873172413631,14,20
0.05513895781779861,16,2
0.06012378506275996,16,4
0.07936700100403211,16,6
0.04295570074475222,16,8
0.056197540555523055,16,10
0.07334904514301584,16,12
0.21509335420664807,16,14
0.0956066096708213,16,16
0.044176550764845,16,18
0.052811255535441706,16,20
0.055776796863042946,18,2
0.07810426076182092,18,4
0.055153053862431675,18,6
0.06162451292892307,18,8
0.07917651485228107,18,10
0.06642623583133545,18,12
0.08717271643893539,18,14
0.07371004698793568,18,16
0.05724164805713906,18,18
0.05884264353029639,18,20
0.0694616177639712,20,2
0.054816968003389865,20,4
0.10945696471593562,20,6
0.10197323487500891,20,8
0.047619230753230074,20,10
0.07493211166602727,20,12
0.06570433829757581,20,14
0.07141261117316403,20,16
0.05010800011028501,20,18
0.06851242674178624,20,20
