Time:,1:07:12.681067
MSE,H1,H2
0.0466505616214846,2,2
0.06179260013005326,2,4
0.056641273087367286,2,6
0.056598102824348503,2,8
0.05633059449282893,2,10
0.045645278668866994,2,12
0.04299085126610418,2,14
0.04111786319341754,2,16
0.05923301937332273,2,18
0.05299511410038455,2,20
0.05005169758721064,2,22
0.05352034768484741,2,24
0.06300517106788976,2,26
0.06505133203082565,2,28
0.05788065829461542,2,30
0.05594784052990083,4,2
0.04243039890936851,4,4
0.061474938362896456,4,6
0.03512862053205606,4,8
0.06224908490625222,4,10
0.03903141665480587,4,12
0.03577587776842073,4,14
0.0363320787259959,4,16
0.0378132316031749,4,18
0.09781617980427017,4,20
0.223735290183137,4,22
0.046363564960815264,4,24
0.03836032566831122,4,26
0.0358693965314119,4,28
0.045411687286852014,4,30
0.037085228304985146,6,2
0.06024993970088741,6,4
0.05222746538486877,6,6
0.08131685334486,6,8
0.03988424858160498,6,10
0.1707941230007803,6,12
0.05883529415228365,6,14
0.09190702108053772,6,16
0.14191810288376,6,18
0.05293463173067692,6,20
0.15016449395345455,6,22
0.14439323479220756,6,24
0.05805536429666624,6,26
0.08963685703773769,6,28
0.07645403876935951,6,30
0.09471685932033645,8,2
0.12007321900582707,8,4
0.06048761143756064,8,6
0.04477176670160173,8,8
0.11812893624754554,8,10
0.46886036129683706,8,12
0.1550982836010294,8,14
0.10268805117938819,8,16
0.48186623611646084,8,18
0.04814871198292565,8,20
0.06593460685884908,8,22
0.7352443970053999,8,24
0.04020612505294922,8,26
0.1960905340559869,8,28
0.059533889246041534,8,30
0.041414555005763645,10,2
0.06291308115100319,10,4
0.08951496826042374,10,6
0.05585287665345617,10,8
0.14212441941664278,10,10
0.11142638269272384,10,12
0.08163745844575493,10,14
0.12218380333529903,10,16
0.09672606668441842,10,18
0.24627337202262684,10,20
0.10466129195914702,10,22
0.1357282376814511,10,24
0.4198901697722125,10,26
0.15670503379946488,10,28
0.28398475183867855,10,30
0.11637443313648813,12,2
0.05891722633264941,12,4
0.09770041379261324,12,6
0.13629117018454096,12,8
0.13223619703442882,12,10
0.04892151223047035,12,12
0.18120303176431396,12,14
0.6067025925855607,12,16
0.1616327691265062,12,18
0.11058774185306121,12,20
0.08094680238427188,12,22
0.16100815278010083,12,24
0.14168969547517,12,26
0.09309683194721692,12,28
0.13665140940572645,12,30
0.14061935896198657,14,2
0.1529258317803651,14,4
