Time:,2:09:02.415025
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.042884315573486015,8,10,373,153,0.154294847780594
0.027411672915900243,4,4,155,31,0.1603942482892504
0.06370229828545755,10,10,283,121,0.10024892559213942
0.041679154801249584,2,4,384,247,0.019740561916553354
0.03621918220585191,6,2,252,77,0.004526568329245149
0.03632130547615796,6,8,232,140,0.12311769606885542
0.033563336787959926,8,2,4,259,0.1866347063863061
0.03755213989647414,4,8,372,108,0.15776715557385507
0.08209324124723427,8,10,108,82,0.008207174138270226
0.0521943234151511,10,2,397,198,0.07535679855820941
0.061583258996420386,4,10,90,85,0.012055863633692397
0.03955337271217738,4,2,237,87,0.1950628146626704
0.06071593789680192,8,4,19,86,0.06600072227962094
0.0667862149881496,10,8,390,239,0.001452135991801558
0.03812795786999592,10,6,11,285,0.07660386941182967
0.04622299654561205,4,8,335,152,0.07514344653987103
0.04957356525659402,10,4,257,122,0.12390111502099424
0.06185445922555275,6,4,371,278,0.17726356928818496
0.03955162737803613,4,6,373,115,0.1460381762058216
0.0744057814724153,8,10,202,276,0.18962983191585978
0.09234958913954924,10,8,321,151,0.1412289132598465
0.04478239116767508,2,10,242,234,0.12678178121330075
0.04079622574848064,6,2,108,131,0.11372508208791333
0.05820059669939355,8,6,314,293,0.10056165672017185
0.04649107544619007,4,6,3,213,0.13391740644060232
0.04869822379537646,10,4,209,9,0.11159638960264717
0.07317973865051801,10,2,62,127,0.022901733178658235
0.04122562699012302,4,4,212,156,0.13818611224380545
0.05231407950349962,8,10,85,29,0.050597889433801405
0.05251001234171608,4,6,57,13,0.09146104548539852
0.045442271554940385,2,4,238,278,0.08380308904201847
0.07567076152393162,8,4,40,296,0.12521402858449007
0.04812802360789324,8,6,88,39,0.19487098158591123
0.9356346487598848,4,4,304,148,0.044282367263567525
0.058388927937002864,8,6,283,108,0.13158805921487932
0.03621779585774665,2,4,218,284,0.13087378270303604
0.10107323776681293,8,10,363,260,0.0394344186383377
0.049516130294150626,2,2,49,106,0.05225859835111699
0.055160776441085066,8,4,317,84,0.07542230786341894
0.06025923516196204,4,10,179,107,0.04043096292135038
0.06739770734662859,10,8,128,89,0.08078194997395663
0.18493579078376932,10,8,381,73,0.08363426382508601
0.044618815805561526,2,4,228,265,0.17429750868423477
0.044016144657247395,2,10,274,2,0.15656884483587774
0.04191590525123054,8,10,115,143,0.08170895495450636
0.028314572774104145,8,4,158,10,0.07271162806270028
0.04523098779382015,2,6,274,32,0.06894895232738836
0.04061477946456614,6,8,54,54,0.016538271962185023
0.059836890188051106,6,2,273,247,0.0036538433649380515
0.047444234200617885,4,10,303,216,0.14498551162517756
0.054150518425833724,4,4,309,171,0.07678021801845218
0.04449226056734202,2,4,305,168,0.019572575338956778
0.04616077794611847,4,4,290,161,0.026875513833458257
0.07245668490294471,4,4,302,126,0.023693499162898306
0.06113739624093911,2,4,307,153,0.0555434752890402
0.04812993760394821,4,4,310,12,0.05161586679679019
0.03329345332914996,4,2,300,163,0.046889449977172176
0.037350364393155866,4,4,239,148,0.043555510905434296
0.03012959656827323,4,2,292,149,0.045316973042944804
0.0745918641877299,6,4,303,126,0.04524404518774328
0.11957011715173615,4,4,385,153,0.04440464385736206
0.08983834583673153,4,10,314,138,0.04308577134071281
0.037192490761681206,4,4,277,148,0.04053796435785886
0.0365861049303369,4,4,301,17,0.04216322508911891
0.05765256198619928,10,4,308,147,0.03646109668184375
0.06804115588887397,4,8,310,148,0.04592513895231559
0.036281876941355394,8,2,326,144,0.04436973132333962
0.059946496082887026,6,4,303,141,0.04485088011273432
0.05580386862034306,4,4,364,256,0.04406840644709105
0.045173946683598615,2,4,302,158,0.043426086785085805
0.03797537809374175,4,4,295,153,0.046116020276952344
0.04321410376646693,4,6,306,112,0.044366242280767694
0.11330606417311165,4,4,386,145,0.046917716331160014
0.05110690679327175,4,4,305,179,0.042364971086333775
0.051379257612205353,4,6,293,146,0.04338322379545418
0.06662208496256948,4,2,308,144,0.038999125944304484
0.046484101518065986,4,4,335,150,0.07039749232014325
0.046735959211865095,2,4,302,138,0.0540467563300675
0.04540352983781839,8,6,304,147,0.05243588718323773
0.037720691647196124,4,4,311,143,0.026482485454757763
0.05036309570967683,4,4,385,149,0.042478940820241666
0.047813040236730484,2,4,302,148,0.05202072664704691
0.03666133063368732,4,4,316,144,0.043749993169124694
0.03460912137861702,4,4,307,149,0.05176070300990166
0.03607672699557492,4,4,103,214,0.044318491039321804
0.05508584319764195,4,4,301,205,0.04414622663694674
0.041004472859578756,4,2,303,233,0.04393112314226351
0.03838615574002789,6,4,305,88,0.04350988726365021
0.12494340980342446,4,10,304,151,0.045215548028861116
0.05436088102849009,4,6,286,148,0.048672391858635485
0.0456360502880892,4,4,306,123,0.0433250413094383
