Time:,12:20:58.068427
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.05274049892520249,6,8,245,232,0.17214788729839972
0.05256421304432059,4,4,326,48,0.0233159517409479
0.04125359185887423,2,6,133,241,0.019740561916553354
0.043471566519481336,2,6,10,88,0.049354249205743585
0.060589268838192795,8,10,395,36,0.07881709222354363
0.050496016256101284,6,6,316,140,0.0871229172947896
0.04919903344553025,6,10,17,165,0.09256906297539032
0.04857437753977275,6,4,326,194,0.009580552856295266
0.08147207248784355,10,8,372,276,0.19506281466267042
0.04788281140526058,6,4,173,230,0.11998618948808072
0.04463672710616786,2,8,66,11,0.06569725718821112
0.04364956563828191,6,2,154,36,0.1792760708341127
0.051118596618556986,8,6,11,272,0.1573049147633415
0.05820342929932623,6,4,118,199,0.17726356928818499
0.05109230530919601,8,4,84,4,0.014401530572794679
0.05507121534997502,8,10,276,297,0.13813781041976025
0.14971750402235784,10,6,213,51,0.03184566737228453
0.0911746496685839,10,8,191,265,0.08090004244222716
0.05486290867376095,4,4,165,8,0.11275580293209599
0.04328802857194558,8,4,86,54,0.08591021016051335
0.04773973688209125,10,2,367,49,0.1886821980343511
0.04971601800729132,8,2,102,278,0.16767846950448242
0.05002034327829008,4,8,147,281,0.12271162703706245
0.04416674351689731,8,6,285,41,0.16580349491506094
0.06095460495062503,8,6,33,113,0.1867339085635835
0.038613319691513756,6,4,229,172,0.08343690629755442
0.08093721348690411,8,4,249,144,0.19487098158591123
0.048706417750378046,8,2,89,37,0.035137269549584245
0.038850172363095486,6,8,227,171,0.13087378270303604
0.04709244554212438,4,10,80,255,0.19209561284409152
0.09016272084275354,6,4,105,200,0.03644090676544124
0.042304273680222514,6,2,136,121,0.09356797595047181
0.09696309524514585,8,10,207,122,0.011783508042684425
0.046806805007543806,2,8,4,126,0.0013678324678758102
0.0813407967974468,6,4,248,126,0.0028409055524732264
0.0671381892560145,6,4,212,234,0.10439329141224209
0.03478920001277733,6,2,164,211,0.18489354469182995
0.05695458439302671,6,4,258,286,0.04296237540775536
0.06690670541638183,10,6,303,157,0.11894168054232757
0.05073028565926999,4,2,212,228,0.003653843364938052
0.03606811805348425,2,10,163,135,0.1565489184466296
0.0477448728243578,6,10,145,129,0.16678324841184208
0.041829912552107704,2,8,317,148,0.07922580650186745
0.049724500257559784,2,4,76,32,0.18181733714749965
0.8078440834003321,6,10,175,24,0.045019032996621806
0.04796014424403375,8,6,202,224,0.17544765858780415
0.05384775367609458,4,4,397,259,0.021858155255435132
0.04125482361383599,4,6,163,11,0.03395785148916891
0.06703739392299639,6,8,171,237,0.07728657973782779
0.036638711414137284,10,4,38,293,0.0577399816016615
0.04325941981690534,2,6,23,1,0.09136227408215628
0.05088841069696952,2,6,389,1,0.2
0.04681193814176635,4,2,135,58,0.1790159449216585
0.05361364854957021,2,2,165,119,0.2
0.07245090446429937,10,10,140,168,0.2
0.04901394344491366,2,8,2,300,0.2
0.04822433116723121,4,2,400,45,0.15651832395553827
0.036520481155512305,2,6,400,80,0.2
0.14216112158320604,8,10,393,216,0.09703476199181245
0.05323978293536101,2,6,1,1,0.06575165934217828
0.054241644084412115,2,2,400,1,0.05838866021673677
0.0430330804073576,10,10,234,220,0.0001
0.1291356218237187,10,10,211,300,0.17009955748926878
0.060401652370849324,10,2,400,223,0.2
0.04044401828709722,4,10,82,132,0.2
0.04531218233458634,2,10,387,173,0.2
0.06242627083413553,4,2,399,120,0.2
0.040715289263604806,4,10,53,14,0.2
0.05005954383451325,2,10,1,1,0.08616226135904854
0.03263042584792712,2,10,1,32,0.16626275271517205
0.04475152612448001,2,2,1,80,0.01812024706813293
0.05511524042322482,2,6,250,109,0.035760945397547636
0.05067998350677289,2,2,219,1,0.13205064876809597
0.055607022873199574,2,8,1,1,0.16238815892590755
0.0406750467826929,2,8,400,12,0.03082962809444811
0.04410455612094656,2,4,1,19,0.14681412834707022
0.04123853059676518,2,4,400,32,0.06381212085772371
0.060838365610318794,10,2,381,30,0.10072418430598935
0.0473403338485162,2,6,1,1,0.0001
0.05446534614946626,2,4,1,1,0.05168662924664917
0.04778081017669913,2,2,1,23,0.08186583127561364
0.041295620540444014,10,10,1,79,0.08491581351000439
0.05347880799663661,6,2,387,191,0.2
0.04704472874337,10,8,1,282,0.016787803511528337
0.05749179143163676,10,4,400,287,0.07224851617016648
0.03733058525758903,2,10,1,38,0.1623609440388048
0.041915385660012086,6,2,1,78,0.2
0.03712503544708127,6,2,1,136,0.13053855585207433
0.04107564644317476,6,2,400,31,0.2
0.04574422267228242,2,10,113,168,0.09672111158741463
0.043922684794710246,2,10,67,138,0.0001
0.06202882674856171,2,10,188,98,0.2
0.04506734824346395,2,2,400,270,0.2
0.034444969159695187,4,10,1,184,0.1336784015207769
0.25627912265862574,10,2,1,135,0.0001
0.03415470501559131,10,10,1,84,0.13088333956509018
0.052302031719349204,6,2,72,226,0.2
0.045831997937064814,2,2,400,300,0.004519718817586802
0.051597711707082404,8,2,213,225,0.2
0.04871877847980351,10,2,386,294,0.13541101703459127
0.03883942099950475,4,6,169,125,0.11779253272576476
0.09653798656009478,10,8,298,286,0.14850734522430542
0.03941321063062385,6,2,400,161,0.0001
0.04285380853128537,2,10,400,132,0.0001
0.04461443073212686,4,10,137,132,0.12338323294180963
0.0529716299291646,6,2,103,198,0.2
0.042478891982326565,6,10,400,300,0.0001
0.03988412111589739,4,8,283,163,0.2
0.06835287902492275,6,8,370,151,0.2
0.04605091573195598,6,2,54,214,0.2
0.042683380629769146,2,10,361,120,0.0001
0.046155738293001444,6,2,148,216,0.2
0.05067696953971298,10,2,1,300,0.03235568976042371
0.04359539583969526,2,10,147,115,0.0001
0.059215986403749636,6,2,400,225,0.15920198957874082
0.041043620606565905,2,8,400,193,0.0001
0.04403400532933344,2,4,236,208,0.0001
0.039363789477463704,4,8,352,90,0.1367546203751297
0.05287168406469324,10,6,1,204,0.0001
0.04890359453572508,2,2,300,187,0.16009535594778931
0.043222500351742105,10,10,400,103,0.2
0.05230692398405826,4,10,32,162,0.055311166901442915
0.03919311698025152,4,10,221,113,0.2
0.04018409994681884,4,10,95,110,0.2
0.05180463752813963,4,8,1,210,0.2
0.045618209056365454,2,10,287,117,0.0001
0.04682457875735423,4,10,349,300,0.2
0.048956960924315056,2,4,333,214,0.1988754605786165
0.045060566566820504,4,10,2,202,0.2
0.04220702940928591,2,10,396,122,0.0001
0.039835921823893415,2,10,400,122,0.0001
0.04522888133032204,2,10,400,122,0.0001
0.039650608803364254,4,2,1,300,0.2
0.040518907387779544,4,2,334,300,0.2
0.03982950567292386,2,10,392,119,0.0001
0.061480705953527406,6,2,400,147,0.10541116592885637
0.04310937130870309,2,2,278,209,0.0001
0.045744015172085886,2,2,178,215,0.0001
0.04382787389804101,2,2,202,209,0.0001
0.043752772213668516,4,6,59,98,0.10008370412424315
0.0561274384923856,10,10,400,1,0.1589957198562333
0.0396791897751078,4,10,274,197,0.14217328952358266
0.04765466933323921,8,10,1,300,0.2
0.3326550006544341,6,4,1,300,0.0001
0.08017186845807041,6,10,245,300,0.05219013570958599
0.04201937937379328,6,4,400,288,0.2
0.06591446647334498,6,2,400,275,0.042380424845226104
0.06666695539049372,2,4,400,109,0.022710043203239515
0.20530361422650334,2,4,1,142,0.0001
0.043586569164424285,4,10,400,22,0.2
0.060686402202679526,6,4,400,296,0.08244248895209727
0.05309883116197024,2,2,353,56,0.2
0.04035066536839546,4,2,75,300,0.010825784837432625
0.05429914015976732,6,6,388,272,0.2
0.04371181290965648,6,10,400,221,0.0001
0.04472840840665776,6,2,349,108,0.15265716563261142
0.05640163535194174,2,10,268,129,0.0027898000929795857
0.0652129742727309,4,2,1,300,0.08290742515962016
0.045659487684943184,2,2,400,140,0.0895027495003083
0.06707818517752837,8,10,311,37,0.09541416702429754
0.04020483812469272,4,2,346,300,0.2
0.03998392392591137,2,2,400,300,0.15096393571499414
0.03809533217350721,4,2,377,300,0.16128769033992618
0.039826784771799975,2,2,297,177,0.00015645154359816626
0.03528379614782551,4,10,264,300,0.05640252635569391
0.057333680802996424,2,10,341,300,0.06900027943986542
0.04747773852721468,2,6,301,263,0.04220083363625583
0.06494378727956275,2,4,400,266,0.010422368498549902
0.11297974966447341,10,4,331,97,0.002731187880199043
0.03738668149072687,2,2,400,115,0.04669866141576306
0.04289762295684657,4,2,353,300,0.2
0.03590054870722238,4,2,346,300,0.14149774378940463
0.04524741171164993,6,6,135,204,0.0001
0.05417837530256461,2,4,400,1,0.0011350356244381823
0.22191169469487804,6,4,400,274,0.07948964149881588
0.04600211335849818,10,8,16,94,0.0001
0.04275023854029941,2,4,34,117,0.04981242165240392
0.059551634930656495,8,6,71,1,0.03596342838863927
0.05404554778321857,6,8,35,209,0.10370930278259041
0.08974274101919905,8,4,383,300,0.08545774310549775
0.05523258243201727,6,2,400,300,0.039133429377601094
0.16597016654887398,6,2,400,300,0.0611139986821308
0.055843494393223475,8,10,291,62,0.19999657635565157
0.06917625328754398,4,6,379,1,0.06630243951668956
0.03905669132214484,4,6,123,300,0.055643862520025476
0.049186010497251034,6,6,365,300,0.10141725125787278
0.06341619151789138,4,2,400,1,0.053935011611868644
0.04238712958939655,2,2,80,300,0.006706452971079146
0.06278436614459422,2,2,400,241,0.03807122027390501
0.10419537700960158,4,4,400,300,0.07098334085557895
0.04660996159885526,4,8,1,300,0.039139898852810454
0.08753728304347999,6,10,210,175,0.2
0.05211626804986118,2,10,400,83,0.08630987357535337
0.053579217373686476,8,4,272,1,0.0001
0.051285192582411404,6,10,69,209,0.0733646701136356
0.044892636658305694,2,2,335,67,0.039088607280296395
0.04810066449808595,4,2,52,243,0.11932839806319455
0.045034228321375276,2,4,393,254,0.0001
0.10880950562081496,4,10,1,57,0.0001
0.05089350058032716,8,2,1,1,0.2
0.04677674570847675,2,10,98,300,0.0001
0.04945951537009228,6,10,400,300,0.2
0.04739548940276562,2,10,400,1,0.03130924397360161
0.04583483103510749,6,2,212,55,0.2
0.05227065383931252,2,10,1,57,0.0001
0.04415651955663446,4,10,400,137,0.2
0.051228296659331665,2,4,126,112,0.08510025798877305
0.17160089136130502,4,10,1,300,0.0001
0.046374975780838865,4,10,400,160,0.16231657522677218
0.057096885448347734,4,2,400,230,0.15512796907984752
0.055199210119991085,8,6,265,1,0.0001
0.07709461078085972,6,4,248,259,0.08469824679007622
0.06262648670827523,4,2,400,154,0.04766046192125289
0.05198656727093417,4,10,400,1,0.18790012297401396
0.045835388191937415,2,8,1,300,0.036748672904405866
0.06008852657728324,8,4,271,71,0.05987306096057633
0.0512833410944388,4,10,400,1,0.19496041993355503
0.06692254254357549,4,10,400,147,0.2
0.04426410407671023,4,10,286,1,0.12455275401163866
0.057817276461380775,4,10,264,1,0.07872240035313266
0.037167298198724386,2,8,400,48,0.09548514878992993
0.050805226943232716,2,2,393,300,0.050076724027802506
0.035750201706643246,2,8,400,48,0.15359300501617135
0.046597522195352244,2,2,398,300,0.13072739189182703
1.2680487661583224,4,10,400,250,0.2
0.05199623800333817,2,2,7,138,0.2
0.049862711965498546,4,8,1,259,0.15247412975020472
0.03821218690390493,4,10,1,253,0.18463391627031753
0.044441414453612375,10,4,78,284,0.13308182459916787
0.05739495216783051,4,10,223,183,0.14148514414260427
0.04353811436614715,4,8,1,300,0.16307461562631317
0.04889670173076678,4,8,267,104,0.1527193107751485
0.042349398328208554,4,2,358,264,0.0001
0.047923211270313584,6,8,376,273,0.2
0.04243631659646937,2,10,296,126,0.009765815416205768
0.0548880361899594,4,2,174,208,0.13165636630556246
0.040941207845332304,2,4,1,91,0.040094046283642784
0.048719359099466605,2,10,235,127,0.07919053804700478
0.042672031638234964,2,4,400,235,0.0001
0.043355126866485495,6,2,400,35,0.2
0.045234311650441734,2,8,177,141,0.0001
0.04888422164802307,6,4,1,46,0.2
0.03996970137152053,2,10,353,127,0.05584468439180857
0.041992675435105695,4,2,1,239,0.06578777168302158
0.041164716772228174,4,2,400,226,0.13421610163264472
0.044960918689971076,2,6,194,46,0.08472890567521454
0.05734822174902983,2,10,334,128,0.019426392458944508
0.038645778727266517,2,8,109,65,0.1971462069293192
0.037176464435454755,2,10,212,135,0.12211317706949705
0.04476505510927694,6,2,400,299,0.0001
0.045021099016103114,2,8,335,94,0.1386855308557295
0.047339074911040044,2,4,82,245,0.017362735818817678
0.042326876071462544,2,10,151,138,0.08614813529862073
0.03404240485314196,6,2,1,46,0.2
0.04338531991329288,2,8,372,126,0.001211424498583517
0.06537979542304018,10,2,67,292,0.2
0.04110098719627221,2,2,1,21,0.1522217988293485
0.039134435814751206,2,4,181,7,0.023489040432787343
0.04846200301486544,4,2,192,300,0.02239606910785674
0.045085712243664394,2,10,1,11,0.2
0.053932885391700436,8,10,365,43,0.16790152882072223
0.042128106655712344,2,8,104,293,0.0705103501674733
0.05496262054461608,2,10,381,130,0.0009159974983302819
0.04524740370745649,6,10,367,204,0.0001
0.04850857600733959,2,2,1,41,0.042519489733287695
0.04321208464643711,4,6,1,141,0.013545261455549986
0.04824361985032535,2,10,153,134,0.1817369290719106
0.043624902317743054,6,4,231,257,0.0001
0.03937897012141764,2,2,1,111,0.17148933105326253
