Time:,0:59:27.735282
MSE,Epochs,Learning rate
0.051227973230012484,10.0,0.0001
0.045712250369840265,10.0,0.000147
0.044823683661923935,10.0,0.000215
0.04521158645483166,10.0,0.000316
0.04337313818676425,10.0,0.000464
0.04321893567004928,10.0,0.000681
0.04459547620444236,10.0,0.001
0.044369188311296756,10.0,0.001468
0.04167993728692248,10.0,0.002154
0.05297791555048621,10.0,0.003162
0.055551383259438175,10.0,0.004642
0.03978972554063233,10.0,0.006813
0.045676937098300854,10.0,0.01
0.035359951878956734,10.0,0.014678
0.05501759220783766,10.0,0.021544
0.07080943904926583,10.0,0.031623
0.053785421012400275,10.0,0.046416
0.04224434195414524,10.0,0.068129
0.030171690683785217,10.0,0.1
0.044534733128801095,39.0,0.0001
0.04526831402803141,39.0,0.000147
0.04491751236962956,39.0,0.000215
0.04294742583519983,39.0,0.000316
0.043234970255257424,39.0,0.000464
0.04659765794904269,39.0,0.000681
0.03786550510218417,39.0,0.001
0.04537155433796585,39.0,0.001468
0.05799071989943304,39.0,0.002154
0.03973030309666535,39.0,0.003162
0.05884747613185024,39.0,0.004642
0.0692386050502995,39.0,0.006813
0.06389185840032512,39.0,0.01
0.14509760540757058,39.0,0.014678
0.1027423391342689,39.0,0.021544
0.048604476103735014,39.0,0.031623
0.0808040511035205,39.0,0.046416
0.0481020596023238,39.0,0.068129
0.04312473804450295,39.0,0.1
0.044412852323215415,68.0,0.0001
0.04461584419430056,68.0,0.000147
0.042301278001318214,68.0,0.000215
0.045487274125396465,68.0,0.000316
0.03967468069008717,68.0,0.000464
0.04025516482522518,68.0,0.000681
0.03792041278164571,68.0,0.001
0.04238936316919265,68.0,0.001468
0.0527748875480164,68.0,0.002154
0.04666380451395577,68.0,0.003162
0.044187674284357194,68.0,0.004642
0.051766639576400736,68.0,0.006813
0.060354403693318494,68.0,0.01
0.057848734052001805,68.0,0.014678
0.0417685595974904,68.0,0.021544
0.042440634011684124,68.0,0.031623
0.15400641054906475,68.0,0.046416
0.048112884764553894,68.0,0.068129
0.1268137909850734,68.0,0.1
0.04147826231702956,97.0,0.0001
0.04209494726311641,97.0,0.000147
0.040664297062847035,97.0,0.000215
0.04694117017028854,97.0,0.000316
0.04120989239971668,97.0,0.000464
0.036319117493250355,97.0,0.000681
0.03711912573515128,97.0,0.001
0.050071928179492284,97.0,0.001468
0.05842952796939544,97.0,0.002154
0.042119484273281646,97.0,0.003162
0.06623622803770009,97.0,0.004642
0.099457874587767,97.0,0.006813
0.0377063284999218,97.0,0.01
0.0437731419329771,97.0,0.014678
0.05204382332735018,97.0,0.021544
0.03557497337122274,97.0,0.031623
0.06114284958528969,97.0,0.046416
0.08825468315103606,97.0,0.068129
0.060108440156145186,97.0,0.1
0.0443565052490708,126.0,0.0001
0.045019099151088975,126.0,0.000147
0.04229731289191951,126.0,0.000215
0.05244253424081295,126.0,0.000316
0.05032330996493955,126.0,0.000464
0.04112024798938407,126.0,0.000681
0.052077523086595474,126.0,0.001
0.053369979333663824,126.0,0.001468
0.0847780593311499,126.0,0.002154
0.08207476324845797,126.0,0.003162
0.07674795417433294,126.0,0.004642
0.09772000947801918,126.0,0.006813
0.07079864619154527,126.0,0.01
0.11024150489826019,126.0,0.014678
0.21150151844100032,126.0,0.021544
0.05218402663686744,126.0,0.031623
0.06384911314744851,126.0,0.046416
0.04871266043555627,126.0,0.068129
0.06318497111170485,126.0,0.1
0.043414835739216354,155.0,0.0001
0.041743482170976086,155.0,0.000147
0.03963734124201679,155.0,0.000215
0.039319454081492636,155.0,0.000316
0.050427503209912156,155.0,0.000464
0.05777085476459008,155.0,0.000681
0.03932417529700948,155.0,0.001
0.06206832728362032,155.0,0.001468
0.055919790056153225,155.0,0.002154
0.06367963230965332,155.0,0.003162
0.07894978487294546,155.0,0.004642
0.09108027133760808,155.0,0.006813
0.07266390692749772,155.0,0.01
0.036543085232963526,155.0,0.014678
0.0602849336705702,155.0,0.021544
0.12485120743855932,155.0,0.031623
0.054449960518290826,155.0,0.046416
0.1077039622688415,155.0,0.068129
0.041096931666539514,155.0,0.1
0.041770639961762855,184.0,0.0001
0.04745100646026388,184.0,0.000147
0.04129478226406878,184.0,0.000215
0.03821719250655193,184.0,0.000316
0.04060090836757705,184.0,0.000464
0.052747886901383954,184.0,0.000681
0.08088121008031066,184.0,0.001
0.04314141863272552,184.0,0.001468
0.040111444954664094,184.0,0.002154
0.047040393093497564,184.0,0.003162
0.03835899481234403,184.0,0.004642
0.2490571632130191,184.0,0.006813
0.07357120609108977,184.0,0.01
0.059792042195646905,184.0,0.014678
0.11408274805006871,184.0,0.021544
0.04115572365139658,184.0,0.031623
0.06005732282245575,184.0,0.046416
0.18933016246027315,184.0,0.068129
0.0740388262309558,184.0,0.1
0.039747740596984674,213.0,0.0001
0.05481008340697163,213.0,0.000147
