Time:,3:07:56.000411
MSE,H1,H2
0.16357357075774162,10,2
0,10,2
0,10,2
0,10,2
0.11800480428069976,10,4
0,10,4
0,10,4
0,10,4
0.3143707697887693,10,6
0,10,6
0,10,6
0,10,6
0.11167886546235256,10,8
0,10,8
0,10,8
0,10,8
0.14201785069034784,10,10
0,10,10
0,10,10
0,10,10
0.22045998738362446,10,12
0,10,12
0,10,12
0,10,12
0,10,2
0,10,2
0,10,2
0,10,2
0,10,4
0,10,4
0,10,4
0,10,4
0,10,6
0,10,6
0,10,6
0,10,6
0,10,8
0,10,8
0,10,8
0,10,8
0,10,10
0,10,10
0,10,10
0,10,10
0,10,12
0,10,12
0,10,12
0,10,12
0,10,2
0,10,2
0,10,2
0,10,2
0,10,4
0,10,4
0,10,4
0,10,4
0,10,6
0,10,6
0,10,6
0,10,6
0,10,8
0,10,8
0,10,8
0,10,8
0,10,10
0,10,10
0,10,10
0,10,10
0,10,12
0,10,12
0,10,12
0,10,12
0,10,2
0,10,2
0,10,2
0,10,2
0,10,4
0,10,4
0,10,4
0,10,4
0,10,6
0,10,6
0,10,6
0,10,6
0,10,8
0,10,8
0,10,8
0,10,8
0,10,10
0,10,10
0,10,10
0,10,10
0,10,12
0,10,12
0,10,12
0,10,12
0.16259661419897264,12,2
0,12,2
0,12,2
0,12,2
0.3722005752663501,12,4
0,12,4
0,12,4
0,12,4
0.08372880450777542,12,6
0,12,6
0,12,6
0,12,6
0.15526011796750522,12,8
0,12,8
0,12,8
0,12,8
0.12379754663923695,12,10
0,12,10
0,12,10
0,12,10
0.07719731230912838,12,12
0,12,12
0,12,12
0,12,12
0,12,2
0,12,2
0,12,2
0,12,2
0,12,4
0,12,4
0,12,4
0,12,4
0,12,6
0,12,6
0,12,6
0,12,6
0,12,8
0,12,8
0,12,8
0,12,8
0,12,10
0,12,10
0,12,10
0,12,10
0,12,12
0,12,12
0,12,12
0,12,12
0,12,2
0,12,2
0,12,2
0,12,2
0,12,4
0,12,4
0,12,4
0,12,4
0,12,6
0,12,6
0,12,6
0,12,6
0,12,8
0,12,8
0,12,8
0,12,8
0,12,10
0,12,10
0,12,10
0,12,10
0,12,12
0,12,12
0,12,12
0,12,12
0,12,2
0,12,2
0,12,2
0,12,2
0,12,4
0,12,4
0,12,4
0,12,4
0,12,6
0,12,6
0,12,6
0,12,6
0,12,8
0,12,8
0,12,8
0,12,8
0,12,10
0,12,10
0,12,10
0,12,10
0,12,12
0,12,12
0,12,12
0,12,12
