Time:,2:31:17.811153
MSE,H1,H2,Epochs,Batch Size,Learning rate
0.05257202910890525,6,8,245,232,0.17214788729839972
0.08985098380041173,4,4,326,48,0.0233159517409479
0.044138158965110606,2,6,133,241,0.019740561916553354
0.05053938772759407,2,6,10,88,0.049354249205743585
0.05275642493162684,8,10,395,36,0.07881709222354363
0.07295311961329466,6,6,316,140,0.0871229172947896
0.04861366660595823,6,10,17,165,0.09256906297539032
0.04403106414717053,6,4,326,194,0.009580552856295266
0.051396047437554715,10,8,372,276,0.19506281466267042
0.05122654870043301,6,4,173,230,0.11998618948808072
0.043530398796837205,2,8,66,11,0.06569725718821112
0.03796856719933994,6,2,154,36,0.1792760708341127
0.051822210870921266,8,6,11,272,0.1573049147633415
0.05301918175088601,6,4,118,199,0.17726356928818499
0.060569876496798195,8,4,84,4,0.014401530572794679
0.07448492062742229,8,10,276,297,0.13813781041976025
0.051528690593356775,10,6,213,51,0.03184566737228453
0.07593079688725299,10,8,191,265,0.08090004244222716
0.048061642737128485,4,4,165,8,0.11275580293209599
0.08321040532562297,8,4,86,54,0.08591021016051335
0.06854220995075203,10,2,367,49,0.1886821980343511
0.04603456654191909,8,2,102,278,0.16767846950448242
0.0434506192987319,4,8,147,281,0.12271162703706245
0.0583845565985662,8,6,285,41,0.16580349491506094
0.07275864060358625,8,6,33,113,0.1867339085635835
0.05079187497654079,6,4,229,172,0.08343690629755442
0.061160633836963435,8,4,249,144,0.19487098158591123
0.05448674335649168,8,2,89,37,0.035137269549584245
0.037506391705621145,6,8,227,171,0.13087378270303604
0.05371777318287222,4,10,80,255,0.19209561284409152
0.04439433030957904,6,4,105,200,0.03644090676544124
0.059059291058232925,6,2,136,121,0.09356797595047181
0.039515169778103064,8,10,207,122,0.011783508042684425
0.04624488898669375,2,8,4,126,0.0013678324678758102
0.07897252482106236,6,4,248,126,0.0028409055524732264
0.056959254237168334,6,4,212,234,0.10439329141224209
0.05654578984698695,6,2,164,211,0.18489354469182995
0.05583882692919737,6,4,258,286,0.04296237540775536
0.07189923110022436,10,6,303,157,0.11894168054232757
0.04861033969982877,4,2,212,228,0.003653843364938052
