Time:,0:08:01.355783
MSE,H1,H2,Epochs,Batch size,Learning rate
0.05124481281803529,8,4,10.0,60,0.0001
0.04729453213963585,8,4,10.0,60,0.000147
0.046515934153986346,8,4,10.0,60,0.000215
0.046166903005558924,8,4,10.0,60,0.000316
0.04553993981283229,8,4,10.0,60,0.000464
0.04436482840020131,8,4,10.0,60,0.000681
0.04302746296409193,8,4,10.0,60,0.001
0.04177092553315847,8,4,10.0,60,0.001468
0.04131289313534514,8,4,10.0,60,0.002154
0.039743775137130885,8,4,10.0,60,0.003162
0.05368841107619393,8,4,10.0,60,0.004642
0.05430395208666031,8,4,10.0,60,0.006813
0.06150586589726066,8,4,10.0,60,0.01
0.06120594506896997,8,4,10.0,60,0.014678
0.06745338476023466,8,4,10.0,60,0.021544
0.07771875471913595,8,4,10.0,60,0.031623
0.10628785782806052,8,4,10.0,60,0.046416
0.04627426637234879,8,4,10.0,60,0.068129
0.03811225145531145,8,4,10.0,60,0.1
0.04450205969493835,8,4,39.0,60,0.0001
0.04328705337593028,8,4,39.0,60,0.000147
0.04365787347326533,8,4,39.0,60,0.000215
0.04367955440560911,8,4,39.0,60,0.000316
0.044709814914794914,8,4,39.0,60,0.000464
0.04257179986308032,8,4,39.0,60,0.000681
0.048279508706458044,8,4,39.0,60,0.001
0.05799162868993494,8,4,39.0,60,0.001468
0.06081637467151,8,4,39.0,60,0.002154
0.06714183284163877,8,4,39.0,60,0.003162
0.08414037083917023,8,4,39.0,60,0.004642
0.053992356514672026,8,4,39.0,60,0.006813
0.04749249052015192,8,4,39.0,60,0.01
0.0889668206741353,8,4,39.0,60,0.014678
0.05334565455024157,8,4,39.0,60,0.021544
0.11739196165047573,8,4,39.0,60,0.031623
0.05041763029988709,8,4,39.0,60,0.046416
0.06430070724978153,8,4,39.0,60,0.068129
0.089895165537893,8,4,39.0,60,0.1
0.04491126576780626,8,4,68.0,60,0.0001
0.044276817203053785,8,4,68.0,60,0.000147
0.0411435299902974,8,4,68.0,60,0.000215
0.03957690817696942,8,4,68.0,60,0.000316
0.03487531487724087,8,4,68.0,60,0.000464
0.0276581567904811,8,4,68.0,60,0.000681
0.0250025881725987,8,4,68.0,60,0.001
0.029128222643590745,8,4,68.0,60,0.001468
0.033521547987843923,8,4,68.0,60,0.002154
0.04320629058890252,8,4,68.0,60,0.003162
0.06687164961752544,8,4,68.0,60,0.004642
